"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"CDKAL1","Q5VV42",0.206033434964455,0.887,FALSE,0.0731,-0.0366,0.0366
"CDKN1B","P46527",0.320496598087834,0.906,FALSE,0.248,-0.124,0.124
"CDKN2A","P42771",0.335061202532957,0.907,FALSE,-0.082,0.041,-0.041
"CDKN2A.1","Q8N726",0.0242097761180891,0.663,FALSE,0.129,-0.0643,0.0643
"CDKN2AIP","Q9NXV6",0.00746791042356985,0.354,FALSE,0.288,-0.144,0.144
"CDKN2AIPNL","Q96HQ2",0.254885152769993,0.897,FALSE,0.0545,-0.0273,0.0273
"CDKN2C","P42773",0.212530184655289,0.889,FALSE,0.236,-0.118,0.118
"CDPF1","Q6NVV7",0.256143767056656,0.897,FALSE,0.501,-0.251,0.251
"CDT1","Q9H211",0.695038492605849,0.93,FALSE,-0.0166,0.00828,-0.00828
"CDV3","Q9UKY7",0.725832079168144,0.931,FALSE,0.0215,-0.0108,0.0108
"CDV3.1","D6R9V8",0.0936760100782205,0.84,FALSE,0.0993,-0.0496,0.0496
"CEBPB","P17676",0.0175619054132287,0.591,FALSE,-0.134,0.0668,-0.0668
"CEBPZ","Q03701",0.907801829717547,0.937,FALSE,0.0052,-0.0026,0.0026
"CECR5","Q9BXW7",0.00191016087655064,0.0732,FALSE,0.316,-0.158,0.158
"CELF1","G5EA30",0.662787943802245,0.929,FALSE,-0.0327,0.0163,-0.0163
"CENPB","P07199",0.010601559481493,0.45,FALSE,-0.173,0.0863,-0.0863
"CENPC","Q03188",0.511005753432836,0.921,FALSE,0.033,-0.0165,0.0165
"CENPF","P49454",0.532954010085384,0.923,FALSE,-0.1,0.0501,-0.0501
"CENPH","Q9H3R5",0.0595432001227752,0.798,FALSE,0.169,-0.0845,0.0845
"CENPK","Q9BS16",0.697258297997852,0.93,FALSE,-0.0185,0.00926,-0.00926
"CENPO","Q9BU64",0.108776612250329,0.851,FALSE,-0.0822,0.0411,-0.0411
"CEP110","B2RP65",0.295183905652861,0.903,FALSE,0.0605,-0.0303,0.0303
"CEP131","Q9UPN4",0.0153066502467968,0.556,FALSE,-0.187,0.0935,-0.0935
"CEP135","Q66GS9",0.308332188582474,0.904,FALSE,0.048,-0.024,0.024
"CEP170","B2RTS4",0.0204047139829429,0.627,FALSE,0.228,-0.114,0.114
"CEP170.1","Q5SW79",0.0341676818707761,0.725,FALSE,0.278,-0.139,0.139
"CEP250","Q9BV73",0.783323014338582,0.933,FALSE,-0.011,0.0055,-0.0055
"CEP290","J3KNF5",0.951179051657289,0.939,FALSE,0.00232,-0.00116,0.00116
"CEP41","Q9BYV8",0.310363244177889,0.905,FALSE,-0.0441,0.0221,-0.0221
"CEP44","Q9C0F1-2",0.353028048733812,0.909,FALSE,0.0467,-0.0233,0.0233
"CEP55","D3DR37",0.0652482061979012,0.808,FALSE,-0.371,0.185,-0.185
"CEP97","Q8IW35-2",0.0347847971464253,0.728,FALSE,0.169,-0.0847,0.0847
"CETN2","P41208",0.776973872590201,0.933,FALSE,-0.0206,0.0103,-0.0103
"CETN3","E5RJF8",0.01323038199352,0.516,FALSE,0.275,-0.138,0.138
"CFAP20","Q9Y6A4",0.0665214381277699,0.81,FALSE,0.0938,-0.0469,0.0469
"CFAP36","Q96G28-2",0.0135314622620695,0.522,FALSE,0.178,-0.0892,0.0892
"CFAP97","Q9P2B7",0.0323245321565897,0.716,FALSE,0.117,-0.0585,0.0585
"CFDP1","Q9UEE9",0.644832658936616,0.928,FALSE,0.0401,-0.02,0.02
"CFL1","E9PK25",0.206522826170549,0.887,FALSE,0.0583,-0.0292,0.0292
"CGGBP1","Q9UFW8",0.0218297015546089,0.642,FALSE,-0.13,0.0648,-0.0648
"CHAC2","Q8WUX2",0.648654805833477,0.928,FALSE,-0.0252,0.0126,-0.0126
"CHAF1A","D6W625",0.689484076029069,0.93,FALSE,-0.0291,0.0146,-0.0146
"CHAMP1","Q96JM3",0.5303329448388,0.922,FALSE,0.0329,-0.0165,0.0165
"CHCHD1","Q96BP2",0.140380575099261,0.867,FALSE,0.066,-0.033,0.033
"CHCHD10","B5MBW9",0.278167638153097,0.9,FALSE,0.0514,-0.0257,0.0257
"CHCHD2","Q9Y6H1",0.312650218210037,0.905,FALSE,0.103,-0.0514,0.0514
"CHCHD3","C9JRZ6",0.936559618001158,0.938,FALSE,0.00433,-0.00217,0.00217
"CHCHD5","Q9BSY4-2",0.0252506207250805,0.672,FALSE,-0.228,0.114,-0.114
"CHCHD6","J3QTA6",0.303448635330536,0.904,FALSE,0.0511,-0.0256,0.0256
"CHD1","O14646",0.896126466788356,0.937,FALSE,0.0085,-0.00425,0.00425
"CHD1L","Q86WJ1",0.375529675190761,0.911,FALSE,0.0398,-0.0199,0.0199
"CHD2","O14647",0.383448397921897,0.912,FALSE,0.098,-0.049,0.049
"CHD2.1","A0A0D9SET4",0.245208060948197,0.895,FALSE,-0.12,0.06,-0.06
"CHD3","H7C0J3",0.906118707711894,0.937,FALSE,-0.00652,0.00326,-0.00326
"CHD3.1","Q12873-3",0.797826247130824,0.934,FALSE,-0.0138,0.00689,-0.00689
"CHD4","Q14839-2",0.607267858970929,0.926,FALSE,-0.039,0.0195,-0.0195
"CHD7","A0A024R7V7",0.0225660668816498,0.649,FALSE,-0.47,0.235,-0.235
"CHD8","Q9HCK8",0.0505248185177923,0.78,FALSE,-0.197,0.0983,-0.0983
"CHEK1","O14757",0.165850871115507,0.876,FALSE,-0.17,0.085,-0.085
"CHEK2","O96017-9",0.218321531632913,0.89,FALSE,0.28,-0.14,0.14
"CHERP","J3QK89",0.069988026066906,0.815,FALSE,-0.0887,0.0444,-0.0444
"CHKA","P35790",0.383481765571441,0.912,FALSE,0.175,-0.0876,0.0876
"CHKB","Q9Y259",0.0130725486211133,0.512,FALSE,0.317,-0.159,0.159
"CHMP1A","Q9HD42",0.197303366645195,0.885,FALSE,-0.0538,0.0269,-0.0269
"CHMP1B","Q7LBR1",0.219070546580952,0.89,FALSE,-0.0608,0.0304,-0.0304
"CHMP2A","O43633",0.383168992393981,0.912,FALSE,-0.0871,0.0436,-0.0436
"CHMP2B","Q9UQN3",0.158050733232731,0.874,FALSE,0.0668,-0.0334,0.0334
"CHMP3","Q9Y3E7-3",0.0569055466834843,0.793,FALSE,-0.0972,0.0486,-0.0486
"CHMP4A","Q9BY43-2",0.0344834686686264,0.727,FALSE,-0.138,0.069,-0.069
"CHMP4B","Q9H444",0.077081910616345,0.823,FALSE,0.121,-0.0603,0.0603
"CHMP5","Q9NZZ3",0.171096306963368,0.878,FALSE,0.17,-0.0852,0.0852
"CHORDC1","A0A024R394",0.695188110017102,0.93,FALSE,0.0173,-0.00867,0.00867
"CHP1","Q99653",0.698289708261499,0.93,FALSE,0.0177,-0.00886,0.00886
"CHPF2","Q9P2E5",0.844888709634402,0.935,FALSE,0.00966,-0.00483,0.00483
"CHRAC1","Q9NRG0",0.18510370721572,0.882,FALSE,-0.12,0.06,-0.06
"CHTF18","Q8WVB6-2",0.0876555302704485,0.834,FALSE,-0.117,0.0584,-0.0584
"CHTF8","H0YAV5",0.121703413216884,0.858,FALSE,-0.124,0.0621,-0.0621
"CHTF8.1","P0CG12",0.364021538526067,0.91,FALSE,0.0934,-0.0467,0.0467
"CHTOP","Q9Y3Y2-3",0.0508778219579999,0.781,FALSE,-0.186,0.093,-0.093
"CHUK","O15111",0.0311381767956077,0.71,FALSE,0.456,-0.228,0.228
"CHURC1","Q8WUH1",0.420064684008661,0.915,FALSE,-0.0693,0.0346,-0.0346
"CHURC1-FNTB","B4DL54",0.310385577334289,0.905,FALSE,-0.0861,0.043,-0.043
"CIAO1","O76071",0.690304245365453,0.93,FALSE,0.0378,-0.0189,0.0189
"CIAPIN1","Q6FI81",0.110043487015758,0.851,FALSE,0.0747,-0.0373,0.0373
"CIB1","Q99828",0.422560454635312,0.915,FALSE,-0.0315,0.0158,-0.0158
"CINP","Q9BW66-3",0.393684012010479,0.913,FALSE,0.039,-0.0195,0.0195
"CIR1","Q86X95",0.665521805632291,0.929,FALSE,-0.0254,0.0127,-0.0127
"CIRBP","Q14011",0.071430005137571,0.817,FALSE,-0.292,0.146,-0.146
"CISD1","Q9NZ45",0.100163148696121,0.845,FALSE,0.0956,-0.0478,0.0478
"CISD2","Q8N5K1",0.883561863918082,0.937,FALSE,-0.00611,0.00306,-0.00306
"CIZ1","F5H2X7",0.142135615231482,0.868,FALSE,-0.0937,0.0469,-0.0469
"CKAP2","Q8WWK9",0.00445944436936192,0.232,FALSE,0.226,-0.113,0.113
"CKAP4","Q07065",0.0915345824295636,0.838,FALSE,0.0942,-0.0471,0.0471
"CKAP5","Q14008-3",0.123074025916772,0.859,FALSE,0.114,-0.057,0.057
"CKMT1A","P12532-2",0.00667285048915118,0.329,FALSE,-0.43,0.215,-0.215
"CKS1B","P61024",0.0539257481231893,0.787,FALSE,-0.212,0.106,-0.106
"CLASP1","Q7Z460",0.339051192494692,0.908,FALSE,0.0438,-0.0219,0.0219
"CLASP2","E3W994",0.00813490455664385,0.374,FALSE,0.186,-0.0928,0.0928
"CLASP2.1","O75122-3",0.00603494645304003,0.305,FALSE,0.177,-0.0885,0.0885
"CLASRP","A0A0A0MQS2",0.0110669817809416,0.463,FALSE,0.168,-0.0838,0.0838
"CLCC1","Q96S66",0.591703348058114,0.926,FALSE,-0.0313,0.0157,-0.0157
"CLCN3","P51790-2",0.70534796934936,0.931,FALSE,0.0145,-0.00724,0.00724
"CLCN7","H0Y2M6",0.0917285440789096,0.838,FALSE,-0.0952,0.0476,-0.0476
"CLEC16A","Q2KHT3",0.814868742200384,0.934,FALSE,0.00888,-0.00444,0.00444
"CLIC1","O00299",0.11041036701684,0.852,FALSE,0.0747,-0.0373,0.0373
"CLIC4","Q9Y696",0.0111862049747229,0.467,FALSE,0.326,-0.163,0.163
"CLINT1","Q14677-3",0.769072492742739,0.933,FALSE,-0.0296,0.0148,-0.0148
"CLINT1.1","Q14677",0.759617629204294,0.933,FALSE,0.0173,-0.00867,0.00867
"CLIP1","P30622",0.633960886216806,0.928,FALSE,0.0385,-0.0192,0.0192
"CLK4","B9EG64",0.0524170091540135,0.784,FALSE,0.161,-0.0806,0.0806
"CLMN","Q6NUQ2",0.310568710185669,0.905,FALSE,0.508,-0.254,0.254
"CLN6","Q9NWW5",0.1406201538354,0.867,FALSE,-0.182,0.0911,-0.0911
"CLNS1A","P54105",0.0900104305581105,0.837,FALSE,0.122,-0.0609,0.0609
"CLP1","E9PL17",0.162077921476136,0.875,FALSE,0.185,-0.0926,0.0926
"CLPB","Q9H078-2",0.0032356487757013,0.164,FALSE,-0.238,0.119,-0.119
"CLPP","Q16740",0.56577940449919,0.924,FALSE,-0.0262,0.0131,-0.0131
"CLPTM1","A0A0S2Z3H6",0.107719229501805,0.85,FALSE,-0.14,0.0699,-0.0699
"CLPTM1L","Q96KA5",0.855427373110018,0.936,FALSE,-0.00806,0.00403,-0.00403
"CLPX","O76031",0.0581463042727732,0.796,FALSE,-0.236,0.118,-0.118
"CLTA","P09496-2",0.122808887566974,0.859,FALSE,0.084,-0.042,0.042
"CLTB","P09497-2",0.559092675882693,0.924,FALSE,0.0225,-0.0113,0.0113
"CLTC","A0A087WVQ6",0.232627889282559,0.893,FALSE,0.052,-0.026,0.026
"CLUH","K7EIG1",0.0793976782976848,0.826,FALSE,-0.221,0.11,-0.11
"CLUH.1","I3L2B0",0.130236675517865,0.863,FALSE,-0.0911,0.0455,-0.0455
"CLYBL","A0A024RE03",0.020148378432027,0.624,FALSE,0.276,-0.138,0.138
"CMC1","H7C3D8",0.667139917762254,0.929,FALSE,-0.0726,0.0363,-0.0363
"CMC2","H3BQQ1",0.371615071132998,0.911,FALSE,-0.0357,0.0178,-0.0178
"CMC2.1","Q9NRP2",0.0153728418203008,0.557,FALSE,-0.206,0.103,-0.103
"CMC4","P56277",0.728599322555915,0.931,FALSE,-0.017,0.00851,-0.00851
"CMPK","B2R6S5",0.0145748176242004,0.543,FALSE,0.215,-0.108,0.108
"CMSS1","Q9BQ75",0.488711614825962,0.92,FALSE,0.111,-0.0556,0.0556
"CMTR1","Q8N1G2",0.454484651593829,0.918,FALSE,-0.0531,0.0266,-0.0266
"CMTR2","A0A0U1RRB3",0.810250011330403,0.934,FALSE,-0.00972,0.00486,-0.00486
"CNBP","P62633",0.470403585566161,0.919,FALSE,-0.0281,0.0141,-0.0141
"CNBP.1","P62633-4",0.432701418406584,0.916,FALSE,-0.0302,0.0151,-0.0151
"CNDP2","Q96KP4",0.0929131989666268,0.839,FALSE,0.174,-0.0872,0.0872
"CNN2","B4DUT8",0.00629168890272591,0.315,FALSE,0.228,-0.114,0.114
"CNN3","Q15417",0.0064332828113642,0.32,FALSE,0.256,-0.128,0.128
"CNNM3","Q8NE01",0.479857968569786,0.919,FALSE,0.041,-0.0205,0.0205
"CNOT1","A5YKK6",0.144816178329091,0.869,FALSE,-0.0743,0.0372,-0.0372
"CNOT10","Q9H9A5-6",0.434260802178455,0.916,FALSE,0.0837,-0.0419,0.0419
"CNOT11","Q9UKZ1",0.299310868834232,0.903,FALSE,0.208,-0.104,0.104
"CNOT3","O75175",0.00824767244430238,0.377,FALSE,-0.253,0.126,-0.126
"CNOT4","O95628-10",0.0267077319251927,0.683,FALSE,0.131,-0.0654,0.0654
"CNOT6L","H0Y9Z5",0.123984766182209,0.859,FALSE,0.0749,-0.0374,0.0374
"CNOT8","Q9UFF9",0.0744164943075095,0.82,FALSE,-0.117,0.0586,-0.0586
"CNP","P09543",0.493907213089502,0.92,FALSE,-0.0488,0.0244,-0.0244
"CNPY2","Q9Y2B0",0.0340403665619841,0.725,FALSE,-0.257,0.129,-0.129
"CNPY4","Q8N129",0.742492513829338,0.932,FALSE,-0.0193,0.00967,-0.00967
"CNR2","P34972",0.389624785065312,0.913,FALSE,0.052,-0.026,0.026
"COA3","Q9Y2R0",0.152328518637986,0.872,FALSE,-0.11,0.0548,-0.0548
"COA4","Q9NYJ1-2",0.701694575744203,0.93,FALSE,-0.0252,0.0126,-0.0126
"COA6","Q5JTJ3-2",0.588374091193463,0.925,FALSE,-0.0292,0.0146,-0.0146
"COA7","Q96BR5",0.064225501104955,0.806,FALSE,-0.0924,0.0462,-0.0462
"COASY","Q13057-2",0.654354929847107,0.928,FALSE,-0.0392,0.0196,-0.0196
"COBLL1","Q53SF7",0.0608917105884092,0.801,FALSE,0.218,-0.109,0.109
"COG1","Q8WTW3",0.421075331962288,0.915,FALSE,-0.0319,0.016,-0.016
"COG2","Q14746",0.0469954746115628,0.771,FALSE,-0.144,0.0718,-0.0718
"COG3","Q96JB2",0.439057326715129,0.917,FALSE,-0.0636,0.0318,-0.0318
"COG4","A0A024QZ89",0.001465451690648,0.0446,FALSE,-0.266,0.133,-0.133
"COG5","Q9UP83-2",0.681582909521001,0.93,FALSE,-0.0154,0.0077,-0.0077
"COG7","P83436",0.111010644266258,0.852,FALSE,0.115,-0.0576,0.0576
"COIL","P38432",0.25617879355134,0.897,FALSE,-0.0481,0.024,-0.024
"COL4A3BP","Q9Y5P4-3",0.711485612466233,0.931,FALSE,-0.0139,0.00695,-0.00695
"COL9A3","Q14050",0.179357871948648,0.881,FALSE,0.0683,-0.0342,0.0342
"COLGALT1","Q8NBJ5",0.289727209877473,0.902,FALSE,-0.0531,0.0266,-0.0266
"COMMD10","Q9Y6G5",0.466651499040889,0.918,FALSE,0.034,-0.017,0.017
"COMMD2","Q86X83",0.064523197404292,0.807,FALSE,-0.14,0.0702,-0.0702
"COMMD3","Q9UBI1",0.117395069644128,0.856,FALSE,-0.093,0.0465,-0.0465
"COMMD3-BMI1","R4GMX3",0.0307147144110677,0.708,FALSE,-0.177,0.0887,-0.0887
"COMMD4","H3BM91",0.102053079850008,0.846,FALSE,-0.0725,0.0363,-0.0363
"COMMD6","Q7Z4G1-2",0.0123472234402591,0.496,FALSE,-0.155,0.0773,-0.0773
"COMMD7","Q86VX2",0.0208986834430494,0.632,FALSE,-0.213,0.107,-0.107
"COMMD8","Q9NX08",0.331210874359347,0.907,FALSE,-0.122,0.0608,-0.0608
"COMMD9","Q9P000",0.283999226445498,0.901,FALSE,-0.0492,0.0246,-0.0246
"COMT","P21964",0.206782365349775,0.887,FALSE,0.0579,-0.029,0.029
"COPA","P53621",0.229003252463925,0.892,FALSE,-0.0818,0.0409,-0.0409
"COPB1","P53618",0.00472641581151762,0.247,FALSE,-0.194,0.097,-0.097
"COPB2","P35606",0.032013210082991,0.715,FALSE,-0.14,0.0701,-0.0701
"COPE","O14579",0.0118486336459224,0.484,FALSE,-0.164,0.0818,-0.0818
"COPG1","Q9Y678",0.0251543729357794,0.671,FALSE,-0.194,0.0972,-0.0972
"COPG2","Q9UBF2",0.942960741660386,0.938,FALSE,0.00344,-0.00172,0.00172
"COPS3","Q9UNS2",0.461494982558995,0.918,FALSE,0.0335,-0.0168,0.0168
"COPS4","Q9BT78",0.51846459502632,0.922,FALSE,-0.0247,0.0124,-0.0124
"COPS5","Q92905",0.458396283333608,0.918,FALSE,-0.0319,0.0159,-0.0159
"COPS6","Q7L5N1",0.141469574215227,0.868,FALSE,0.0783,-0.0392,0.0392
"COPS7A","Q9UBW8",0.436275102355788,0.916,FALSE,-0.128,0.0642,-0.0642
"COPS7B","Q9H9Q2",0.0330605732106716,0.72,FALSE,0.224,-0.112,0.112
"COPS9","Q8WXC6",0.454420523372766,0.918,FALSE,0.0381,-0.019,0.019
"COPZ1","F8VVA7",0.0117997808652302,0.483,FALSE,-0.179,0.0893,-0.0893
"COQ3","Q9NZJ6",0.265691269195953,0.898,FALSE,0.0587,-0.0294,0.0294
"COQ5","Q5HYK3",0.138798303657976,0.866,FALSE,-0.0836,0.0418,-0.0418
"COQ6","Q9Y2Z9",0.115076316484032,0.855,FALSE,-0.0709,0.0354,-0.0354
"COQ8A","Q8NI60",0.933497467217548,0.938,FALSE,-0.0046,0.0023,-0.0023
"COQ8B","Q96D53",0.644399909279059,0.928,FALSE,-0.0272,0.0136,-0.0136
"COQ9","O75208",0.177591211523748,0.88,FALSE,-0.0624,0.0312,-0.0312
"CORO1A","P31146",0.200277398967067,0.886,FALSE,0.0557,-0.0279,0.0279
"CORO1B","Q9BR76",0.200311956537315,0.886,FALSE,0.0946,-0.0473,0.0473
"CORO1C","Q9ULV4-3",0.470134350230638,0.919,FALSE,-0.0323,0.0161,-0.0161
"CORO7","P57737-3",0.915833450192246,0.938,FALSE,-0.00572,0.00286,-0.00286
"COX1.1","A0A059QVB1",0.910570256385592,0.937,FALSE,-0.00602,0.00301,-0.00301
"COX1.2","A0A059RWU6",0.463996668499848,0.918,FALSE,0.0292,-0.0146,0.0146
"COX1.3","A0A023QT24",0.329337779012649,0.907,FALSE,0.0447,-0.0223,0.0223
"COX11","Q9Y6N1",0.530687540905848,0.922,FALSE,0.0276,-0.0138,0.0138
"COX17","Q14061",0.96083748007463,0.939,FALSE,-0.0067,0.00335,-0.00335
"COX19","Q49B96",0.933936889704358,0.938,FALSE,0.00384,-0.00192,0.00192
"COX2","H9RAX1",0.433572070268479,0.916,FALSE,-0.0543,0.0271,-0.0271
"COX2.1","Q0Z7D8",0.267227369720869,0.899,FALSE,-0.119,0.0593,-0.0593
"COX2.2","A0A059QFD5",0.0236587382119115,0.659,FALSE,0.181,-0.0903,0.0903
"COX2.3","A0A0N6YNR7",0.367992097227761,0.911,FALSE,-0.0634,0.0317,-0.0317
"COX20","Q5RI15-2",0.906714279998818,0.937,FALSE,0.00535,-0.00267,0.00267
"COX4I1","P13073",0.700028351204616,0.93,FALSE,0.031,-0.0155,0.0155
"COX5A","P20674",0.778729657845112,0.933,FALSE,-0.0333,0.0166,-0.0166
"COX5B","P10606",0.188703470877811,0.883,FALSE,-0.0821,0.041,-0.041
"COX6B1","P14854",0.253225161190972,0.896,FALSE,-0.0472,0.0236,-0.0236
"COX6C","P09669",0.19839903503949,0.886,FALSE,-0.283,0.142,-0.142
"COX7A2","H0UI06",0.37364896248816,0.911,FALSE,-0.0931,0.0466,-0.0466
"COX7A2L","O14548",0.470779969922956,0.919,FALSE,-0.0612,0.0306,-0.0306
"COX7B","P24311",0.309899648135465,0.904,FALSE,-0.108,0.0542,-0.0542
"COX7C","P15954",0.416841578705557,0.915,FALSE,-0.105,0.0524,-0.0524
"CPD","O75976",0.0403711690869246,0.75,FALSE,-0.133,0.0663,-0.0663
"CPEB4","D3DQM9",0.352308730399897,0.909,FALSE,-0.0678,0.0339,-0.0339
"CPNE1","B0QZ18",0.958106994367495,0.939,FALSE,0.00426,-0.00213,0.00213
"CPOX","P36551",0.388413221805439,0.912,FALSE,0.0405,-0.0202,0.0202
"CPPED1","Q9BRF8",0.343838272119652,0.908,FALSE,0.314,-0.157,0.157
"CPSF1","Q10570",0.017177801099062,0.586,FALSE,-0.133,0.0664,-0.0664
"CPSF2","Q9P2I0",0.153430307665056,0.872,FALSE,-0.0638,0.0319,-0.0319
"CPSF3L","Q5TA45",0.131171948607642,0.863,FALSE,-0.068,0.034,-0.034
"CPSF4","O95639",0.152882978908411,0.872,FALSE,-0.0638,0.0319,-0.0319
"CPSF6","Q16630-2",0.799436240219219,0.934,FALSE,0.0147,-0.00736,0.00736
"CPSF7","Q8N684-3",0.565144147313142,0.924,FALSE,-0.0242,0.0121,-0.0121
"CPT1A","P50416",0.0742304327906695,0.82,FALSE,0.129,-0.0644,0.0644
"CPT2","P23786",0.257845701332606,0.897,FALSE,0.069,-0.0345,0.0345
"CRACR2A","Q9BSW2-2",0.110904739784224,0.852,FALSE,-0.0799,0.04,-0.04
"CRBN","Q96SW2",0.135703121180974,0.865,FALSE,0.0719,-0.0359,0.0359
"CREB1","P16220",0.184141039743018,0.882,FALSE,-0.156,0.0778,-0.0778
"CREBBP","Q92793",0.046051676063086,0.768,FALSE,-0.231,0.115,-0.115
"CREG1","O75629",0.0230319870846673,0.653,FALSE,-0.138,0.0688,-0.0688
"CRELD2","Q6UXH1-5",0.767496603215449,0.933,FALSE,0.0686,-0.0343,0.0343
"CREM","Q03060-6",0.0720688290444308,0.817,FALSE,-0.115,0.0573,-0.0573
"CRIP1","P50238",0.0914080148781459,0.838,FALSE,0.176,-0.088,0.088
"CRIPT","Q9P021",0.15928611382765,0.874,FALSE,-0.104,0.052,-0.052
"CRKL","P46109",0.0256268393818284,0.675,FALSE,0.119,-0.0596,0.0596
"CRLF3","Q8IUI8",0.788060873683234,0.934,FALSE,-0.0165,0.00824,-0.00824
"CRNKL1","Q9BZJ0",0.0195988696691045,0.617,FALSE,-0.164,0.0821,-0.0821
"CROCC","Q5TZA2",0.0400890889786859,0.749,FALSE,-0.123,0.0614,-0.0614
"CROT","Q9UKG9-3",0.252572728916111,0.896,FALSE,-0.0495,0.0247,-0.0247
"CRTC2","Q53ET0",0.762392631373592,0.933,FALSE,-0.0291,0.0145,-0.0145
"CRYL1","Q9Y2S2",0.498135831926387,0.92,FALSE,-0.0259,0.0129,-0.0129
"CRYM","Q14894",0.0129001826735808,0.509,FALSE,-0.332,0.166,-0.166
"CRYZ","Q08257",0.96262731760023,0.939,FALSE,0.00364,-0.00182,0.00182
"CRYZL1","O95825",0.0799130774692735,0.827,FALSE,-0.155,0.0773,-0.0773
"CS","O75390",0.15580896965922,0.873,FALSE,0.121,-0.0607,0.0607
"CSDE1","O75534-4",0.240011845644698,0.894,FALSE,-0.155,0.0777,-0.0777
"CSE1L","P55060",0.0508719611753513,0.781,FALSE,-0.155,0.0776,-0.0776
"CSNK1D","H7BYT1",0.107412484879008,0.85,FALSE,0.222,-0.111,0.111
"CSNK1G1","U3KQB3",0.232873370093138,0.893,FALSE,0.0526,-0.0263,0.0263
"CSNK1G3","Q9Y6M4-2",0.410990534765948,0.914,FALSE,-0.0318,0.0159,-0.0159
"CSNK2A1","Q5U5J2",0.637810113543996,0.928,FALSE,-0.0199,0.00995,-0.00995
"CSNK2A2","P19784",0.961004794829019,0.939,FALSE,-0.00181,0.000906,-0.000906
"CSNK2B","Q5SRQ6",0.974969849418239,0.939,FALSE,0.00153,-0.000765,0.000765
"CSRP1","P21291",0.624941064880392,0.927,FALSE,0.0291,-0.0146,0.0146
"CSTB","P04080",0.177933366486724,0.88,FALSE,0.0633,-0.0317,0.0317
"CSTF1","Q05048",0.0246878308119215,0.667,FALSE,-0.129,0.0646,-0.0646
"CSTF2","P33240",0.295188845356464,0.903,FALSE,0.0457,-0.0229,0.0229
"CSTF2T","Q9H0L4",0.232091099011936,0.893,FALSE,-0.178,0.0888,-0.0888
"CSTF3","Q12996",0.657829472949049,0.929,FALSE,0.0192,-0.00959,0.00959
"CTBP1","Q13363",0.0359136600729948,0.733,FALSE,-0.125,0.0623,-0.0623
"CTCF","P49711",0.821108524148987,0.935,FALSE,-0.0279,0.0139,-0.0139
"CTDP1","Q9Y5B0",0.113298603768693,0.853,FALSE,-0.0935,0.0468,-0.0468
"CTDSPL2","Q05D32",0.827532211987289,0.935,FALSE,-0.013,0.0065,-0.0065
"CTH","P32929",0.987902452272564,0.94,FALSE,-0.00235,0.00118,-0.00118
"CTNNA1","P35221-2",0.00684074663366481,0.334,FALSE,-0.202,0.101,-0.101
"CTNNB1","P35222",0.0105611651697364,0.449,FALSE,-0.21,0.105,-0.105
"CTNNBL1","A0A087WUB9",0.0994861264701909,0.844,FALSE,0.0991,-0.0495,0.0495
"CTNND1","O60716",0.021332530678357,0.637,FALSE,0.15,-0.075,0.075
"CTPS1","P17812",0.6076606523785,0.926,FALSE,-0.0257,0.0128,-0.0128
"CTPS2","Q9NRF8",0.591309095394226,0.926,FALSE,0.0232,-0.0116,0.0116
"CTSA","X6R8A1",0.0185940130753519,0.605,FALSE,-0.285,0.142,-0.142
"CTSB","P07858",0.824640709282238,0.935,FALSE,-0.0233,0.0117,-0.0117
"CTSD","H7C1V0",0.0224551501839336,0.648,FALSE,-0.219,0.109,-0.109
"CTSD.1","P07339",0.00627870221044626,0.314,FALSE,-0.357,0.179,-0.179
"CTSH","P09668",0.0350529092318213,0.729,FALSE,0.172,-0.086,0.086
"CTSS","P25774",0.0901713424611069,0.837,FALSE,0.148,-0.0739,0.0739
"CTTN","Q14247-2",0.0158583460634429,0.565,FALSE,0.179,-0.0893,0.0893
"CTU1","Q7Z7A3",0.0146689248845402,0.545,FALSE,-0.185,0.0924,-0.0924
"CTU2","H3BSW6",0.348628989502871,0.909,FALSE,0.28,-0.14,0.14
"CUL1","Q13616",0.920350120583812,0.938,FALSE,-0.00426,0.00213,-0.00213
"CUL2","Q13617-2",0.134062477188384,0.864,FALSE,0.0733,-0.0367,0.0367
"CUL3","Q13618",0.0569130042036342,0.793,FALSE,0.0905,-0.0453,0.0453
"CUL4A","Q13619",0.343616381353223,0.908,FALSE,-0.0385,0.0193,-0.0193
"CUL4B","Q13620",0.169130527509369,0.878,FALSE,-0.106,0.053,-0.053
"CUL5","Q93034",0.287790255235974,0.902,FALSE,0.0623,-0.0311,0.0311
"CUL7","Q14999-2",0.875152578908536,0.936,FALSE,0.00697,-0.00348,0.00348
"CUTA","O60888-2",0.020146365131049,0.624,FALSE,-0.125,0.0624,-0.0624
"CUTC","Q9NTM9",0.369101529222285,0.911,FALSE,0.0376,-0.0188,0.0188
"CUX1","P39880-3",0.120816247828565,0.858,FALSE,0.0903,-0.0451,0.0451
"CUX1.1","Q13948",0.466795102814944,0.918,FALSE,0.0329,-0.0164,0.0164
"CWC15","Q9P013",0.078746935726983,0.825,FALSE,-0.122,0.0612,-0.0612
"CWC22","Q9HCG8",0.0515320007614409,0.782,FALSE,0.115,-0.0577,0.0577
"CWC25","Q9NXE8",0.631382878962075,0.927,FALSE,0.018,-0.00898,0.00898
