Name,ID,entrezgene_id,P_value,FDR,log2FC,Signif,Status,ctl_centered,ctl_1,ctl_2,sh_centered,sh_1,sh_2
ZNF787,A0A087WUD1,NA,1.72224874111269e-4,7.69e-6,0.479,TRUE,Up,-0.24,9.391285694933947,9.380847095391532,0.24,9.83726672089211,9.893032262523064
TMSB10,D6W5K2,NA,1.7642438760021744e-4,8.98e-6,0.505,TRUE,Up,-0.253,13.40906216251248,13.415012115807098,0.253,13.882381308265135,13.952346867059672
ABLIM1,O14639,3983,1.8124435645335856e-4,1.06e-5,0.478,TRUE,Up,-0.239,10.346552381920011,10.352136440927827,0.239,10.79781220283319,10.856543333948887
BRD9,Q9H8M2,65980,1.8418546780848624e-4,1.17e-5,0.454,TRUE,Up,-0.227,9.430531710684573,9.462280182093137,0.227,9.883158647180702,9.918256467861308
KIF3B,O15066,9371,1.890079400744866e-4,1.37e-5,0.421,TRUE,Up,-0.21,8.532344075214652,8.55585788585479,0.21,8.96305813045096,8.96639559671809
HBA2.2,U6A3P2,NA,2.1316528786835935e-4,2.97e-5,0.678,TRUE,Up,-0.339,9.322734506738284,9.22426791578874,0.339,9.900960484621503,10.00150327405911
ZNF626,A0A087X1I5,NA,2.1490188304606304e-4,3.12e-5,0.769,TRUE,Up,-0.384,9.122426746236714,8.961404866373691,0.384,9.784734423814331,9.836707358357858
RPL7A,P62424,6130,2.244446130378952e-4,4.05e-5,-0.407,TRUE,Down,0.203,14.552961438994187,14.57892501525462,-0.203,14.162858378709117,14.155336446968867
PEA15,Q15121,8682,2.3440640111418122e-4,5.21e-5,0.52,TRUE,Up,-0.26,12.348136904976212,12.38767426735006,0.26,12.847107666441717,12.928446486801747
NT5C2,Q5JUV4,NA,2.4513131275931323e-4,6.68e-5,0.518,TRUE,Up,-0.259,10.012726290818609,10.09301330348433,0.259,10.593562133505145,10.548670224834504
GATM,P50440,NA,2.4709827879130776e-4,6.97e-5,0.638,TRUE,Up,-0.319,14.896727353014438,14.77648115462651,0.319,15.443507051199152,15.505535492511966
PDK3,Q15120,5165,2.6234210404104346e-4,9.71e-5,0.414,TRUE,Up,-0.207,11.274743027243904,11.267998506729322,0.207,11.66332388012394,11.707915177070673
CRK,P46108,1398,2.6628161343383644e-4,1.05e-4,0.542,TRUE,Up,-0.271,10.015399082015156,10.114235613510065,0.271,10.588874293596012,10.6250246140618
EDARADD,L0R849,NA,2.790303907092101e-4,1.34e-4,0.489,TRUE,Up,-0.244,15.37558648657533,15.460094721254801,0.244,15.897932615262537,15.915152358180954
NGDN,Q8NEJ9,25983,2.8111915685083677e-4,1.39e-4,0.481,TRUE,Up,-0.24,10.352060710137161,10.375840236159894,0.24,10.884525880860153,10.804808102239196
A8KAC4,A8KAC4,NA,0.00028535739434458447,1.5e-4,0.421,TRUE,Up,-0.21,9.644082963262461,9.679671653861547,0.21,10.103269910095523,10.062124912952711
DUSP3,B5BUI8,NA,3.115647652571289e-4,2.37e-4,0.416,TRUE,Up,-0.208,10.276085681032132,10.331714130505524,0.208,10.7144057027215,10.725383489949893
NUDT15,Q9NV35,55270,3.140488142385872e-4,2.47e-4,0.552,TRUE,Up,-0.276,9.147009939554264,9.161734343000148,0.276,9.764020024253924,9.64805638290715
ALDOC,P09972,NA,3.204578173256936e-4,2.73e-4,0.434,TRUE,Up,-0.217,14.94194048913675,14.93248288561322,0.217,15.337603504418567,15.404983070050315
BPHL,Q86WA6,670,3.587468822792409e-4,4.73e-4,0.458,TRUE,Up,-0.229,10.175478313679667,10.15894355543511,0.229,10.583372510440622,10.666982122058068
RABEP2,Q9H5N1,NA,3.605332555569521e-4,4.84e-4,0.354,TRUE,Up,-0.177,10.577871341353598,10.570172840894676,0.177,10.922913145216393,10.933097138854201
B4DY32,B4DY32,NA,3.7024573445945783e-4,5.46e-4,-0.495,TRUE,Down,0.247,14.804173555964569,14.845008448737794,-0.247,14.376742668349214,14.282459212218264
AK4,P27144,205,3.736907543633064e-4,5.7e-4,0.692,TRUE,Up,-0.346,12.456777463628692,12.63021828528476,0.346,13.222295132863485,13.248877966995545
FNBP4,Q8N3X1,23360,3.8428355800341986e-4,6.43e-4,0.412,TRUE,Up,-0.206,10.912376097346954,10.858202562757118,0.206,11.315956165783435,11.278260937490794
LDHA,P00338,3939,3.843106589431137e-4,6.44e-4,0.52,TRUE,Up,-0.26,15.780358027024626,15.85204023140449,0.26,16.380905759438104,16.29141744944152
PPP1R12C,Q9BZL4,54776,4.0327589263982195e-4,8.01e-4,0.466,TRUE,Up,-0.233,10.21492457813957,10.30901006027747,0.233,10.733681614618536,10.722795896836836
VPS8,C9JJN9,23355,4.163274678279541e-4,9.2e-4,0.361,TRUE,Up,-0.18,8.503188415036458,8.486731113572093,0.18,8.872074801739167,8.839175195965286
ASNS,P08243,440,4.196814628657674e-4,9.52e-4,-0.474,TRUE,Down,0.237,14.87104708125556,14.912537023007722,-0.237,14.463217546030856,14.372138487938672
NDUFB7,P17568,4713,4.963463982471478e-4,0.00195,0.627,TRUE,Up,-0.313,9.61618177585803,9.475194786937227,0.313,10.126373113049551,10.218062535489839
A8K6K2,A8K6K2,NA,5.004224041458288e-4,0.00201,0.358,TRUE,Up,-0.179,11.036774781277172,11.064696119666921,0.179,11.427808439805649,11.38948601808585
ERCC4,Q92889,2072,5.118972382213721e-4,0.0022,0.335,TRUE,Up,-0.168,9.80288460403556,9.821554046420381,0.168,10.136644618351268,10.158035213686595
XPC,A0A024R2M8,NA,5.164583536991365e-4,0.00227,0.364,TRUE,Up,-0.182,9.090336373899012,9.12575398493779,0.182,9.451713862883453,9.491847506261529
B3VL17,B3VL17,NA,5.294429271808011e-4,0.0025,0.62,TRUE,Up,-0.31,11.040541025303012,10.872663685956015,0.31,11.565368925601483,11.588278329073024
BASP1,P80723,10409,5.318332422632683e-4,0.00254,1.41,TRUE,Up,-0.705,11.807611246907166,12.10671794119968,0.705,13.207002848797876,13.52782263974069
ZNF146,Q15072,NA,5.391804885340035e-4,0.00267,0.338,TRUE,Up,-0.169,9.283654229193555,9.292278144226463,0.169,9.643068940229124,9.6084209781455
RPP14.1,P86397,109703458,5.480196837263478e-4,0.00283,0.411,TRUE,Up,-0.205,8.389659998168593,8.46680259370334,0.205,8.822578220141176,8.855015847486293
TNFRSF11A,Q9Y6Q6,NA,5.49961952140734e-4,0.00286,0.322,TRUE,Up,-0.161,8.870987200555323,8.88504109035226,0.161,9.19489526594928,9.204687125512017
PRMT1,H7C2I1,NA,5.562246631961777e-4,0.00298,-0.363,TRUE,Down,0.182,14.618754835771767,14.573829605991719,-0.182,14.214811639332,14.250958803622732
MIF,P14174,4282,5.595936037661325e-4,0.00304,0.392,TRUE,Up,-0.196,12.053600007365905,12.10700408922154,0.196,12.446135365379327,12.498965407355847
BRD4,O60885,23476,5.839386052446916e-4,0.00356,0.436,TRUE,Up,-0.218,11.689519091917727,11.590870179174667,0.218,12.070907631868897,12.081479256108752
TAF9,Q16594,6880,6.004017017399289e-4,0.00393,-0.411,TRUE,Down,0.206,11.447573113636059,11.404162356252813,-0.206,11.053161344122492,10.97586120068179
B3KXY9,B3KXY9,NA,6.165084362465557e-4,0.00431,0.346,TRUE,Up,-0.173,13.196917971258829,13.22290599100448,0.173,13.577825416915863,13.53338099493399
UBR1,Q8IWV7,197131,6.164663329637588e-4,0.00431,0.318,TRUE,Up,-0.159,10.45475005443044,10.479373924301996,0.159,10.782862521025582,10.786821252082563
COTL1,Q14019,23406,6.195027201331409e-4,0.00438,0.329,TRUE,Up,-0.164,13.841767839679342,13.869983040226252,0.164,14.172037837443094,14.19700706241989
ZNF428,M0QXZ5,126299,6.3002914763294e-4,0.00464,-0.526,TRUE,Down,0.263,10.592384094282618,10.511072607284067,-0.263,9.9677254155852,10.08413301134715
A8K187,A8K187,NA,6.565779765848296e-4,0.00532,0.458,TRUE,Up,-0.229,9.067509386336893,8.961404866373691,0.229,9.449962366984375,9.49404105933948
B4E106,B4E106,NA,6.6027529484125e-4,0.00542,0.352,TRUE,Up,-0.176,11.908687887789506,11.894409103981836,0.176,12.28303611927876,12.22463950333446
RPL24,P83731,6152,6.74590794720172e-4,0.0058,-0.37,TRUE,Down,0.185,14.227773938174845,14.157005919164831,-0.185,13.81472470046011,13.829798284289275
ZC3H8,A0A0C4DGZ1,84524,6.807617411496806e-4,0.00596,0.362,TRUE,Up,-0.181,9.211831461311661,9.23425701371987,0.181,9.617550079829321,9.553173659840573
FCRLA,Q7L513,84824,6.866153799928985e-4,0.00612,-0.369,TRUE,Down,0.185,11.992376702732953,11.933575374294456,-0.185,11.6150603772755,11.571997407654852
MAP4,P27816,NA,6.885836790594892e-4,0.00618,0.315,TRUE,Up,-0.157,14.703809631032717,14.712032705409374,0.157,15.038176819511566,15.007368429517843
VAT1,Q99536,10493,7.100265006034457e-4,0.00683,0.342,TRUE,Up,-0.171,12.447900942791685,12.50474221952244,0.171,12.821648593809787,12.81490520807188
IL4I1,Q96RQ9,NA,7.27103969548754e-4,0.00736,0.472,TRUE,Up,-0.236,9.945366346580084,9.897460516060116,0.236,10.334819563304105,10.451819752494018
Q59FR8,Q59FR8,NA,7.405561363208547e-4,0.00779,0.503,TRUE,Up,-0.251,8.887810330076901,9.028501085363184,0.251,9.460961456862961,9.460437215738951
APBB1IP,Q7Z5R6,54518,7.46669381325742e-4,0.00799,-0.393,TRUE,Down,0.197,13.686039848353067,13.602387496522416,-0.197,13.26790645583943,13.233912735890993
MDH1.1,C9JRL4,NA,7.502963259557774e-4,0.00811,0.35,TRUE,Up,-0.175,13.740471551301294,13.80590214756362,0.175,14.12167899051456,14.123905869769246
KIAA0907,Q7Z7F0,22889,7.595475111783452e-4,0.00841,0.319,TRUE,Up,-0.159,10.257692035417845,10.29538988788802,0.159,10.60635604313331,10.58466319121001
KIAA1217,Q5T5P2,56243,7.758212046227277e-4,0.00895,0.293,TRUE,Up,-0.146,10.7937730844285,10.800456655453148,0.146,11.088827576595891,11.090694848961359
RGN,Q15493,NA,7.806969124492483e-4,0.00911,0.754,TRUE,Up,-0.377,9.277432606468562,9.519721612311896,0.377,10.139472809363747,10.165782490481515
PPCS,Q9HAB8,79717,8.103745225349235e-4,0.0101,-0.309,TRUE,Down,0.155,10.789303173734693,10.750412542237134,-0.155,10.461315639778851,10.46012925171149
PPME1,Q9Y570,51400,8.22525641687617e-4,0.0105,0.335,TRUE,Up,-0.167,12.715089678890124,12.767988222641199,0.167,13.061490780817453,13.0913403723273
LRMP,A0A024RAY9,NA,8.253964660142587e-4,0.0106,0.416,TRUE,Up,-0.208,13.369167246889402,13.397281086987903,0.208,13.747504337172204,13.850358871672837
LRMP.1,A0A1B0GU45,NA,8.253964660142587e-4,0.0106,0.416,TRUE,Up,-0.208,13.369167246889402,13.397281086987903,0.208,13.747504337172204,13.850358871672837
HLTF,Q14527,6596,8.272878548011194e-4,0.0107,0.372,TRUE,Up,-0.186,11.727560024312105,11.807946336665083,0.186,12.127695050911473,12.152232482753204
ENO1,P06733,2023,8.303116730445655e-4,0.0108,0.325,TRUE,Up,-0.162,17.343602249823086,17.376921901175546,0.162,17.663872576389426,17.706406105011624
S100A13,Q99584,NA,8.460980323016433e-4,0.0114,0.355,TRUE,Up,-0.177,8.994612273421518,8.962670319030329,0.177,9.299359333920789,9.367230866450194
C17orf62,Q9BQA9,79415,8.509844696576249e-4,0.0116,0.307,TRUE,Up,-0.153,9.480134750616159,9.50958414038366,0.153,9.787927018276328,9.815140344677008
TBC1D4,A0A024R637,NA,8.608851870754773e-4,0.012,0.44,TRUE,Up,-0.22,9.883706323183443,9.969886738351272,0.22,10.40926651347611,10.324959037661987
Q6ZU68,Q6ZU68,NA,8.733076978755768e-4,0.0125,0.287,TRUE,Up,-0.143,11.121583182265796,11.10672624220793,0.143,11.401814781998224,11.399917123676511
SERPINH1,P50454,871,9.213342258466984e-4,0.0144,0.332,TRUE,Up,-0.166,10.970921524635031,11.030333492352531,0.166,11.319317758768927,11.345823288961578
RABGAP1L,Q5R372,9910,9.239892603380001e-4,0.0145,0.28,TRUE,Up,-0.14,12.872117616773942,12.878108220629391,0.14,13.154520504277187,13.156359256653158
THBS1,A0A024R9Q1,NA,9.349496471806989e-4,0.015,0.28,TRUE,Up,-0.14,10.37471896862895,10.372273690654492,0.14,10.64927000148468,10.65783001144631
SNIP1,Q8TAD8,79753,9.371641979480382e-4,0.0151,0.284,TRUE,Up,-0.142,8.717062357169334,8.732045900740655,0.142,9.016104903545493,9.001927133332583
AHCTF1,Q8WYP5,25909,9.458753152910974e-4,0.0154,0.317,TRUE,Up,-0.158,10.987260403913334,10.949429020473874,0.158,11.305388308935798,11.264686493121895
A8K4Z6,A8K4Z6,NA,9.507095125629972e-4,0.0156,0.293,TRUE,Up,-0.147,11.517619795644709,11.538475183064275,0.147,11.83522978691727,11.80760698157665
Q59GX6,Q59GX6,NA,9.556000575803898e-4,0.0158,-0.464,TRUE,Down,0.232,15.076809513982598,15.029392772775411,-0.232,14.525014202740119,14.653395465801136
RPL8,P62917,6132,9.540346786619127e-4,0.0158,-0.299,TRUE,Down,0.15,13.846015797230795,13.815005932357238,-0.15,13.544800500611675,13.518113644266126
ACAD10,Q6JQN1,80724,9.765955752667086e-4,0.0168,-0.37,TRUE,Down,0.185,9.982629881693635,9.912108562523413,-0.185,9.549171664144815,9.606550702232006
NR3C1,P04150,2908,9.81232943420092e-4,0.017,0.34,TRUE,Up,-0.17,11.638245498517206,11.681271847648262,0.17,11.969567657571355,12.029090337605515
RPL28,P46779,6158,0.0010072846126129712,0.0181,-0.318,TRUE,Down,0.159,13.939925728712002,13.881570067865175,-0.159,13.586460689677917,13.599922433355065
CEP85,Q6P2H3,64793,0.0010091985361356634,0.0182,0.35,TRUE,Up,-0.175,10.02391888965537,9.948809481145556,0.175,10.320704295210458,10.351444063222566
PSMB6,P28072,5694,0.001012890957772963,0.0183,-0.279,TRUE,Down,0.14,12.931436844123237,12.920402411221087,-0.14,12.655557521666937,12.637391752028828
CDYL,Q9Y232,9425,0.0010151850241227587,0.0184,0.426,TRUE,Up,-0.213,10.539514683833655,10.420269485759823,0.213,10.918930140867962,10.892868280363144
PARP1,P09874,142,0.001028040551955413,0.019,0.31,TRUE,Up,-0.155,16.436377114627593,16.487218791294776,0.155,16.782768269654554,16.76088540384854
EXOSC3,Q9NQT5,51010,0.0010569752875155816,0.0203,0.299,TRUE,Up,-0.15,11.070065095814522,11.037031555685418,0.15,11.37067651768705,11.335415663127007
PGAM1,P18669,5223,0.0010617435896960634,0.0205,0.448,TRUE,Up,-0.224,14.707071673677785,14.832030525084337,0.224,15.192196000905245,15.243388673341858
PSIP1,O75475,11168,0.0010834346766163331,0.0215,0.387,TRUE,Up,-0.193,14.173914811795582,14.278773346855425,0.193,14.618385842740656,14.607630060321714
ANXA5,P08758,308,0.0010972637374778358,0.0221,0.706,TRUE,Up,-0.353,14.388874251316995,14.63058724516649,0.353,15.186454960406488,15.244889251827333
F2,P00734,NA,0.0011007484056661885,0.0222,0.367,TRUE,Up,-0.184,10.703843518824213,10.787482719293218,0.184,11.089671474472944,11.13607764455414
FTL,P02792,2512,0.0011029866294967935,0.0223,0.612,TRUE,Up,-0.306,12.1056988779946,11.932324496480016,0.306,12.571787207975797,12.689783143171477
MAP4.1,P27816,NA,0.0011020153979107684,0.0223,0.322,TRUE,Up,-0.161,14.142645845049643,14.107024745756945,0.161,14.475946452711579,14.417892625757057
RPL27,P61353,6155,0.0011127652173319965,0.0227,-0.366,TRUE,Down,0.183,13.809740487322903,13.714495037242182,-0.183,13.393788440778472,13.398930635493516
C15orf40,Q8WUR7,123207,0.0011181681300030395,0.023,0.441,TRUE,Up,-0.22,11.530071700269087,11.6641155357756,0.22,12.03624985625791,12.039091768555156
UBXN7,O94888,26043,0.0011201564080516862,0.0231,0.284,TRUE,Up,-0.142,13.117998457022736,13.146997928054196,0.142,13.427911378511183,13.404895254683538
B2R7F8,B2R7F8,NA,0.0011257565963004492,0.0233,0.327,TRUE,Up,-0.164,9.668967200845362,9.605055753385969,0.164,9.946888664323959,9.98155852532842
MT1E,P04732,NA,0.0011317473623257204,0.0236,1.16,TRUE,Up,-0.581,10.181837264422965,9.747684142959653,0.581,11.12308384787493,11.13142423236564
PRIM1,P49642,NA,0.0011342075891168605,0.0237,-0.356,TRUE,Down,0.178,11.60065071193093,11.511762536022191,-0.178,11.191399281946062,11.209382360160035
CAMK1D,Q8IU85,57118,0.001177154817775331,0.0262,0.342,TRUE,Up,-0.171,11.233557140246523,11.262164825923094,0.171,11.55003974200915,11.629307931687917
DNAJC7,Q99615,7266,0.001208250086700998,0.0281,-0.273,TRUE,Down,0.137,14.470930751971794,14.462627348919332,-0.137,14.208033569557905,14.178720450552374
A8K7N0,A8K7N0,NA,0.001249238547859223,0.0306,-0.521,TRUE,Down,0.261,13.27828628194499,13.101373902448877,-0.261,12.676791503330914,12.660242251881472
TPD52,P55327,7163,0.0012625271936143351,0.0314,0.48,TRUE,Up,-0.24,13.352951521837948,13.509049085869247,0.24,13.895229561278475,13.926600638457005
BRI3BP,Q8WY22,140707,0.0012756284400709205,0.0322,0.448,TRUE,Up,-0.224,9.539027714199698,9.533199357267518,0.224,9.912198745495001,10.056883949879078
RPL17,P18621,6139,0.001284768915256057,0.0328,-0.359,TRUE,Down,0.179,14.621111104322404,14.526260177412272,-0.179,14.228496494221737,14.201789540835007
B2R983,B2R983,NA,0.0012849834180016654,0.0328,0.316,TRUE,Up,-0.158,13.066049116226694,13.106409728191535,0.158,13.372541402068267,13.432760544973677
B6E4X6,B6E4X6,NA,0.0013148013653055846,0.0347,-0.364,TRUE,Down,0.182,11.230416442710913,11.127960761981585,-0.182,10.812472249048593,10.818472420016025
ICAM1,P05362,3383,0.0013206183777480268,0.0351,0.434,TRUE,Up,-0.217,11.81284453189542,11.950775466785595,0.217,12.327785011680295,12.304802908798283
DCTN6,O00399,10671,0.0013524724395361169,0.0372,-0.771,TRUE,Down,0.385,9.766538905612268,9.477409805174549,-0.385,8.870242455972233,8.83252324483091
RAB21,Q9UL25,23011,0.0013559570892630103,0.0374,0.256,TRUE,Up,-0.128,12.721514844782211,12.731892185105137,0.128,12.982939260716218,12.98241616791657
B2RAF9,B2RAF9,NA,0.0013657630963221845,0.038,-0.284,TRUE,Down,0.142,12.086212121113276,12.062660521475426,-0.142,11.813054280242035,11.768065010421141
PRPF39,Q86UA1,55015,0.0014032897657636496,0.0405,0.476,TRUE,Up,-0.238,9.25950725659262,9.413372463176662,0.238,9.839676584712773,9.785138712635254
B4DM10,B4DM10,NA,0.0014251458379227308,0.0419,0.275,TRUE,Up,-0.138,14.133622556615936,14.095399292524336,0.138,14.401891772403765,14.377523669387681
COG4,A0A024QZ89,NA,0.0014654516906479989,0.0446,-0.266,TRUE,Down,0.133,11.043686615942281,11.014328442939094,-0.133,10.774559687043753,10.751360024579595
STARD5,Q9NSY2,NA,0.0014693186436511357,0.0448,-0.25,TRUE,Down,0.125,9.44249757557226,9.441100952721946,-0.125,9.191964207149773,9.192270676466189
A8K2U2,A8K2U2,NA,0.0014703146386791815,0.0449,0.313,TRUE,Up,-0.156,11.782098238415708,11.709105843204286,0.156,12.071107047028708,12.045893607935165
PFN2,P35080,5217,0.0014811691407003325,0.0456,0.271,TRUE,Up,-0.135,9.829859032155085,9.85055308468279,0.135,10.130424884145983,10.091952172818939
LSP1,P33241,4046,0.0014935930037714292,0.0464,0.408,TRUE,Up,-0.204,13.455546909546214,13.587122660112943,0.204,13.920002750263505,13.93846676719723
GNG2,G3V2N0,54331,0.0015230032420523647,0.0484,0.313,TRUE,Up,-0.157,9.26070923391424,9.27353581117405,0.157,9.541132453510523,9.619282860693174
RPL34,P49207,6164,0.0015346955063709406,0.0492,-0.458,TRUE,Down,0.229,13.868043798759572,13.709380414944237,-0.229,13.322040355107339,13.339225604527076
PPP1R12B,A0A0A0MS24,NA,0.0015543604118782172,0.0505,0.263,TRUE,Up,-0.132,9.849763948487647,9.886834396549153,0.132,10.136644618351268,10.126188167206866
BRE,Q9NXR7,9577,0.0015705939117267704,0.0515,0.279,TRUE,Up,-0.14,10.789199057363344,10.821533355468514,0.14,11.062074913430308,11.106716913686919
LACTB,P83111,114294,0.0015759038039976372,0.0519,0.396,TRUE,Up,-0.198,11.551591883593868,11.68031069910677,0.198,12.00572526670995,12.01755363584278
MANF,A8K878,NA,0.0015864812481040371,0.0526,-0.254,TRUE,Down,0.127,12.851399324899278,12.824675074690608,-0.127,12.587884074864991,12.58058651213608
A8K2L4,A8K2L4,NA,0.001598682897674418,0.0534,0.412,TRUE,Up,-0.206,13.430515507581735,13.568035756138128,0.206,13.902651863302896,13.920066152648545
PRIC295,E1NZA1,NA,0.0016121128240766034,0.0543,-0.247,TRUE,Down,0.123,15.974529071649325,15.981892232589438,-0.123,15.724217604821778,15.73834060723058
A8K9K3,A8K9K3,NA,0.0016182312718416732,0.0547,-0.275,TRUE,Down,0.138,11.68840297576286,11.636481680081296,-0.138,11.393637483101632,11.381168538592599
A8K883,A8K883,NA,0.0016213298985387082,0.0549,0.252,TRUE,Up,-0.126,9.733805225278449,9.710693468162177,0.126,9.981127880883362,9.96729771381895
CPNE3,O75131,8895,0.0016311750806518885,0.0555,0.4,TRUE,Up,-0.2,13.639817183246153,13.74107922973403,0.2,14.047139402378766,14.134003725232496
FAM65B,Q9Y4F9,9750,0.0016328166275558558,0.0556,0.358,TRUE,Up,-0.179,9.846765648440295,9.750800614701241,0.179,10.184091087633126,10.12955664982468
VPS33B,Q9H267,26276,0.001646668780222097,0.0566,0.316,TRUE,Up,-0.158,10.493479617655744,10.410913106634679,0.158,10.77833328255088,10.75776417428002
CCDC88A,Q3V6T2,55704,0.0016604001538306074,0.0575,0.385,TRUE,Up,-0.192,10.127365477491539,10.091423435405698,0.192,10.554322224775701,10.43356203983067
A8KAM9,A8KAM9,NA,0.0016683921927307895,0.058,0.265,TRUE,Up,-0.133,10.870474554442954,10.856161281735872,0.133,11.106780110935112,11.150536934771656
FAHD1,Q6P587,81889,0.001688570828969164,0.0593,0.288,TRUE,Up,-0.144,10.835005796549778,10.888396946146774,0.144,11.129772923926517,11.16982198947538
FKBP1A,P62942,2280,0.0016963874707416262,0.0598,0.419,TRUE,Up,-0.21,11.45691052668191,11.407941370667078,0.21,11.783178416929887,11.920212564809335
Q59H39,Q59H39,NA,0.0017105211770991815,0.0607,0.339,TRUE,Up,-0.169,11.656110987008768,11.573891793206272,0.169,11.923988653266074,11.983190512408056
Q59EN5,Q59EN5,NA,0.0017310634972205908,0.062,-0.279,TRUE,Down,0.14,12.587207921830464,12.644925331774061,-0.14,12.34675801222743,12.327003036641075
HSPB1,P04792,3315,0.0017536718494448268,0.0635,0.82,TRUE,Up,-0.41,10.874013208541294,10.7984205425394,0.41,11.492666102831652,11.819362211108219
HACL1,Q9UJ83,26061,0.0017774880942352312,0.065,0.251,TRUE,Up,-0.125,12.043509382986581,12.069430773495132,0.125,12.296451189083026,12.318102033782763
MAPK8,P45983,5599,0.0017799351080016231,0.0651,0.315,TRUE,Up,-0.157,9.422767452444553,9.348297845041243,0.157,9.676556551906659,9.72434657071223
SERPINB6,A0A087X1N8,5269,0.001789237157584148,0.0657,0.349,TRUE,Up,-0.175,11.643495956473233,11.753466787911519,0.175,12.047615345452842,12.047933664672847
RPS9,P46781,6203,0.0018067459205234424,0.0668,-0.356,TRUE,Down,0.178,14.22526529648403,14.114471322452369,-0.178,13.799580550440101,13.82806881514008
PPP6R2,O75170,9701,0.0018124049379941417,0.0672,0.35,TRUE,Up,-0.175,10.151703440406267,10.072793180061389,0.175,10.423080964178428,10.501057551924568
ME1,P48163,NA,0.0018725119529113285,0.0709,-0.396,TRUE,Down,0.198,13.869989491930326,13.917670365383012,-0.198,13.562709757073808,13.432540624555084
SP140,Q13342,NA,0.0018860260438560974,0.0718,-0.266,TRUE,Down,0.133,9.596324833861038,9.545074778979119,-0.133,9.295853359168273,9.313976216168031
TNFRSF13C,Q96RJ3,NA,0.0018915534524071072,0.0721,0.684,TRUE,Up,-0.342,8.569677364303487,8.797687782791332,0.342,9.286462224697308,9.449001735113029
NDUFAF7,Q7L592,55471,0.0018936463161044175,0.0722,0.268,TRUE,Up,-0.134,12.031456378473909,11.984221987920064,0.134,12.260205136014973,12.291283026394535
RPL14,Q6IPH7,NA,0.0019019213937926617,0.0727,-0.503,TRUE,Down,0.251,13.08039397328594,12.8863417982295,-0.251,12.484606094515122,12.476186170293703
TIMM8B,G3XAN8,26521,0.0019072732899734163,0.073,-0.496,TRUE,Down,0.248,12.233363515405426,12.042493668008417,-0.248,11.636701839150076,11.64651393383439
KRT9,P35527,3857,0.0019101225285545224,0.0732,-0.512,TRUE,Down,0.256,11.100927761089952,10.953890088586101,-0.256,10.44812742658218,10.582286109688122
CECR5,Q9BXW7,27440,0.0019101608765506397,0.0732,0.316,TRUE,Up,-0.158,11.624597569164434,11.537148578162238,0.158,11.881315530549383,11.911465033228488
MVP,Q14764,9961,0.0019121848320724972,0.0733,0.485,TRUE,Up,-0.242,13.348559863241427,13.506326347509033,0.242,13.86339357273042,13.96104132579724
BRAF,P15056,673,0.0019127034614391763,0.0734,-0.279,TRUE,Down,0.139,11.603732500697967,11.547147592974646,-0.139,11.279142919610937,11.313942682135842
DKFZp451F173,Q86T62,NA,0.0019237391705833916,0.074,0.279,TRUE,Up,-0.14,10.261149370824487,10.328036672443146,0.14,10.572949480831461,10.574413835585675
HIST1H1E,P10412,3008,0.0019303811172434785,0.0744,-1.07,TRUE,Down,0.536,14.965944980587336,14.51033261751717,-0.536,13.643463473417853,13.6899804412111
ITGAL,P20701,NA,0.001929473208779312,0.0744,0.334,TRUE,Up,-0.167,9.894006379505505,9.951202079743458,0.167,10.212984706403825,10.300873043592082
NDUFV1,P49821,4723,0.00194563267305111,0.0753,0.262,TRUE,Up,-0.131,12.565487018358382,12.55258795040126,0.131,12.795508048647756,12.846695659670281
ACP2,P11117,53,0.0019560704877462968,0.076,-0.285,TRUE,Down,0.142,9.894974297695317,9.93324080446545,-0.142,9.598703226795916,9.659978214489847
PFKP,Q01813,5214,0.001972437812880847,0.0769,0.248,TRUE,Up,-0.124,14.720244553810584,14.68709942739883,0.124,14.941750929506243,14.962361346036062
RTTN,Q86VV8,25914,0.001983656229131623,0.0776,-0.363,TRUE,Down,0.181,9.801646428292246,9.76101928389329,-0.181,9.360306419960818,9.476569204366031
ELP3,Q9H9T3,55140,0.0019851203815384913,0.0777,0.294,TRUE,Up,-0.147,11.812998165031097,11.886346601760659,0.147,12.158881666376159,12.127881965166441
RPP40,O75818,10799,0.001990874392448842,0.078,0.257,TRUE,Up,-0.128,9.979348155060695,10.021194897716963,0.128,10.269588398911107,10.244260850918705
B3KNJ9,B3KNJ9,NA,0.0020093860605672146,0.0792,-0.292,TRUE,Down,0.146,9.613832135707348,9.68983186905373,-0.146,9.348697289321057,9.370724488387648
RAB5B,P61020,5869,0.002016845564061761,0.0797,0.246,TRUE,Up,-0.123,11.707646174594448,11.73844610615431,0.123,11.95818397666392,11.978919827878364
EIF4A1,J3KSZ0,NA,0.002051444716971642,0.0823,-0.323,TRUE,Down,0.162,15.228896809109518,15.133196926055467,-0.162,14.874103222696077,14.840995568187093
GMPPB,Q9Y5P6,29925,0.0020911057630158356,0.0852,-0.232,TRUE,Down,0.116,12.730028421316614,12.739894556514043,-0.116,12.496406229158703,12.510033974886856
TRIM26,Q12899,7726,0.002109290467799691,0.0865,-0.257,TRUE,Down,0.128,11.42724382884933,11.475709329297182,-0.128,11.184200614157684,11.205114341856856
NCBP2,P52298,22916,0.0021153989449312557,0.087,0.334,TRUE,Up,-0.167,10.358250089905583,10.269548151882388,0.167,10.679405253330673,10.61575651691319
