ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id,status
ENSG00000164164,2650.345487663693,0.39907688770081856,0.10365861184920332,3.8499154154347837,1.1815862265425317e-4,0.003310415444721427,OTUD4,54726,stable
ENSG00000151611,226.96094250736977,0.14065706235524947,0.16378471247221696,0.8587923758703019,0.3904550746296841,0.6921703595708036,MMAA,166785,stable
ENSG00000151612,1068.6676610379086,9.763751040097153e-4,0.12483010812313254,0.007821631485303352,0.9937593046297778,0.9986936458393084,ZNF827,152485,stable
ENSG00000164167,677.518158996431,-0.09457041264999197,0.1656214485723015,-0.5710034145046592,0.5679973282833655,0.8178706241092962,LSM6,11157,stable
ENSG00000120519,489.61088073507733,-0.21514456420304962,0.15903282354008783,-1.3528311917873832,0.17610956548491696,0.47430760024327223,SLC10A7,84068,stable
ENSG00000164168,1234.0493894869653,0.03299745085892459,0.14336927570555213,0.2301570590807325,0.8179697280358991,0.9366120403251481,TMEM184C,55751,stable
ENSG00000164169,466.48066343355674,0.004621341390929692,0.12375680125259848,0.037342120547355855,0.9702122215568011,0.992187583313467,PRMT9,90826,stable
ENSG00000151623,276.86195879495784,-0.25336602919414813,0.36567860111815453,-0.6928653424603398,0.4883940611463487,0.7650464216435798,NR3C2,4306,stable
ENSG00000198589,4641.643879476993,0.022248975057585958,0.11312624138426594,0.19667386439553747,0.8440827638044017,0.9478950003302552,LRBA,987,stable
ENSG00000145425,763.5706812445837,-0.2131873851750177,0.11578323874426726,-1.8412629279259403,0.06558303760617791,0.27572057227005103,RPS3A,6189,stable
ENSG00000109686,498.3187703336067,-0.31861931588064685,0.16176184758374998,-1.9696814832415046,0.04887488644928037,0.23211831577805156,SH3D19,152503,stable
ENSG00000059691,814.971273561109,-0.1993665889290601,0.10754777729044053,-1.8537490402117398,0.06377507215547236,0.2722383898302146,GATB,5188,stable
ENSG00000109670,1511.3097702925184,0.180133062023015,0.08303258750796051,2.1694260943722274,0.030050349661558774,0.17411700625717594,FBXW7,55294,stable
ENSG00000268471,164.55197895399078,-0.01205892675473929,0.24640246772218802,-0.04893995935274235,0.9609671440409234,0.9898037469418619,MIR4453HG,54553,stable
ENSG00000170006,2504.51359861698,-0.24716468964854157,0.15169890425513285,-1.629310975330783,0.10324720390654547,0.3576956500872016,TMEM154,201799,stable
ENSG00000164144,889.4531197488964,-0.05667801853154111,0.11845357314455526,-0.47848297883233865,0.6323064861957364,0.8554701866625414,ARFIP1,27236,stable
ENSG00000109654,155.35743950425243,-1.4022738657848894,0.706862219221243,-1.9838008421638211,0.04727804622796318,0.22671445452208322,TRIM2,23321,stable
ENSG00000121211,618.3253166743741,-0.09475091549838464,0.14505956400533201,-0.6531862697098817,0.5136362008208146,0.7814379680450418,MND1,84057,stable
ENSG00000121210,6384.152366029217,0.17639189755086385,0.151864264449386,1.1615102354092823,0.24543446318102824,0.563716525784013,TMEM131L,23240,stable
ENSG00000137462,135.09386930179198,-0.7311161241383866,0.6328735353961571,-1.1552325753054802,0.2479951982878688,0.5661050432242891,TLR2,7097,stable
ENSG00000171566,2751.687181435317,0.06797820098082338,0.10260113078287213,0.6625482629882616,0.5076199147885733,0.7775156929094227,PLRG1,5356,stable
ENSG00000250910,117.86904518349003,0.2407953431846579,0.2199071928606695,1.09498620782824,0.2735226789034366,0.5915029111300582,,102724776,stable
ENSG00000164114,930.7998192369221,0.29906426658752444,0.12166912225035005,2.4580128553254523,0.013970817302774672,0.10288797008611786,MAP9,79884,stable
ENSG00000164125,290.16230857736093,1.384941232458107,0.45847100892682613,3.0207825696545827,0.0025212233619328972,0.03292173642461655,GASK1B,51313,mRNA_up
ENSG00000205208,932.8016003383867,-0.10590386951931911,0.14024047185465055,-0.7551591072018146,0.4501535215545458,0.7375132943978393,C4orf46,201725,stable
ENSG00000171503,599.3361873275745,-0.21564189816012014,0.14771827577483324,-1.4598186786909346,0.14433991362181162,0.4277185231670482,ETFDH,2110,stable
ENSG00000171497,1330.9543258266044,0.018157922998574542,0.1360602887113978,0.13345497919007024,0.893833567108867,0.9659415819581124,PPID,5481,stable
ENSG00000052795,424.0674025558704,-0.0017714845755015547,0.4387747140878137,-0.0040373442648908445,0.9967786740957485,0.9991618867056606,FNIP2,57600,stable
ENSG00000109756,170.77032599046095,0.5791541857019404,0.4505824154646786,1.2853457343750705,0.19867149508363774,0.5072366322015643,RAPGEF2,9693,stable
ENSG00000145414,746.4906028242375,0.08242255245221441,0.15587013282416046,0.528789903227943,0.5969512026713697,0.8343386317608297,NAF1,92345,stable
ENSG00000198498,1401.7520945560527,0.05943170460518853,0.11365511038165124,0.5229127349013892,0.6010349820177008,0.836957254318599,TMA16,55319,stable
ENSG00000145416,253.60562473455153,0.205973695861778,0.15934914170472417,1.2925936949409471,0.19615162143573547,0.5038092110066863,MARCHF1,55016,stable
ENSG00000170088,844.5293354296281,0.1300155055889312,0.12621018481186616,1.0301506632189583,0.30293928560196487,0.6199737088399125,TMEM192,201931,stable
ENSG00000109466,522.5260541709215,0.15625881933397961,0.1355906634231857,1.1524305242632193,0.24914420380119529,0.5670228399422705,KLHL2,11275,stable
ENSG00000052802,2479.380788083197,-0.15296547193651056,0.26859697802042765,-0.5694981122418922,0.5690181514563544,0.8181618929387916,MSMO1,6307,stable
ENSG00000129116,1035.4503534776434,0.5056868427085216,0.4961234630457887,1.0192762092000682,0.30807185530874986,0.624903858634292,PALLD,23022,stable
ENSG00000145439,759.2077972692092,-0.051278022301688514,0.17147889110236939,-0.29903402087593733,0.7649140876172905,0.9161204044504923,CBR4,84869,stable
ENSG00000137601,988.085167919958,-0.09349122874293728,0.13985044944914565,-0.6685086040923582,0.5038089915237687,0.7751289494532682,NEK1,4750,stable
ENSG00000109572,2767.3770528456794,0.20525685833943946,0.10671565277016543,1.9233997357585697,0.05442986750033492,0.24794420434087372,CLCN3,1182,stable
ENSG00000056050,491.2145052191576,-0.46352741346532705,0.10803071234865154,-4.2907003331549625,1.781105270552169e-5,8.011089886918378e-4,HPF1,54969,mRNA_down
ENSG00000245213,147.5167033046284,0.04430663064418134,0.20734923673414313,0.2136811851446068,0.8307956845545527,0.9413813263499897,,101930370,stable
ENSG00000109586,1173.795924519509,0.1923221303811956,0.1478633361063631,1.3006749032285583,0.1933697562016629,0.5002132146433056,GALNT7,51809,stable
ENSG00000164104,13409.295487510886,0.034549519312556884,0.13122742425976594,0.263279718454016,0.7923349907379402,0.9273778331027286,HMGB2,3148,stable
ENSG00000164105,1057.0852885678285,-0.09095097581045546,0.13186590440335016,-0.6897232170967825,0.4903682625821202,0.7664003507457741,SAP30,8819,stable
ENSG00000164117,400.8970901657453,0.005733722542027994,0.11567201760084769,0.04956879512392957,0.9604660139341155,0.9896814804745269,FBXO8,26269,stable
ENSG00000164118,855.8082901548556,0.009657031632185026,0.14635940464470357,0.06598162691101445,0.9473924531751857,0.985069974120771,CEP44,80817,stable
ENSG00000150625,1053.5385773893643,-0.6033908953025285,0.46839322345481843,-1.2882143999692859,0.1976713406982391,0.5056047217935024,GPM6A,2823,stable
ENSG00000150627,464.44934421977234,0.2810540424121804,0.16898416896392088,1.663197470718024,0.09627291377900397,0.3436143918673541,WDR17,116966,stable
ENSG00000129128,10739.582778128215,-0.045451401742954596,0.13315110702590383,-0.341352037982773,0.7328385771389764,0.9018272497006151,SPCS3,60559,stable
ENSG00000109674,1169.8661807002618,-0.002174825388258433,0.16430657280943983,-0.013236387023790952,0.9894391995325971,0.9973173187263253,NEIL3,55247,stable
ENSG00000038002,426.7941148217505,-0.2191998327884327,0.18327746683742918,-1.1959999042482805,0.23169659643645948,0.5502497642291039,AGA,175,stable
ENSG00000129187,594.4904980110584,0.004277141665393359,0.22052705591946561,0.01939508804287185,0.9845259288467092,0.9961831357553539,DCTD,1635,stable
ENSG00000168564,1339.0271514736157,0.011881757469226904,0.11232459683451601,0.10578054855368758,0.9157564701953329,0.973573965791516,CDKN2AIP,55602,stable
ENSG00000168556,305.7735507020851,0.09885612410949131,0.13107297011266805,0.7542067904962885,0.4507250607748232,0.737840879374495,ING2,3622,stable
ENSG00000182552,289.6170826527852,0.3343356648362443,0.12113954825497539,2.759921674237485,0.005781522112825909,0.05707441046813559,RWDD4,201965,stable
ENSG00000168538,1511.661181855876,0.16588053278120313,0.10188377379326119,1.6281349483363445,0.10349627455427529,0.35772654297045736,TRAPPC11,60684,stable
ENSG00000168310,1478.757513131677,-0.09915757439748843,0.10337773527123549,-0.9591772748486462,0.33746944670612616,0.6518930121578435,IRF2,3660,stable
ENSG00000164305,2711.7922596374565,-0.15576115283902567,0.10639894229417961,-1.4639351621406704,0.14321166487130851,0.426248126478957,CASP3,836,stable
ENSG00000164306,348.9396283453704,-0.2875710516050481,0.1542494407300251,-1.8643247602328035,0.06227611175059347,0.2680908460086035,PRIMPOL,201973,stable
ENSG00000151725,2160.227072913841,-0.06747867049347286,0.13565439748036637,-0.4974307633723355,0.6188853162107493,0.8477458554025845,CENPU,79682,stable
ENSG00000151726,3124.813367578887,-0.4995327752299063,0.14805426404701724,-3.373984386368439,7.408856993612935e-4,0.014096040882985777,ACSL1,2180,mRNA_down
ENSG00000151729,1959.0574188596702,0.030978830414774207,0.0927117048295971,0.3341415247590678,0.7382727668104261,0.904616713322851,SLC25A4,291,stable
ENSG00000164323,2114.9965728018224,0.48602872044858153,0.10510032005510421,4.624426644883252,3.7563598801270476e-6,2.2847621053270162e-4,CFAP97,57587,mRNA_up
ENSG00000109762,753.9501368734032,0.21417318233772292,0.13771155348068792,1.5552303123772229,0.11989122747513552,0.3882491363670664,SNX25,83891,stable
ENSG00000186352,504.28323737320767,-0.2980356705778714,0.20787343243924422,-1.4337362263211733,0.1516475501324388,0.4386866907355099,ANKRD37,353322,stable
ENSG00000109775,946.3892158211321,-0.1758769780443669,0.10396192485186229,-1.6917441485907267,0.09069476677508075,0.3322242252267161,UFSP2,55325,stable
ENSG00000168491,1000.9712452448157,8.935592152557083e-4,0.16079675182834344,0.005557072547147073,0.9955661204318617,0.9991087498289776,CCDC110,256309,stable
ENSG00000154553,4253.396615248736,-0.5612280463187261,0.2496288310924529,-2.2482501074199592,0.024560246182182457,0.1525464179537777,PDLIM3,27295,stable
ENSG00000154556,180.71603374319295,-0.2839630839516375,0.23755133932928704,-1.1953756386025498,0.2319402993760899,0.550383499974918,SORBS2,8470,stable
ENSG00000145476,282.79867040024607,0.24249667166375544,0.2308499737908231,1.050451371865806,0.29351063726672244,0.6102528928641449,CYP4V2,285440,stable
ENSG00000109536,242.96240057082605,-0.06292949494583727,0.1434474218813035,-0.43869380237386696,0.6608834184088273,0.8691586879566685,FRG1,2483,stable
ENSG00000164366,394.14239400945485,-0.10433133189275284,0.14172522053677658,-0.7361521929378807,0.4616380825513276,0.7464903856718098,CCDC127,133957,stable
ENSG00000073578,1893.616595891494,-0.5213267664396449,0.13637178715210882,-3.8228344537140817,1.3192635608761822e-4,0.00356839514772477,SDHA,6389,mRNA_down
ENSG00000249915,918.6389324214716,-0.0963359595748307,0.11199894125991604,-0.8601506272390893,0.38970601665038485,0.6913645049809382,PDCD6,10016,stable
ENSG00000180104,957.7679041967017,-0.13203888294675784,0.10270097955765299,-1.285663325855967,0.19856058568857843,0.5071661685378904,EXOC3,11336,stable
ENSG00000188242,415.4017825762084,-0.33293342445714297,0.20311291706502818,-1.639154364321161,0.10118111532823312,0.35358204475528204,PP7080,25845,stable
ENSG00000066230,597.9434309862952,-0.4342465614962866,0.2052243380475826,-2.1159603467479755,0.03434818021065366,0.1893909288364788,SLC9A3,6550,stable
ENSG00000112877,208.79749216675822,-0.29061150980242945,0.23298172008298082,-1.2473575596356774,0.2122664207777439,0.5259310979744931,CEP72,55722,stable
ENSG00000028310,453.24446585932725,0.14721544197809308,0.12403715527603432,1.18686567464787,0.2352806086797377,0.5527234471265641,BRD9,65980,stable
ENSG00000071539,761.0613834174303,0.24434608469889835,0.17429429574108513,1.4019167045023404,0.16094012160197962,0.4552472499965395,TRIP13,9319,stable
ENSG00000164362,131.6526664162149,-0.0017640273675949252,0.36504965308545384,-0.004832294326772,0.9961444019688082,0.9991087498289776,TERT,7015,stable
ENSG00000049656,2217.4903670781564,0.12851435250898674,0.10335605473590652,1.243413874855849,0.21371536000546262,0.5281693918113949,CLPTM1L,81037,stable
ENSG00000153395,205.021410679883,0.047153897230045545,0.19549382729714934,0.2412040210270779,0.8093969945663486,0.9339012501685047,LPCAT1,79888,stable
ENSG00000171421,317.34302042394785,-0.11827745366878145,0.1895038384131361,-0.624142786020648,0.5325338171059946,0.7955477830245954,MRPL36,64979,stable
ENSG00000145494,951.0361636542846,-0.13338829398646593,0.11152822222861818,-1.1960048436263737,0.231694668910606,0.5502497642291039,NDUFS6,4726,stable
ENSG00000164151,1898.1774113977947,0.27366481286193783,0.13122590394546146,2.0854481061580277,0.037028644015537036,0.19740202184304692,ICE1,23379,stable
ENSG00000133398,451.111447779853,-0.06942085591441532,0.18501518558768176,-0.3752170703929361,0.7074990357635762,0.8894122061285736,MED10,84246,stable
ENSG00000037474,2235.855942515948,0.25054161731799984,0.11981582229603564,2.0910561937218333,0.03652302696112788,0.19631126991606235,NSUN2,54888,stable
ENSG00000145545,233.5715602277048,-0.08262958695026022,0.24568195935711482,-0.33632745019813487,0.7366239521030152,0.9039384515637553,SRD5A1,6715,stable
ENSG00000112941,401.11807370371605,-0.2007632468653929,0.20985672327208466,-0.9566681673815052,0.33873477012305125,0.6530477034775002,TENT4A,11044,stable
ENSG00000124275,845.7644305610536,0.09288607201201916,0.09212905224586802,1.0082169494605333,0.3133503226926789,0.6289066936173301,MTRR,4552,stable
ENSG00000124279,294.2242280246387,0.16894009938307172,0.20736683075166185,0.814692006290007,0.41524863016675784,0.7110128796848679,FASTKD3,79072,stable
ENSG00000150756,268.96664712005366,0.11334925438806184,0.23454468650569785,0.4832735973547976,0.628901484358402,0.85348838437957,ATPSCKMT,134145,stable
ENSG00000150753,6125.50987910358,-0.1415239144370213,0.11960812461920692,-1.1832299426781172,0.23671802915924206,0.5545465863700544,CCT5,22948,stable
ENSG00000145495,2379.60579618948,0.05895667286043794,0.09642627152790487,0.6114171161681433,0.5409234741485975,0.8012824067795707,MARCHF6,10299,stable
ENSG00000164236,3150.32163372855,-0.049818426598747634,0.2758800428124447,-0.180580030693327,0.8566972313773706,0.9526161598123477,ANKRD33B,651746,stable
ENSG00000112977,2899.7980717209152,-0.16174507099687643,0.0929559983155575,-1.740017577432721,0.08185593154576502,0.3126306310750518,DAP,1611,stable
ENSG00000038382,773.410327829247,0.07886888140281623,0.1351590737074899,0.5835263533508936,0.5595390216872402,0.8139490863098559,TRIO,7204,stable
ENSG00000154124,1348.7363868310522,-0.24551876874054152,0.15876747298783356,-1.5464047145182929,0.12200685627643525,0.39164300952394676,OTULIN,90268,stable
ENSG00000154122,806.1247746568771,0.02102925619131317,0.11690085730395258,0.17988966613508436,0.8572391880894271,0.9526635655088967,ANKH,56172,stable
ENSG00000173545,398.449621402551,-0.08929782834210342,0.11363748011202261,-0.7858131688072859,0.4319769504631526,0.7243218713736534,ZNF622,90441,stable
ENSG00000154153,130.13264199519958,0.8295147209174772,0.7668306380301381,1.081744364111956,0.27936613425715134,0.5962689181899454,RETREG1,54463,stable
ENSG00000176788,1198.503670216128,1.067127291477828,0.2673979660117477,3.9907831289597224,6.585547956352902e-5,0.0021356194938187446,BASP1,10409,mRNA_up
ENSG00000113360,1074.1429266702476,0.07321022025846075,0.10970357041701774,0.667345830041499,0.5045512585743472,0.7755427184583892,DROSHA,29102,stable
ENSG00000082213,557.1722753451461,0.23617089265429517,0.12505658674085118,1.888512223220204,0.05895721853509201,0.25978292970848665,C5orf22,55322,stable
ENSG00000113384,1225.666840914032,0.06116737588921555,0.08573278062304131,0.7134654381287661,0.475557792592289,0.7560364202655581,GOLPH3,64083,stable
ENSG00000150712,979.1055017082092,0.5301451732099658,0.08622667055425548,6.148273727864608,7.833076952343857e-10,1.5585167854841448e-7,MTMR12,54545,mRNA_up
ENSG00000056097,2589.16771626557,0.08385402100191111,0.08805842889802218,0.9522543389800872,0.34096800882438133,0.6549866561265607,ZFR,51663,stable
ENSG00000113387,515.7975962272659,-0.46799042459934975,0.14430450935056577,-3.2430755400888995,0.001182468555106052,0.019689359387787153,SUB1,10923,mRNA_down
ENSG00000113407,2121.324511782508,-0.3754376292312973,0.14404414564540638,-2.6064067203085957,0.009149774209631662,0.07738414945739631,TARS1,6897,stable
ENSG00000113456,877.2438531594992,0.020616347386791224,0.13623851037781554,0.1513254022641479,0.8797190319088027,0.961084821648691,RAD1,5810,stable
ENSG00000113460,1086.0944563947896,0.03224974800057267,0.12812660838622386,0.251702190565751,0.8012712636770578,0.9297344434422242,BRIX1,55299,stable
ENSG00000168724,1234.0384015007937,0.2052823363585224,0.11953212528458151,1.7173821336296597,0.08590937391324843,0.3219955748300202,DNAJC21,134218,stable
ENSG00000164187,724.9323143934462,-0.020603975991642754,0.11286000574972159,-0.18256224474535418,0.8551415107284712,0.9519453140591236,LMBRD2,92255,stable
ENSG00000145604,906.8547272764179,-0.304972284470801,0.18547315418720015,-1.6442934062737136,0.10011561068900525,0.351032602711539,SKP2,6502,stable
ENSG00000152620,253.90899814888553,0.1877063846169014,0.16046320016233606,1.1697783942175164,0.24209016057273594,0.5601287865587462,NADK2,133686,stable
ENSG00000285967,320.6048435886175,-0.03474906860227726,0.15515965384191685,-0.22395685825440848,0.8227908726891402,0.9380661132181662,NIPBL-DT,646719,stable
ENSG00000164190,1673.7727611424775,0.13607616092725355,0.13808873471891742,0.9854255034216911,0.3244151074725624,0.6409136564490762,NIPBL,25836,stable
ENSG00000197603,206.24303404981538,0.3049901221457527,0.3374981263527513,0.9036794528067353,0.3661653974110522,0.6727829331168242,CPLANE1,65250,stable
ENSG00000113569,2052.0078407169535,-0.1801776442594571,0.09852480584060286,-1.8287541165110772,0.06743645143520072,0.2802274586387913,NUP155,9631,stable
ENSG00000082068,407.61595533936963,-0.005774148241632094,0.12828195307227208,-0.04501138393472251,0.9640982350842399,0.9905951143679554,WDR70,55100,stable
ENSG00000164327,471.16375955064655,0.3949905626048507,0.1466619038036495,2.693204931620572,0.007076875558436165,0.06490268920350167,RICTOR,253260,stable
ENSG00000113638,260.8994659505677,0.10839279478004935,0.18641931168938514,0.5814461699153528,0.5609397880456584,0.8144554325130468,TTC33,23548,stable
ENSG00000132356,665.5841985169241,0.1809047543603846,0.13931101954793773,1.2985674424565836,0.19409241721759615,0.5015300210691969,PRKAA1,5562,stable
ENSG00000145592,5051.45591177048,0.376834673589858,0.11946605517393948,3.154324239142211,0.001608702459598963,0.0242732110195787,RPL37,6167,stable
ENSG00000083720,2440.6425473497325,0.0023258430803821707,0.10685540029697492,0.021766266130847253,0.9826344035361239,0.9959545210767188,OXCT1,5019,stable
ENSG00000205765,864.1740227548195,0.16353773289980073,0.1372439424595319,1.1915843422234966,0.23342426750924689,0.551260396396107,C5orf51,285636,stable
ENSG00000151876,248.30743500604424,-0.4811670458703932,0.1836427713436795,-2.6201251612017438,0.008789750037333358,0.07581186511262936,FBXO4,26272,stable
ENSG00000198865,883.3284435636516,-0.046727871956911644,0.17709892901951513,-0.26385180427467486,0.7918941145003715,0.9273671417155168,CCDC152,100129792,stable
ENSG00000250722,442.50932741633034,0.03808523083691895,0.20164539130351186,0.18887230990364645,0.8501928964448513,0.9503327392477071,SELENOP,6414,stable
ENSG00000172262,629.5868947256505,0.1101784797840664,0.11237332736907646,0.9804682513511294,0.32685503393383536,0.6430603411372297,ZNF131,7690,stable
ENSG00000112972,4453.570704733779,-0.1255977987723593,0.25609515927786597,-0.4904340992876181,0.6238267521160012,0.8503079440131641,HMGCS1,3157,stable
ENSG00000151881,198.4143944255457,-0.08161761415448367,0.2004490455912561,-0.4071738726105661,0.6838802897392116,0.8785846682255183,TMEM267,64417,stable
ENSG00000172244,143.72498829914244,-0.044847266098923554,0.17434092370350396,-0.2572388923164929,0.7969943621884374,0.9281891712175797,C5orf34,375444,stable
ENSG00000172239,267.82614083742897,0.020427861735383628,0.17888916614927441,0.11419283892428432,0.9090849284871256,0.9715146406597028,PAIP1,10605,stable
ENSG00000112992,1353.3167037092146,-0.29237671373750046,0.09323807635471397,-3.13580808579947,0.001713813136379433,0.025211093243055344,NNT,23530,stable
ENSG00000112996,1043.009888748199,0.1131881745473002,0.11029599953369747,1.0262219393797607,0.30478698223351525,0.6218099382063322,MRPS30,10884,stable
ENSG00000170571,1606.5687674765936,0.37222310679049453,0.13984642872433475,2.6616561480037553,0.007775726595476276,0.06889000339946869,EMB,133418,stable
ENSG00000151883,742.8017555752518,0.2248969057729056,0.10709575637241264,2.0999609451457033,0.035732276812384486,0.19464556728565266,PARP8,79668,stable
ENSG00000152684,706.5197173061783,-0.17595779329323052,0.11409007085877794,-1.542270873957412,0.12300778362104986,0.3934573220510911,PELO,53918,stable
ENSG00000164172,1001.6314937823466,-0.16084691513528573,0.15883479851782206,-1.0126679835668246,0.31121877543464205,0.6277314784926569,MOCS2,4338,stable
ENSG00000247796,152.53319623595536,-0.355949289429065,0.19177167751232374,-1.8561097970590095,0.06343790959656927,0.2711935982352974,,257396,stable
ENSG00000134363,198.9583684314365,1.266242871008933,0.4633744807464388,2.7326556028056896,0.006282598742924075,0.05993579663721123,FST,10468,stable
ENSG00000164258,639.16391474432,-0.10571610707354738,0.1113306462153063,-0.9495687905116371,0.34233140284595376,0.6563214494048581,NDUFS4,4724,stable
ENSG00000185305,797.8756829261714,0.2892063921118634,0.20924724190301494,1.38212761841759,0.166932519666113,0.46304840462204644,ARL15,54622,stable
ENSG00000178996,146.62982911673362,0.17175991564912987,0.24986118378908925,0.6874213635124471,0.49181723892453655,0.7670730613105011,SNX18,112574,stable
ENSG00000067248,1383.1949612213682,-0.0062544562596556184,0.14329624161513893,-0.0436470363015777,0.9651857578529116,0.990758622895709,DHX29,54505,stable
ENSG00000039123,4502.034242910962,-0.05200294683651486,0.0973083205957295,-0.5344141849139782,0.5930550071298372,0.8323140144097868,MTREX,23517,stable
ENSG00000067113,598.6597364883417,-0.27322304372470757,0.1260955664778818,-2.166793419914832,0.030250609410577032,0.17493197235012994,PLPP1,8611,stable
ENSG00000177058,365.17047238600355,0.13528936694823746,0.15875100369015707,0.8522110966447118,0.3940969388199589,0.6945359502788616,SLC38A9,153129,stable
ENSG00000134352,560.7321672724892,0.1470228267537551,0.19134533095197725,0.7683638060165369,0.4422710770136313,0.7317807027737505,IL6ST,3572,stable
ENSG00000095015,1710.870932602401,0.022681472885225786,0.10651264164959597,0.21294629946220872,0.8313688487344315,0.9415702200896272,MAP3K1,4214,stable
ENSG00000155542,218.4008119646245,0.37034952590997433,0.1906597771155431,1.9424628073782764,0.052081098250701854,0.24198974682824012,SETD9,133383,stable
ENSG00000155545,844.3773975499595,0.22133110267199335,0.15004621824514733,1.475086178515875,0.14018937585140365,0.42153767497941275,MIER3,166968,stable
ENSG00000062194,3582.522704627006,0.02457477335651852,0.08076176717858734,0.30428721677395537,0.7609090832477009,0.9141980507007115,GPBP1,65056,stable
ENSG00000113448,240.13360932065567,-1.2814441524368998,0.564465645027443,-2.270189804686163,0.023196069330382478,0.14742753539218187,PDE4D,5144,stable
ENSG00000035499,1266.1819285889753,-0.07915640642034501,0.1227781702812875,-0.6447107514226342,0.5191146476546387,0.7856996968563439,DEPDC1B,55789,stable
ENSG00000049167,304.5320892092126,-0.21551525183623835,0.18116748810847738,-1.1895912124541608,0.23420710139255438,0.5517873284520242,ERCC8,1161,stable
ENSG00000164182,412.4042069040746,-0.2500922256399061,0.12583861236290714,-1.987404509187234,0.04687758839683396,0.22516203362947376,NDUFAF2,91942,stable
ENSG00000188725,1688.1124271488538,-0.18902466379580324,0.10743612603069701,-1.7594143681408847,0.07850715323555771,0.3056701399111814,SMIM15,643155,stable
ENSG00000130449,830.3182487055691,0.04074052216645077,0.15641903179909755,0.26045757794216073,0.7945108341990579,0.9278426402243317,ZSWIM6,57688,stable
ENSG00000068796,3358.7926115673317,0.07906809140957706,0.10502260903405111,0.7528673314899375,0.45152964097322357,0.7386435974616321,KIF2A,3796,stable
ENSG00000086189,1987.3331816955588,-0.06578655474109081,0.10285525929323105,-0.6396032171144431,0.5224305904210823,0.7884819620664805,DIMT1,27292,stable
ENSG00000086200,1873.7124060359301,-6.075156941835689e-5,0.2084788030315413,-2.914040589976221e-4,0.9997674932036611,0.999852666784612,IPO11,51194,stable
ENSG00000153006,1378.3847360714306,0.03993336976795364,0.17859980406154113,0.22359134142271275,0.8230753016566243,0.9380661132181662,SREK1IP1,285672,stable
ENSG00000153015,1168.9109350682463,-0.10553477647712277,0.09393155757761674,-1.1235284413325963,0.2612131283298999,0.5799850413211074,CWC27,10283,stable
ENSG00000049192,127.10132583257906,-1.400443722198428,0.5692100206608905,-2.4603286508772633,0.013880983804553292,0.10241915077413645,ADAMTS6,11174,stable
ENSG00000123219,889.1635625529836,-0.01900534552709091,0.140678999972036,-0.13509724643243673,0.8925349872491584,0.9654270375062692,CENPK,64105,stable
ENSG00000113593,1302.418284955901,-0.008222921143194274,0.12312746476832291,-0.06678380943412221,0.9467538128305863,0.985069974120771,PPWD1,23398,stable
ENSG00000113595,416.34643503366124,-0.09408509604396674,0.1774759440135615,-0.530128725709313,0.5960226837378075,0.8339344796660456,TRIM23,373,stable
ENSG00000113597,720.7873338615104,-0.03802972237947935,0.15384191119661028,-0.24720001255624865,0.8047534355867991,0.9316568619677944,TRAPPC13,80006,stable
ENSG00000253251,124.62477595086887,-0.09691064863373977,0.24826815924114184,-0.39034666761117304,0.6962802190353019,0.8844009404085056,SHLD3,112441434,stable
ENSG00000197860,423.0954785619829,0.1780025894532144,0.16462524086428268,1.081259401770352,0.27958174113281514,0.5963661149459185,SGTB,54557,stable
ENSG00000123213,1057.187233525471,0.5032335183342793,0.10489133317021647,4.79766538497168,1.605256527702219e-6,1.0811483683825729e-4,NLN,57486,mRNA_up
ENSG00000112851,3815.2816878064864,0.35098771638998405,0.11821074240787763,2.9691693770006644,0.002986059543822736,0.03717216647395026,ERBIN,55914,stable
ENSG00000153914,3414.2857377154396,0.013111573023687177,0.09355515217842504,0.14014805938940972,0.8885430093619621,0.963891468908659,SREK1,140890,stable
ENSG00000069020,650.4001597657993,0.024677514953984996,0.373115512601235,0.06613907522081224,0.9472671014140848,0.985069974120771,MAST4,375449,stable
ENSG00000145675,1821.021282629925,0.22459820585173024,0.16737681261894477,1.3418716866299603,0.17963760348158134,0.47957277436335616,PIK3R1,5295,stable
ENSG00000145740,1745.9822085594633,-0.0311645327662536,0.11324232396784696,-0.27520216535914777,0.7831609234621587,0.9236380411252193,SLC30A5,64924,stable
ENSG00000134057,5159.486502347959,0.030200312256008086,0.1588490244031993,0.19011959544272677,0.8492154151782167,0.9501467555067754,CCNB1,891,stable
ENSG00000153044,1112.2984488759234,-0.23524939644935816,0.11429223234088437,-2.05831482709788,0.03955992179050537,0.2061224686634454,CENPH,64946,stable
ENSG00000134056,198.70058269085084,-0.0846114585292378,0.14567509933424688,-0.5808230707644791,0.5613597044146355,0.8144607057376598,MRPS36,92259,stable
ENSG00000134058,151.86514009366587,-0.09186410413428775,0.18555584504453265,-0.4950752379276478,0.6205470122216671,0.8491201044958795,CDK7,1022,stable
ENSG00000085231,214.70393382864833,0.2238568823433822,0.2240006188211852,0.9993583210682211,0.3176211425268636,0.6338065432242399,AK6,102157402,stable
ENSG00000152942,408.5207843592188,0.24062612544863948,0.14681255191109027,1.6390024035163067,0.10121275913021503,0.35358204475528204,RAD17,5884,stable
ENSG00000145734,426.78568814269414,0.2548840772736078,0.1486942123274894,1.714149281831105,0.08650131282999349,0.3232852312356872,BDP1,55814,stable
