"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"A8K8C1","A8K8C1",0.264349310616978,0.894,FALSE,-0.0595,0.0297,-0.0297
"A8K8D2","A8K8D2",0.0196422079291245,0.604,FALSE,-0.149,0.0746,-0.0746
"A8K8D3","A8K8D3",0.00450126737729524,0.226,FALSE,0.199,-0.0996,0.0996
"A8K8K1","A8K8K1",0.437108571289939,0.913,FALSE,-0.05,0.025,-0.025
"A8K8N3","A8K8N3",0.0507845891886855,0.771,FALSE,-0.212,0.106,-0.106
"A8K8N5","A8K8N5",0.130168178615364,0.857,FALSE,0.0741,-0.037,0.037
"A8K8P8","A8K8P8",0.661026241999817,0.926,FALSE,0.0285,-0.0142,0.0142
"A8K8U1","A8K8U1",0.515835722397621,0.918,FALSE,0.0288,-0.0144,0.0144
"A8K8U7","A8K8U7",0.142904714084348,0.863,FALSE,-0.0705,0.0352,-0.0352
"A8K8V8","A8K8V8",0.172308660002999,0.873,FALSE,0.46,-0.23,0.23
"A8K8W7","A8K8W7",0.799312205686536,0.931,FALSE,-0.011,0.00552,-0.00552
"A8K8Y8","A8K8Y8",0.315558759183474,0.901,FALSE,-0.0403,0.0201,-0.0201
"A8K8Z3","A8K8Z3",0.0489324475275665,0.767,FALSE,-0.146,0.073,-0.073
"A8K900","A8K900",0.0631411706554475,0.796,FALSE,-0.159,0.0796,-0.0796
"A8K905","A8K905",0.317551045023845,0.901,FALSE,0.171,-0.0854,0.0854
"A8K910","A8K910",0.379450557877193,0.908,FALSE,-0.0345,0.0172,-0.0172
"A8K916","A8K916",0.106545896972606,0.843,FALSE,-0.0728,0.0364,-0.0364
"A8K972","A8K972",0.833341089646877,0.932,FALSE,-0.00984,0.00492,-0.00492
"A8K9A4","A8K9A4",0.406946952622014,0.911,FALSE,0.0357,-0.0178,0.0178
"A8K9A5","A8K9A5",0.257287205426861,0.893,FALSE,-0.119,0.0596,-0.0596
"A8K9B2","A8K9B2",0.607280134306232,0.923,FALSE,-0.0242,0.0121,-0.0121
"A8K9B9","A8K9B9",0.0133444317588392,0.503,FALSE,-0.243,0.122,-0.122
"A8K9E1","A8K9E1",0.148738079345015,0.865,FALSE,0.198,-0.0992,0.0992
"A8K9G9","A8K9G9",0.0139341430033413,0.515,FALSE,0.144,-0.0721,0.0721
"A8K9K3","A8K9K3",0.00161699036364124,0.0516,FALSE,-0.275,0.138,-0.138
"A8K9K8","A8K9K8",0.166197235448677,0.871,FALSE,0.145,-0.0723,0.0723
"A8K9L8","A8K9L8",0.0112848335108524,0.453,FALSE,0.187,-0.0937,0.0937
"A8K9T3","A8K9T3",0.00653478735148984,0.314,FALSE,0.189,-0.0945,0.0945
"A8K9T8","A8K9T8",0.232181108186133,0.888,FALSE,0.077,-0.0385,0.0385
"A8K9X5","A8K9X5",0.00888930307063108,0.384,FALSE,0.171,-0.0855,0.0855
"A8KA19","A8KA19",0.253696218908094,0.892,FALSE,-0.0642,0.0321,-0.0321
"A8KA33","A8KA33",0.109394962265537,0.845,FALSE,0.118,-0.0591,0.0591
"A8KA74","A8KA74",0.577995562256272,0.922,FALSE,-0.0224,0.0112,-0.0112
"A8KAB8","A8KAB8",0.0619872510559061,0.794,FALSE,-0.107,0.0534,-0.0534
"A8KAH1","A8KAH1",0.869992284038601,0.934,FALSE,-0.0122,0.00611,-0.00611
"A8KAH3","A8KAH3",0.607908358180817,0.923,FALSE,-0.129,0.0646,-0.0646
"A8KAK5","A8KAK5",0.315999006803695,0.901,FALSE,0.0491,-0.0246,0.0246
"A8KAL2","A8KAL2",0.513804441980067,0.918,FALSE,-0.036,0.018,-0.018
"A8KAM9","A8KAM9",0.00166731748120318,0.0547,FALSE,0.265,-0.133,0.133
"A8KAN5","A8KAN5",0.989305676185216,0.937,FALSE,-0.00066,0.00033,-0.00033
"A8MYE0","A8MYE0",0.149490756262653,0.865,FALSE,-0.115,0.0576,-0.0576
"AACS","Q86V21",0.401995228930973,0.91,FALSE,0.106,-0.0528,0.0528
"AAGAB","Q6PD74",0.485100723712045,0.916,FALSE,-0.0312,0.0156,-0.0156
"AAK1","Q2M2I8",0.254102317610903,0.892,FALSE,-0.0515,0.0257,-0.0257
"AAK1.1","A0A096LP25",0.00407116657909769,0.202,FALSE,-0.325,0.162,-0.162
"AAMDC","E9PNP3",0.0859389144827008,0.826,FALSE,0.125,-0.0625,0.0625
"AAMP","C9JEH3",0.630814930522052,0.924,FALSE,-0.025,0.0125,-0.0125
"AAR2","Q9Y312",0.221222848066714,0.886,FALSE,-0.0799,0.04,-0.04
"AARS","P49588",0.0716171674553478,0.809,FALSE,-0.112,0.0559,-0.0559
"AARS2","Q5JTZ9",0.0944972710423353,0.834,FALSE,-0.0823,0.0411,-0.0411
"AARSD1","Q9BTE6-3",0.711231654919405,0.928,FALSE,-0.0158,0.00789,-0.00789
"AASDHPPT","Q9NRN7",0.570966349262611,0.921,FALSE,-0.0375,0.0187,-0.0187
"AASS","Q9UDR5",0.0151245338136506,0.538,FALSE,0.312,-0.156,0.156
"AATF","Q9NY61",0.338805909508415,0.904,FALSE,0.169,-0.0847,0.0847
"ABAT","H3BRN4",0.514427748418136,0.918,FALSE,0.0474,-0.0237,0.0237
"ABCB10","Q9NRK6",0.75150067478503,0.93,FALSE,0.0146,-0.0073,0.0073
"ABCB6","Q9NP58",0.783212606856132,0.931,FALSE,-0.0165,0.00824,-0.00824
"ABCB7","O75027-2",0.317143877665038,0.901,FALSE,-0.054,0.027,-0.027
"ABCC1","P33527-9",0.234904447628517,0.889,FALSE,0.063,-0.0315,0.0315
"ABCD3","P28288",0.00382267560650899,0.189,FALSE,-0.297,0.148,-0.148
"ABCE1","P61221",0.562038781805356,0.921,FALSE,-0.0261,0.0131,-0.0131
"ABCF1","Q8NE71",0.0583091837129055,0.788,FALSE,0.152,-0.0759,0.0759
"ABCF1.1","Q5STZ8",0.14761164446837,0.865,FALSE,0.0998,-0.0499,0.0499
"ABCF2","Q9UG63-2",0.0231121284495506,0.641,FALSE,-0.139,0.0695,-0.0695
"ABCF3","Q9NUQ8",0.0369343743341157,0.727,FALSE,-0.245,0.123,-0.123
"ABHD10","Q9NUJ1",0.00733797312398924,0.339,FALSE,0.2,-0.1,0.1
"ABHD11","Q8NFV4",0.607450670050026,0.923,FALSE,-0.0222,0.0111,-0.0111
"ABHD12","Q8N2K0-2",0.00433241766956271,0.217,FALSE,-0.239,0.12,-0.12
"ABHD14B","Q96IU4",0.104775828258423,0.842,FALSE,0.102,-0.051,0.051
"ABHD4","Q8TB40",0.0620832065817642,0.794,FALSE,-0.102,0.0508,-0.0508
"ABI1","Q8IZP0",0.039717325907466,0.738,FALSE,0.107,-0.0533,0.0533
"ABI2","F8WAL6",0.884998571026291,0.934,FALSE,-0.00706,0.00353,-0.00353
"ABI3","Q9P2A4",0.137020902369524,0.86,FALSE,0.235,-0.117,0.117
"ABR","A0A1C7CYZ0",0.973245338889152,0.937,FALSE,-0.0013,0.000648,-0.000648
"ABRACL","Q9P1F3",0.0734835218220266,0.812,FALSE,0.139,-0.0693,0.0693
"ABT1","Q9ULW3",0.559420295345716,0.921,FALSE,0.0223,-0.0111,0.0111
"ACAA1","P09110",0.204349958019584,0.882,FALSE,0.079,-0.0395,0.0395
"ACACA","Q13085-4",0.0505740013017641,0.771,FALSE,-0.134,0.067,-0.067
"ACAD9","Q9H845",0.153108502356008,0.867,FALSE,-0.0646,0.0323,-0.0323
"ACADM","Q5T4U5",0.0843067888695198,0.824,FALSE,-0.0847,0.0423,-0.0423
"ACADS","D4QEZ8",0.0867144340571527,0.827,FALSE,0.151,-0.0754,0.0754
"ACADSB","P45954",0.0466899702436738,0.76,FALSE,0.121,-0.0606,0.0606
"ACADVL","P49748-3",0.163720281115575,0.871,FALSE,-0.0741,0.0371,-0.0371
"ACAP1","Q15027",0.623930422939932,0.924,FALSE,0.0377,-0.0189,0.0189
"ACAP2","Q15057",0.0967192894024613,0.835,FALSE,0.077,-0.0385,0.0385
"ACAT1","P24752",0.00783061485898724,0.354,FALSE,0.228,-0.114,0.114
"ACBD3","Q9H3P7",0.615648542052996,0.924,FALSE,0.0188,-0.00942,0.00942
"ACBD5","Q5T8D3-3",0.183828052699173,0.877,FALSE,0.43,-0.215,0.215
"ACBD7","Q8N6N7",0.0423756294204422,0.747,FALSE,0.248,-0.124,0.124
"ACIN1","E7EQT4",0.0919790537933736,0.831,FALSE,0.0821,-0.041,0.041
"ACLY","P53396-2",0.156421081133204,0.868,FALSE,-0.0981,0.0491,-0.0491
"ACLY.1","Q4LE36",0.175456823043484,0.874,FALSE,-0.0914,0.0457,-0.0457
"ACO1","P21399",0.0235293429091832,0.644,FALSE,0.125,-0.0627,0.0627
"ACO2","Q71UF1",0.00213281591218778,0.0839,FALSE,0.242,-0.121,0.121
"ACO2.1","A2A274",0.00231808351815554,0.0966,FALSE,0.227,-0.113,0.113
"ACOT1","A1L172",0.28990067650654,0.898,FALSE,0.101,-0.0505,0.0505
"ACOT13","Q9NPJ3",0.042106430840383,0.746,FALSE,0.155,-0.0776,0.0776
"ACOT4","Q8N9L9",0.0706933938646627,0.808,FALSE,0.102,-0.0512,0.0512
"ACOT7","O00154",0.453812420760717,0.914,FALSE,0.0304,-0.0152,0.0152
"ACOT8","O14734",0.231409349684134,0.888,FALSE,-0.0531,0.0266,-0.0266
"ACOT9","Q9Y305-4",0.234096389012462,0.889,FALSE,0.0481,-0.0241,0.0241
"ACOX1","A0A024R8L7",0.302517673974369,0.9,FALSE,-0.0785,0.0393,-0.0393
"ACP1","P24666-2",0.505220494930987,0.918,FALSE,0.0255,-0.0127,0.0127
"ACP2","P11117",0.00195415324101742,0.0719,FALSE,-0.285,0.142,-0.142
"ACP6","X5D289",0.0156148030399798,0.546,FALSE,-0.152,0.0762,-0.0762
"ACPP","P15309-2",0.126813913387306,0.855,FALSE,0.0713,-0.0357,0.0357
"ACSF2","Q96CM8-2",0.0246703807080266,0.654,FALSE,0.226,-0.113,0.113
"ACSF3","Q4G176",0.0092248505237084,0.394,FALSE,0.226,-0.113,0.113
"ACSL4","O60488",0.0270522862398967,0.673,FALSE,0.197,-0.0987,0.0987
"ACSS1","Q9NUB1",0.404144488232703,0.91,FALSE,-0.0473,0.0236,-0.0236
"ACSS2","Q9NR19-2",0.0171104047592748,0.57,FALSE,-0.225,0.112,-0.112
"ACT","Q562M3",0.596658286056874,0.923,FALSE,0.0204,-0.0102,0.0102
"ACT.1","Q562Q6",0.00552404044192542,0.274,FALSE,-0.227,0.113,-0.113
"ACT.2","Q562L9",0.183260544655738,0.877,FALSE,0.0567,-0.0283,0.0283
"ACT.3","Q562X7",0.0711399283018576,0.808,FALSE,-0.0878,0.0439,-0.0439
"ACT.4","Q562Z4",0.0263395440456095,0.667,FALSE,0.124,-0.0622,0.0622
"ACTA2","Q13707",0.0463978740177045,0.76,FALSE,0.106,-0.053,0.053
"ACTB","G8FSY7",0.0276043475289992,0.676,FALSE,0.138,-0.0691,0.0691
"ACTBL2","Q562R1",0.0182517209541054,0.586,FALSE,0.198,-0.099,0.099
"ACTC1","P68032",0.0264129913705087,0.668,FALSE,0.13,-0.0651,0.0651
"ACTG1","K7EM38",0.027679384839794,0.677,FALSE,0.155,-0.0774,0.0774
"ACTG1.1","I3L4N8",0.0604320751464483,0.792,FALSE,0.0987,-0.0494,0.0494
"ACTL6A","O96019",0.39507149987723,0.909,FALSE,0.0389,-0.0194,0.0194
"ACTN4","O43707",0.0125211593792847,0.484,FALSE,0.153,-0.0765,0.0765
"ACTR1A","P61163",0.111219888962947,0.846,FALSE,0.0816,-0.0408,0.0408
"ACTR1B","P42025",0.276963558085756,0.896,FALSE,0.05,-0.025,0.025
"ACTR2","P61160",0.0965515134641372,0.835,FALSE,-0.0746,0.0373,-0.0373
"ACTR3","P61158",0.869019677024992,0.934,FALSE,0.00849,-0.00424,0.00424
"ACTR3B","Q9P1U1",0.125978552524479,0.855,FALSE,0.0773,-0.0386,0.0386
"ACTR5","Q9H9F9",0.368924056553654,0.907,FALSE,0.0368,-0.0184,0.0184
"ACTR6","Q9GZN1",0.525566868217095,0.919,FALSE,-0.0383,0.0191,-0.0191
"ACTR8","Q9H981",0.154834600571109,0.867,FALSE,-0.113,0.0564,-0.0564
"ACYP1","G3V2U7",0.0122192190726833,0.477,FALSE,0.436,-0.218,0.218
"ACYP2","P14621",0.261293346437856,0.894,FALSE,-0.0492,0.0246,-0.0246
"ADA","P00813",0.0153960529768324,0.542,FALSE,0.211,-0.106,0.106
"ADAL","Q6DHV7",0.267281057632951,0.894,FALSE,0.0584,-0.0292,0.0292
"ADAM10","O14672",0.63249264018925,0.925,FALSE,-0.0191,0.00957,-0.00957
"ADAR","P55265-3",0.350027873388717,0.905,FALSE,-0.0419,0.0209,-0.0209
"ADAT3","D6W601",0.635894204316713,0.925,FALSE,-0.0368,0.0184,-0.0184
"ADD1","P35611-3",0.246982544071171,0.891,FALSE,0.183,-0.0913,0.0913
"ADD3","Q9UEY8",0.94665254494805,0.936,FALSE,-0.00293,0.00146,-0.00146
"ADH5","P11766",0.0195563569110096,0.603,FALSE,0.182,-0.091,0.091
"ADI1","Q9BV57",0.00328560571324303,0.16,FALSE,0.246,-0.123,0.123
"ADK","P55263",0.0122813396298882,0.479,FALSE,0.145,-0.0723,0.0723
"ADPGK","Q9BRR6",0.473083040860423,0.916,FALSE,-0.0458,0.0229,-0.0229
"ADPRHL2","Q9NX46",0.995053828997384,0.937,FALSE,-0.000309,0.000154,-0.000154
"ADRM1","Q16186",0.722771135485182,0.928,FALSE,-0.0277,0.0138,-0.0138
"ADSL","P30566",0.20017340347242,0.881,FALSE,-0.0653,0.0327,-0.0327
"ADSS","P30520",0.246749417586337,0.891,FALSE,-0.117,0.0585,-0.0585
"AES","Q08117-2",0.347875355475163,0.905,FALSE,-0.0767,0.0384,-0.0384
"AFDN","J3KN01",0.243439007066481,0.89,FALSE,0.0483,-0.0242,0.0242
"AFF1","P51825-2",0.41971009912811,0.912,FALSE,-0.0335,0.0167,-0.0167
"AFF4","Q9UHB7",0.318768387376929,0.902,FALSE,-0.0522,0.0261,-0.0261
"AFP","J3KMX3",0.246440464030513,0.891,FALSE,-1.01,0.504,-0.504
"AFTPH","Q6ULP2",0.186946025394246,0.878,FALSE,0.1,-0.05,0.05
"AGA","P20933",0.671939646215898,0.926,FALSE,-0.0166,0.00829,-0.00829
"AGAP2","Q99490-2",0.93428733748114,0.936,FALSE,-0.00315,0.00157,-0.00157
"AGFG1","A0A0S2Z462",0.0730436925271599,0.811,FALSE,0.101,-0.0506,0.0506
"AGFG2","O95081",0.237099545231595,0.889,FALSE,0.0871,-0.0435,0.0435
"AGGF1","Q6PIK7",0.0319225250568581,0.703,FALSE,-0.116,0.0582,-0.0582
"AGK","Q53H12",0.00903137882566559,0.388,FALSE,0.227,-0.113,0.113
"AGL","P35573",0.400439252999735,0.91,FALSE,0.0377,-0.0188,0.0188
"AGMAT","Q9BSE5",0.158068051758054,0.869,FALSE,0.0672,-0.0336,0.0336
"AGO2","Q9UKV8",0.14887088715179,0.865,FALSE,0.0807,-0.0403,0.0403
"AGPAT3","Q9NRZ7-3",0.0536937093188993,0.778,FALSE,0.11,-0.0551,0.0551
"AGPAT5","Q9NUQ2",0.0745426501531501,0.813,FALSE,-0.0844,0.0422,-0.0422
"AGPAT5.1","H0YC22",0.436600662306958,0.913,FALSE,-0.0438,0.0219,-0.0219
"AGPS","O00116",0.0600730139580203,0.791,FALSE,-0.0937,0.0469,-0.0469
"AHCTF1","Q8WYP5-2",0.00094491762177076,0.0143,FALSE,0.317,-0.158,0.158
"AHCY","P23526",0.179439617217879,0.876,FALSE,-0.0622,0.0311,-0.0311
"AHCYL1","O43865",0.574435764341928,0.922,FALSE,-0.0384,0.0192,-0.0192
"AHR","P35869",0.0183460270129286,0.588,FALSE,-0.158,0.0791,-0.0791
"AHSA1","O95433",0.0609595133452251,0.793,FALSE,0.106,-0.053,0.053
"AIDA","Q96BJ3",0.0670298320543496,0.803,FALSE,0.115,-0.0574,0.0574
"AIFM1","O95831",0.668541592564036,0.926,FALSE,0.0234,-0.0117,0.0117
"AIM1","A0A0J9YWL0",0.364805860085612,0.907,FALSE,-0.0406,0.0203,-0.0203
"AIM2","O14862",0.892584090790658,0.934,FALSE,-0.0055,0.00275,-0.00275
"AIMP1","Q12904-2",0.132920809112529,0.858,FALSE,-0.0661,0.0331,-0.0331
"AIMP2","F8W950",0.00844693572410224,0.372,FALSE,-0.166,0.0831,-0.0831
"AIMP2.1","Q13155",0.0242986685357479,0.651,FALSE,-0.13,0.0652,-0.0652
"AIP","D0EKE5",0.10647972830821,0.843,FALSE,0.0871,-0.0436,0.0436
"AIP.1","D2CVN5",0.0367802115274318,0.726,FALSE,0.111,-0.0556,0.0556
"AK2","P54819",0.157513631165651,0.868,FALSE,0.0827,-0.0414,0.0414
"AK3","Q7Z4Y4",0.0166108477227655,0.562,FALSE,0.178,-0.089,0.089
"AK6","Q9Y3D8",0.0710497605346984,0.808,FALSE,-0.286,0.143,-0.143
"AKAP11","Q9UKA4",0.022997875910943,0.64,FALSE,0.178,-0.0889,0.0889
"AKAP13","Q12802-2",0.462429221902041,0.915,FALSE,-0.0372,0.0186,-0.0186
"AKAP17A","Q02040",0.235412854468604,0.889,FALSE,0.0499,-0.025,0.025
"AKAP8","O43823",0.0157571164192846,0.549,FALSE,0.238,-0.119,0.119
"AKAP8L","Q9ULX6",0.526426669144293,0.919,FALSE,0.0656,-0.0328,0.0328
"AKAP9","Q99996-6",0.275149165889983,0.896,FALSE,0.0818,-0.0409,0.0409
"AKNA","Q7Z591",0.792149178458957,0.931,FALSE,0.0104,-0.0052,0.0052
"AKR1A1","P14550",0.615637192962818,0.924,FALSE,-0.035,0.0175,-0.0175
"AKR1B1","P15121",0.160447407126171,0.869,FALSE,-0.102,0.051,-0.051
"AKR7A2","O43488",0.0503161647528875,0.77,FALSE,0.11,-0.0551,0.0551
"AKT1","P31749",0.17571828406232,0.874,FALSE,0.284,-0.142,0.142
"AKT1S1","Q96B36-3",0.01741779676234,0.575,FALSE,-0.131,0.0654,-0.0654
"AKT2","P31751",0.45773410262018,0.914,FALSE,0.04,-0.02,0.02
"ALAD","P13716-2",0.516006342868756,0.918,FALSE,-0.0333,0.0167,-0.0167
"ALB","P02768",0.113269552972072,0.847,FALSE,-0.493,0.246,-0.246
"ALCAM","Q13740",0.143661389669602,0.863,FALSE,0.354,-0.177,0.177
"ALDH16A1","Q8IZ83",0.00806115799894978,0.361,FALSE,-0.174,0.0868,-0.0868
"ALDH18A1","P54886",0.116838598080932,0.849,FALSE,0.125,-0.0624,0.0624
"ALDH1B1","P30837",0.514347996695375,0.918,FALSE,-0.0658,0.0329,-0.0329
"ALDH2","P05091",0.00282420578410852,0.131,FALSE,0.603,-0.301,0.301
"ALDH3A2","P51648-2",0.465167403602265,0.915,FALSE,0.0492,-0.0246,0.0246
"ALDH5A1","P51649-2",0.2995351884813,0.899,FALSE,0.048,-0.024,0.024
"ALDH6A1","Q02252",0.0110259475980259,0.446,FALSE,0.196,-0.098,0.098
"ALDH7A1","P49419-2",0.00304285414360136,0.145,FALSE,0.265,-0.132,0.132
"ALDH9A1","P49189",0.146644251528076,0.864,FALSE,0.0754,-0.0377,0.0377
"ALDOA","P04075",0.0210991018480782,0.621,FALSE,0.152,-0.0759,0.0759
"ALG1","Q9BT22",0.813782141479888,0.932,FALSE,-0.0113,0.00565,-0.00565
"ALG13","Q9NP73",0.511201930467406,0.918,FALSE,0.0271,-0.0135,0.0135
"ALG2","Q9H553",0.903532247568236,0.935,FALSE,0.0248,-0.0124,0.0124
"ALKBH4","Q9NXW9",0.614718452374673,0.924,FALSE,0.0192,-0.00958,0.00958
"ALKBH5","Q6P6C2",0.0498706548244289,0.769,FALSE,0.0947,-0.0473,0.0473
"ALOX5","P09917",0.140994261428875,0.862,FALSE,0.0676,-0.0338,0.0338
"ALYREF","E9PB61",0.578952986424825,0.922,FALSE,-0.0226,0.0113,-0.0113
"AMBRA1","Q9C0C7-5",0.188970762638962,0.878,FALSE,-0.0556,0.0278,-0.0278
"AMDHD2","Q9Y303",0.00755537701838127,0.345,FALSE,-0.253,0.127,-0.127
"AMFR","Q9UKV5",0.166825029142605,0.872,FALSE,0.0682,-0.0341,0.0341
"AMOTL1","Q8IY63",0.0285042519852859,0.683,FALSE,0.174,-0.0871,0.0871
"AMPD3","Q01432-4",0.0234503836788085,0.644,FALSE,0.146,-0.0728,0.0728
"AMZ2","A0A024R8K0",0.416553011683014,0.911,FALSE,0.045,-0.0225,0.0225
"ANAPC1","Q9H1A4",0.065906402832376,0.801,FALSE,-0.206,0.103,-0.103
"ANAPC10","Q9UM13",0.245144097532635,0.891,FALSE,0.0604,-0.0302,0.0302
"ANAPC13","Q9BS18",0.477284743314935,0.916,FALSE,0.0301,-0.015,0.015
"ANAPC16","Q96DE5",0.988213404691092,0.937,FALSE,0.00093,-0.000465,0.000465
"ANAPC5","Q9UJX4",0.091588923538383,0.831,FALSE,-0.081,0.0405,-0.0405
"ANAPC7","Q9UJX3",0.00472464846598265,0.238,FALSE,-0.208,0.104,-0.104
"ANGEL2","Q5VTE6",0.307434330662232,0.9,FALSE,0.0557,-0.0278,0.0278
"ANKFY1","Q9P2R3-4",0.169650096332897,0.873,FALSE,-0.118,0.0592,-0.0592
"ANKHD1","Q8IWZ3-6",0.347597804461941,0.905,FALSE,-0.038,0.019,-0.019
"ANKHD1.1","D6RHC4",0.104421533144195,0.841,FALSE,-0.11,0.0549,-0.0549
"ANKLE2","Q86XL3",0.981963587465404,0.937,FALSE,-0.00106,0.000528,-0.000528
"ANKRD10","Q9NXR5",0.0288113307422692,0.685,FALSE,-0.208,0.104,-0.104
"ANKRD13A","Q8IZ07",0.0185844087782483,0.591,FALSE,0.267,-0.134,0.134
"ANKRD17","O75179",0.145632197522938,0.864,FALSE,-0.114,0.0571,-0.0571
"ANKRD27","Q96NW4",0.254209499712795,0.892,FALSE,-0.0607,0.0304,-0.0304
"ANKRD28","O15084-1",0.196325448647228,0.88,FALSE,-0.0598,0.0299,-0.0299
"ANKRD36","A6QL64",0.45947611874449,0.915,FALSE,0.0436,-0.0218,0.0218
"ANKRD44","Q8N8A2-2",0.383301794257848,0.908,FALSE,-0.0447,0.0224,-0.0224
"ANKRD49","Q8WVL7",0.00742570119903095,0.342,FALSE,-0.353,0.177,-0.177
"ANKRD54","Q6NXT1",0.0947985599405175,0.834,FALSE,-0.117,0.0583,-0.0583
"ANKS1A","Q92625",0.479350628151875,0.916,FALSE,0.0798,-0.0399,0.0399
"ANKZF1","Q9H8Y5",0.852731856245068,0.933,FALSE,-0.00958,0.00479,-0.00479
"ANP32A","P39687",0.165998483966621,0.871,FALSE,-0.0606,0.0303,-0.0303
"ANP32B","Q92688",0.259471930276235,0.893,FALSE,-0.0474,0.0237,-0.0237
"ANP32D","O95626",0.209430775563958,0.883,FALSE,0.0526,-0.0263,0.0263
"ANP32E","Q9BTT0-3",0.0300113979783264,0.692,FALSE,0.115,-0.0573,0.0573
"ANP32E.1","Q9BTT0",0.0115616744169048,0.461,FALSE,0.149,-0.0743,0.0743
"ANXA11","P50995",0.369802099131686,0.907,FALSE,-0.0362,0.0181,-0.0181
"ANXA2","P07355-2",0.0183878289718447,0.588,FALSE,-0.135,0.0675,-0.0675
"ANXA6","P08133",0.145608842238051,0.864,FALSE,0.08,-0.04,0.04
"ANXA6.1","A0A0S2Z377",0.199263603537512,0.881,FALSE,0.0704,-0.0352,0.0352
"AP1B1","Q10567-3",0.472107699938378,0.916,FALSE,-0.0287,0.0143,-0.0143
"AP1G2","O75843",0.0112694504116592,0.453,FALSE,-0.15,0.0751,-0.0751
"AP1S1","P61966",0.0247215700684609,0.655,FALSE,-0.277,0.139,-0.139
"AP1S2","A0A024RBX8",0.479199461838919,0.916,FALSE,-0.0348,0.0174,-0.0174
"AP2A1","O95782",0.198298371120708,0.881,FALSE,-0.0589,0.0295,-0.0295
"AP2A2","O94973",0.224612413987894,0.887,FALSE,-0.0551,0.0275,-0.0275
"AP2M1","E9PFW3",0.0434644706612266,0.751,FALSE,-0.114,0.057,-0.057
"AP2S1","M0QYZ2",0.686708337943212,0.927,FALSE,-0.0231,0.0115,-0.0115
"AP3B1","O00203",0.22115700818174,0.886,FALSE,-0.0729,0.0365,-0.0365
"AP3D1","Q6PK82",0.0357347364605305,0.722,FALSE,-0.119,0.0594,-0.0594
"AP3M1","Q9Y2T2",0.040466606682426,0.741,FALSE,-0.106,0.0529,-0.0529
"AP3M2","P53677",0.0261621898198507,0.666,FALSE,-0.157,0.0786,-0.0786
"AP3S1","Q92572",0.120881747774368,0.852,FALSE,-0.0918,0.0459,-0.0459
"AP4E1","Q9UPM8",0.954659449443189,0.936,FALSE,-0.00277,0.00138,-0.00138
"AP5B1","Q2VPB7",0.0177845828383204,0.58,FALSE,-0.135,0.0677,-0.0677
"APAF1","O14727",0.111066778947063,0.846,FALSE,-0.089,0.0445,-0.0445
"APEH","C9JIF9",0.124413055067297,0.854,FALSE,-0.0702,0.0351,-0.0351
"APEX1","P27695",0.304412522853572,0.9,FALSE,0.0473,-0.0236,0.0236
"API5","Q9BZZ5",0.890784868997528,0.934,FALSE,-0.00547,0.00274,-0.00274
"API5.1","Q9BZZ5-2",0.824412143488007,0.932,FALSE,-0.00884,0.00442,-0.00442
"APIP","Q96GX9",0.11289962479236,0.847,FALSE,-0.138,0.0688,-0.0688
"APMAP","Q9HDC9",0.0590637354072465,0.789,FALSE,-0.235,0.118,-0.118
"APOA1","P02647",0.0920784263142552,0.832,FALSE,0.239,-0.12,0.12
"APOA1BP","B4DP80",0.0111354205972043,0.449,FALSE,0.166,-0.0829,0.0829
"APOC3","B0YIW2",0.11516481590831,0.848,FALSE,0.202,-0.101,0.101
"APOE","P02649",0.61738186369478,0.924,FALSE,0.0231,-0.0116,0.0116
"APOO","Q9BUR5",0.501040475144286,0.917,FALSE,-0.0387,0.0193,-0.0193
"APPL1","Q9UKG1",0.684729896542302,0.927,FALSE,0.0266,-0.0133,0.0133
"APPL2","Q8NEU8-3",0.884541553180483,0.934,FALSE,0.00639,-0.0032,0.0032
"APRT","P07741",0.390823629329769,0.909,FALSE,-0.0417,0.0208,-0.0208
"APTX","Q7Z2E3",0.0101718039079267,0.422,FALSE,-0.152,0.0761,-0.0761
"ARAF","Q96II5",0.0283149372844104,0.681,FALSE,0.113,-0.0565,0.0565
"ARAP1","Q96P48",0.865495781255398,0.934,FALSE,0.0121,-0.00605,0.00605
"ARCN1","P48444",0.0371722159686196,0.728,FALSE,-0.134,0.0672,-0.0672
"ARF1","P84077",0.0579980111636983,0.787,FALSE,0.14,-0.0702,0.0702
"ARF4","P18085",0.0936633412130508,0.833,FALSE,0.19,-0.0948,0.0948
"ARF5","P84085",0.0357301288259413,0.722,FALSE,0.214,-0.107,0.107
"ARF6","P62330",0.214885518490153,0.885,FALSE,0.0663,-0.0332,0.0332
"ARFGAP1","Q8N6T3",0.32258856215793,0.902,FALSE,-0.0407,0.0204,-0.0204
"ARFGAP2","E9PN48",0.0488832555302625,0.766,FALSE,-0.432,0.216,-0.216
"ARFGAP3","Q9NP61",0.0643265907918507,0.798,FALSE,-0.171,0.0856,-0.0856
"ARFGEF1","Q9Y6D6",0.00480920210824877,0.242,FALSE,0.203,-0.101,0.101
"ARFGEF2","Q9Y6D5",0.0702645173629118,0.807,FALSE,0.171,-0.0855,0.0855
"ARFIP1","P53367-2",0.918070844833142,0.935,FALSE,0.00427,-0.00214,0.00214
"ARFIP2","P53365",0.0969039850150762,0.836,FALSE,-0.137,0.0686,-0.0686
