ensembl_gene_id,external_gene_name,entrezgene_id,SLX.13199.A005,SLX.14296.A001,SLX.12465.A010,SLX.13199.A008,SLX.13199.A006,SLX.14296.A002,SLX.12465.A011,SLX.13199.A009,SLX.13199.A007,SLX.14296.A003,SLX.12465.A012,SLX.13199.A010
ENSG00000176974,SHMT1,6470,9.77243881197722,9.690720268404515,9.963882328927632,9.944873642521545,9.916543087625904,9.723710723716433,9.816748744491987,9.799423859824671,9.891051936286795,9.761484646186622,9.832303727337568,9.642365302195879
ENSG00000176978,DPP7,29952,10.626532396985017,10.327025954597737,10.140615995307781,10.717103456401903,10.634882942327886,10.488359131290473,10.409094447232166,10.795912760477075,10.546551348422687,10.485540953916376,10.56366851137839,10.549865310610132
ENSG00000176986,SEC24C,9632,10.395179694400737,10.996674680174236,10.594374994893395,10.46657119380987,10.266444560889923,10.861383303721398,10.426941845058748,10.194527322345335,10.39011830857405,10.673901301954626,10.49685340772418,10.298053066804997
ENSG00000176994,SMCR8,140775,8.986786004495565,9.269166562614512,9.445593208854572,9.338311935581066,9.146087900055154,9.059591092819518,9.140976767368365,9.13991458374057,9.038164684889418,9.005477699902904,9.32425568378979,9.167609962215726
ENSG00000177000,MTHFR,4524,8.888926051757746,8.530964368962197,8.62730446361657,9.00738302745498,8.790275577052999,8.496639044038085,8.630878035798183,8.813939072100451,9.021380144429356,8.385237193430303,8.771181872341998,9.006648356399348
ENSG00000177030,DEAF1,10522,9.229814338203573,9.363241341662158,9.175235350910672,9.316979752315317,9.271874978442739,9.313834630131234,9.3249191017318,9.411962150286746,9.2226586613768,9.360864874977342,9.415614942200186,9.38731409979166
ENSG00000177042,TMEM80,283232,8.18700405282417,8.031983214956572,8.04196729168186,8.055838927712188,8.0448399990218,7.793043357851718,7.960486795736497,8.149189977741116,8.246920352295938,7.8694548578798065,8.25976559609421,7.99892002399273
ENSG00000177045,SIX5,147912,8.695301891646528,8.43205795381239,8.509498853735302,8.65491902301533,8.576745377324585,8.481704909724945,8.604962791883976,8.655906617911324,8.651658228765768,8.423988816312344,9.067537313153993,8.755218675227272
ENSG00000177051,FBXO46,23403,10.228786993373491,10.159326393540567,10.184436568022585,10.434050083336091,10.128302057396004,9.974507400052767,9.884047284129595,10.3449626873987,10.177833730637744,10.028179224408069,10.38886444902221,10.34211564875015
ENSG00000177054,ZDHHC13,54503,8.6996343052279,8.470632010917216,8.739039742114702,8.810508421488567,8.787866856340841,8.809708447544134,8.772735534200061,8.873971720940348,8.706044251356259,8.944209374300451,8.80959884063217,8.885712587766838
ENSG00000177058,SLC38A9,153129,7.8884955629816504,7.849252784102413,7.938621291489062,8.030080445170887,8.03181989434492,7.855114121973354,8.18623271246847,8.247846059070962,8.146681040811258,8.24887918806276,7.920547754236976,7.930563260209553
ENSG00000177082,WDR73,84942,9.27312026501055,9.199039051709466,9.223681049335218,9.099546786641154,9.303691068617193,9.308952000700362,9.24555119215286,9.04334875439791,9.323519646752452,9.324958321122118,9.260985637794143,9.150625199094746
ENSG00000177084,POLE,5426,10.833316883868424,10.777659587364527,11.097446945524176,10.893382590808942,10.901081228930824,10.680138444969108,11.041660898328079,10.767689574333549,10.968480299096147,10.663030850020414,11.063890479070498,10.844439521806999
ENSG00000177105,RHOG,391,9.135790209951585,9.862935820123651,9.770554013884814,9.535460207979568,9.499564896992434,9.959165413310066,9.899529984164687,9.371611895915631,9.406961177877752,9.797941701552022,10.12282169149089,9.551731139776628
ENSG00000177106,EPS8L2,64787,7.904970476676563,7.833281375759916,7.563910134516573,8.024860759903177,8.061980753323455,8.06585058164073,7.853186499248949,8.227359385863718,7.917036785550886,7.976340604075893,8.064568205836572,8.10215389150733
ENSG00000177119,ANO6,196527,8.388856053709963,8.465872790262416,8.517972606752735,8.645364001383788,8.562541050677222,8.472661179438983,8.745543891394306,8.827029556446034,8.447906637038109,8.418524075861564,8.923061421905556,8.556054449462522
ENSG00000177150,FAM210A,125228,8.846946116665833,8.548979879632611,8.658030656255214,8.673825100014719,8.424044770341874,8.613053209070689,8.685346102121311,8.787370491584714,8.555733902111594,8.657919752593141,8.632725988248037,8.605532942933314
ENSG00000177156,TALDO1,6888,12.18120439050522,12.26765170306457,12.034165147694267,12.045242524531668,12.099277263059895,12.046690802808433,11.773596966690562,11.93561871453774,12.035253047831059,11.971252619670784,11.95963269827407,11.983842501265592
ENSG00000177169,ULK1,8408,8.12079391370762,7.825208603785149,8.04813403566937,8.158352063450453,8.107887376545799,8.102995820123061,8.587398681390113,8.241054644887353,8.084647545196425,8.102772571120555,8.577544383692,8.238731631296615
ENSG00000177189,RPS6KA3,6197,9.640965072009722,9.503505642123393,9.650133803293743,9.669352195292975,9.81778870961626,9.816500706946409,10.047282516783499,9.956599285401783,9.73783455081798,9.839323188620364,9.709066686759595,9.718444499912028
ENSG00000177192,PUS1,80324,9.32610901709975,9.418680459629488,9.447729092691123,9.00738302745498,9.202416564916971,9.54126647809777,9.466646799452331,9.061749700934609,9.119145445547549,9.473467670613024,9.229981403806486,9.164229645651151
ENSG00000177200,CHD9,80205,9.948398352623773,9.729155795786358,10.281346571889094,9.939856063793629,9.89167272483065,9.420163453584793,9.765034427232312,9.827210540592723,10.332452483503591,9.619150273364598,10.161168400775944,10.05382052454228
ENSG00000177225,GATD1,347862,9.331571439370418,9.1280904167442,9.007114841461913,9.101830664442781,9.104673597543187,9.092379980510419,8.914943985176889,9.009592628579309,9.087322252469667,9.139686227005091,9.158498578992301,9.087691027073719
