ensembl_gene_id,external_gene_name,entrezgene_id,SLX.12469.A001,SLX.12469.A004,SLX.12469.A002,SLX.12469.A005,SLX.12469.A003,SLX.12469.A006
ENSG00000130158,DOCK6,57572,6.5465537564645855,6.731184327595736,6.461765460160166,6.396655688239051,7.033007035251967,6.606287040962833
ENSG00000130159,ECSIT,51295,8.548051006852265,8.696474059420039,8.421709285128584,8.609461168509675,8.894065068524487,8.840904521120034
ENSG00000130164,LDLR,3949,8.21976654558873,8.856200356420477,8.169725521215865,8.709257246751587,8.254432721619592,8.67251652989699
ENSG00000130165,ELOF1,84337,8.657352696927179,8.865239676532545,8.346279022928842,8.662722584532675,8.881736319252433,8.626286606720155
ENSG00000130175,PRKCSH,5589,10.934515987459314,11.3353362021789,10.679602332159458,11.018634178142248,10.943489086259289,11.07812820208044
ENSG00000130177,CDC16,8881,8.0943223274821,8.111179041612655,7.8471432154010445,8.156943072354693,7.9793612711426904,8.060944190659546
ENSG00000130193,THEM6,51337,7.53798283290669,7.7788963499275745,6.590831163641619,7.2274799505176395,7.078919801433979,7.398717401519368
ENSG00000130204,TOMM40,10452,9.710212282687449,9.224650389559825,9.755708891967785,9.21715818197406,9.811717392430948,9.065029487851449
ENSG00000130227,XPO7,23039,9.03933434546301,8.481682413947578,9.108220929215214,9.043031890024379,9.049049386610104,8.9850337937428
ENSG00000130244,FAM98C,147965,7.452668588190207,7.367774658135073,7.142353782750751,7.409463711009158,7.787698741719291,7.394683713430944
ENSG00000130254,SAFB2,9667,8.882956370016322,8.892020156171379,8.442545568858268,8.76826548553753,8.516997755111554,8.884986446305613
ENSG00000130255,RPL36,25873,11.193989220235109,12.266331793579877,10.57101354120383,11.84407412147904,10.950368099187825,11.709065004419285
ENSG00000130299,GTPBP3,84705,9.189714822656905,9.240921707355314,8.756836782690423,9.245612839073488,9.078132416347636,9.340605967255614
ENSG00000130303,BST2,684,8.465061685998515,9.352075540557166,7.967923321287114,8.324318773819918,8.594755873466793,8.897534257486353
ENSG00000130305,NSUN5,55695,8.472809213943998,8.288380294638221,8.400563176865603,7.995217584969186,8.54861176390785,8.131622237964562
ENSG00000130309,COLGALT1,79709,8.880054619977866,9.008057105322633,9.171717227305738,9.253875668992974,9.085311956821837,8.956012819430766
ENSG00000130311,DDA1,79016,7.38709467228811,7.798160771163957,7.060657071071436,7.7330127074035,7.234807329915631,7.651729584628146
ENSG00000130312,MRPL34,64981,8.677574147705155,8.576671818081348,8.503284199582039,8.62488259626764,8.484666264585853,8.627963715383304
ENSG00000130313,PGLS,25796,9.821495314096179,9.667722954857645,9.874778949737934,9.756327186473172,9.875111076071137,9.716131374723805
ENSG00000130332,LSM7,51690,9.021024185741062,9.971638687815311,8.714737299813047,9.79868750703569,8.80979379460575,9.647804121577142
ENSG00000130338,TULP4,56995,7.236227700024842,6.8267910529622355,6.630926598070375,7.056936981866945,7.312742895207637,7.102617340549339
ENSG00000130347,RTN4IP1,84816,7.1388512911929,6.865645695344263,6.8801266284469476,7.056936981866945,6.902016050429582,7.0721285258740325
ENSG00000130348,QRSL1,55278,7.545481822130139,7.508443324221606,7.782602408285261,7.684085629469293,7.6858108406464956,7.648375950255101
ENSG00000130349,MTRES1,51250,6.820069225231058,6.81357021253749,6.77934301712524,6.813905029195198,7.078919801433979,6.753115998283747
ENSG00000130382,MLLT1,4298,8.862519518332581,8.966686518695598,8.483324541567473,8.911182087620272,8.58970186566077,8.690276537254327
ENSG00000130396,AFDN,4301,6.7262120277712985,6.642939888632816,6.847414535876166,7.032974792459599,6.756084511182329,6.766231211419802
ENSG00000130402,ACTN4,81,10.294256936279032,10.960646233114165,10.125838591808051,10.590815391648858,10.292193811716334,10.395135724272462
ENSG00000130414,NDUFA10,4705,9.146955552070086,9.132950764106312,9.171717227305738,8.900681060691822,9.20546598251344,8.884986446305613
ENSG00000130429,ARPC1B,10095,10.45253386135201,10.500081494535257,10.083626355326574,10.404833995617704,10.331880263391769,10.401491593006824
ENSG00000130475,FCHO1,23149,9.264945006118802,8.810127029292152,8.580438976261686,8.471173481768629,8.877603032594651,8.634652512338599
ENSG00000130479,MAP1S,55201,9.492474188937427,9.284179396185287,9.427106798270888,8.968606272829085,9.520603669929951,9.395601938219047
ENSG00000130489,NA,NA,8.282972246455952,8.413269137054632,8.038451732180357,8.233035568523041,8.32323670697492,8.256668340342783
ENSG00000130511,SSBP4,170463,6.895312453012995,6.773054543257567,7.244001039199266,6.879106660758369,6.985422946163651,6.90799958709545
ENSG00000130520,LSM4,25804,8.961906492128252,10.15058633736721,8.599092484326636,9.773650800486333,8.77464472863712,9.900122326418204
ENSG00000130522,JUND,3727,6.5465537564645855,6.78670538019575,6.847414535876166,7.38491742018044,6.498790829370478,6.872514407369536
ENSG00000130559,CAMSAP1,157922,6.594026473945206,6.564184541470546,6.506374683024653,6.6398198692363986,6.545671403300189,6.759690815192371
ENSG00000130560,UBAC1,10422,6.5465537564645855,6.78670538019575,5.94874562164397,6.500022702571252,6.398969588580844,6.5295914253507386
ENSG00000130589,HELZ2,85441,6.530299861516736,5.950899869728964,6.316484384017129,5.592802865328951,6.317909280970497,6.053428076553967
ENSG00000130590,SAMD10,140700,6.654546739861924,6.547794060651968,6.707362407360357,6.58354067516905,6.84924104024115,6.5136406135627505
ENSG00000130592,LSP1,4046,11.245443596016983,11.928645186141338,10.812729777236274,11.558128242109046,11.18841380620771,11.601314775542113
ENSG00000130638,ATXN10,25814,9.921979870249274,9.705023994560598,10.096746960959011,9.758649082908587,9.969135771074004,9.702722986806483
ENSG00000130640,TUBGCP2,10844,9.158961464595349,9.150288917910974,9.202442135738385,9.160258969889016,9.117182519997609,9.07610167048413
ENSG00000130669,PAK4,10298,7.967704980465904,7.614338243406696,8.379097752594658,7.913155912654027,8.1753547749505735,7.800851471006528
ENSG00000130684,ZNF337,26152,6.274877751810829,6.49721729205093,6.506374683024653,6.462334008728909,6.317909280970497,6.664312632258354
ENSG00000130695,CEP85,64793,8.364479730057283,8.396682157463825,8.169725521215865,8.48534018780959,8.347451480267756,8.597469987863466
ENSG00000130699,TAF4,6874,8.287380875588076,8.08543388156393,8.411175542074508,8.131847010847782,8.317117909576673,8.363517391231477
ENSG00000130702,LAMA5,3911,6.669217934956305,6.181428301347655,6.8801266284469476,6.423379696139912,6.545671403300189,6.413072352468993
ENSG00000130703,OSBPL2,9885,7.646393894230468,7.599699859504878,8.024626136845818,7.480555922772388,7.8142390994658335,7.694603475781607
ENSG00000130706,ADRM1,11047,10.854287032229314,10.62288671068606,10.67742151230572,10.607000703805392,10.672255880937396,10.564163700156708
ENSG00000130713,EXOSC2,23404,8.832808391096204,8.961079097949748,9.021237324096761,8.791203344948755,8.629641342779344,8.996738686572533
ENSG00000130714,POMT1,10585,6.883076420579349,7.239865002380997,7.219305767146368,6.888154431716893,7.093874256235896,6.817362006133284
ENSG00000130717,UCK1,83549,6.5138196054810225,6.426189763933857,6.086719952007749,6.683039640695493,6.317909280970497,6.4644453232330745
ENSG00000130723,NA,NA,9.544600886076651,8.676049824412583,9.657248103772657,9.016059382889905,9.770074528786076,9.466425008098746
ENSG00000130724,CHMP2A,27243,8.616029734369576,9.0899504836495435,8.07913235195883,8.706845480502242,8.451583524710676,8.850977830791335
ENSG00000130725,UBE2M,9040,8.114361516153616,9.390075293244726,7.815245903835973,8.586011916494677,8.091590296042325,9.000619172907149
ENSG00000130726,TRIM28,10155,12.953600569896722,12.53413844256698,12.714798094803788,12.52293562499628,12.727299051078228,12.628840600245457
ENSG00000130731,METTL26,84326,9.471467491080178,9.627664165924918,8.928633459010019,9.423116542753394,9.507318871861909,9.380810535998732
ENSG00000130733,YIPF2,78992,6.5138196054810225,6.642939888632816,6.316484384017129,6.410095910325052,6.167854628814147,6.650063499441406
ENSG00000130734,ATG4D,84971,6.6246641399637864,6.89090528580207,6.367014708324435,6.7040918069343025,6.372594162274214,6.70609297752604
ENSG00000130741,EIF2S3,1968,9.610706766190951,10.026222693164751,9.068729048611914,9.699447494152631,9.31328440984648,9.945682925345023
ENSG00000130748,TMEM160,54958,8.609024738175497,8.233304083483656,8.580438976261686,8.256413392048815,8.500923750289243,8.44394284714323
ENSG00000130749,ZC3H4,23211,9.60895948828038,9.37962019399401,10.033331507890956,9.539821902405548,9.713379041926645,9.617858022035987
ENSG00000130751,NPAS1,4861,7.011673984555408,7.23024581279801,6.743872755340484,7.118778400633317,6.736593310989983,7.3702267786909745
ENSG00000130755,GMFG,9535,8.657352696927179,9.005335906907693,8.731726179088733,9.050646039721151,8.371260221335596,8.86240404036934
ENSG00000130758,MAP3K10,4294,5.492496983704787,5.444793796663913,5.451764401342137,5.356961813575015,5.61188846536439,5.399972226430768
ENSG00000130764,LRRC47,57470,9.199046358424761,9.217620126623629,9.250274036643134,8.917445944306818,8.881736319252433,9.066263959735098
ENSG00000130766,SESN2,83667,8.468940721019631,8.354347442010711,8.503284199582039,8.448209331571437,8.787927054355182,8.703055612436387
ENSG00000130770,ATP5IF1,93974,10.19534146239081,10.73931699235986,10.141750337708082,10.387696013580081,9.841648769197823,10.499093488982941
ENSG00000130772,MED18,54797,7.436568572753847,7.614338243406696,7.060657071071436,7.415531689298736,7.4101178838245945,7.597069785914345
ENSG00000130775,THEMIS2,9473,7.625382461787945,7.829688350600257,7.967923321287114,7.780275818669647,8.195542374896627,7.7267043941791105
ENSG00000130779,CLIP1,6249,6.530299861516736,5.921498832707907,6.207848303304657,6.423379696139912,6.7752760628661255,6.553121824381109
ENSG00000130787,HIP1R,9026,8.401514201842202,8.437792374527412,8.206840849846026,8.448209331571437,8.423414637122475,8.746903300280215
ENSG00000130803,ZNF317,57693,7.589637099561703,7.628823051947593,7.268249582645703,7.648779570868639,7.489953437606611,7.638265986277652
ENSG00000130810,PPAN,56342,9.718337040508418,9.746270237737683,9.357871379579546,9.59285401473064,9.419260077459215,9.660100031002921
ENSG00000130811,EIF3G,8666,10.515384775711055,10.5641748719175,10.592006738841508,10.324881574337855,10.387985853831218,10.323821242605442
ENSG00000130813,SHFL,55337,6.144266710005225,6.49721729205093,5.786179860349833,5.907824651273251,6.289520834433858,6.447574074869082
ENSG00000130816,DNMT1,1786,11.787687732574629,11.33911164184913,11.68271207131731,11.303167978570835,11.67958860786878,11.468427905399238
ENSG00000130826,DKC1,1736,10.201147332650812,10.476762285368974,10.173056166595792,10.462194063706914,10.159350344237176,10.409275920520107
ENSG00000130827,PLXNA3,55558,6.189625394763705,6.033915898319884,5.786179860349833,5.765837097273107,6.1351042933261235,5.936009037514506
ENSG00000130830,MPP1,4354,7.087346453956876,7.055087814023424,6.743872755340484,6.941139910092503,7.063793376537326,6.817362006133284
ENSG00000130856,ZNF236,7776,6.480149652104348,5.950899869728964,6.149067098927274,6.410095910325052,6.372594162274214,6.2225936262091865
ENSG00000130921,C12orf65,91574,7.217312793917859,7.4846491134420985,7.268249582645703,7.607294587931749,7.6168463826180215,7.453969102201966
ENSG00000130935,NOL11,25926,9.075267862542558,8.894965079788344,8.993375780979687,8.966594552483137,8.801087168399851,9.083435925786695
ENSG00000130939,UBE4B,10277,8.182340403125677,7.719450072420905,8.105614818619282,7.653878748735293,8.105900749142533,7.916294378713287
ENSG00000130956,HABP4,22927,5.994492971708769,6.134605799928352,6.263529943091884,6.237040011433169,5.868897783299699,5.963397797298682
ENSG00000130985,UBA1,7317,11.670021572367608,11.044966408595375,11.51702471665839,11.128092395204503,11.530198340455247,11.305981352019945
ENSG00000131013,PPIL4,85313,7.344444058051792,7.643157604128004,7.7659893940043245,8.042248556776084,7.865852385817436,7.7361917552838255
ENSG00000131018,SYNE1,23345,7.515237022012886,6.927884261855609,7.489449447308427,7.301926620262034,7.6664548335776335,7.503346412572683
ENSG00000131023,LATS1,9113,7.148915937865667,6.927884261855609,7.315473107351615,7.22050261515009,7.18021302829224,7.3411248634403945
ENSG00000131043,AAR2,25980,8.948123620777656,8.759289587880128,8.662523891676628,8.75432405854262,8.992875903670623,8.792436892174912
ENSG00000131051,RBM39,9584,9.672236034035253,9.560785701179139,9.816474527589989,9.575832100014646,9.507318871861909,9.62037747381634
ENSG00000131089,ARHGEF9,23229,5.909803349957312,6.060063096667045,5.94874562164397,5.791231150212255,5.775846801196119,6.077683694991946
ENSG00000131100,ATP6V1E1,529,7.680719097313296,7.765903809602832,7.643781219226317,7.789538923139469,7.421813012242463,7.558194224488147
ENSG00000131116,ZNF428,126299,8.084194958696727,8.620112398616227,7.938689919657838,8.496572933313313,8.141054621849932,8.474134783885841
ENSG00000131143,COX4I1,1327,10.754407591031914,11.32503848272912,10.838331856382311,11.08714779691569,10.719045639540312,11.079957735347982
ENSG00000131148,EMC8,10328,8.313548674590063,7.994205272569244,7.893664583349593,8.057582706939664,8.002534546273644,7.997033113385867
ENSG00000131149,GSE1,23199,9.175602790825574,8.894965079788344,9.579882255704351,9.082562632138824,9.269864271767888,9.063793952520955
ENSG00000131153,GINS2,51659,9.256033341445065,9.627664165924918,8.7733354664622,9.225585888897728,8.865131090085844,9.327293501872427
ENSG00000131165,CHMP1A,5119,7.7661822582686355,7.937639999820094,7.426785434769505,8.026745576582616,7.3500833550330364,8.073385553395555
ENSG00000131171,SH3BGRL,6451,8.21976654558873,8.736466955791634,8.335168713786986,8.474018123251161,8.298601579719325,8.550471150538112
ENSG00000131174,COX7B,1349,9.641800262616156,9.599124446484467,9.589203032760219,9.534409547349282,9.632503913798429,9.505122438536846
ENSG00000131188,PRR7,80758,6.977850812559036,6.951959288429835,7.361100154300878,7.156008537161317,6.919134818702222,6.848297466762517
ENSG00000131196,NFATC1,4772,9.013104821489204,8.871234334730202,8.993375780979687,8.807043743213402,9.263552848051713,8.939931913067575
ENSG00000131236,CAP1,10487,9.269380188380701,9.315240060286296,9.41142283350408,9.33243115440727,9.682990466603966,9.544575843611897
ENSG00000131238,PPT1,5538,9.010455282020969,9.28193486541777,8.551993100815416,9.232292620451476,8.761237879938616,9.02622406359397
ENSG00000131242,RAB11FIP4,84440,8.291775840311688,7.8421026824987,7.625408738000716,7.537101168805607,8.105900749142533,8.27181924152971
ENSG00000131263,RLIM,51132,7.198126408135363,7.393677581180997,7.361100154300878,7.366212154504405,6.884665593094356,7.289730577619701
ENSG00000131269,ABCB7,22,7.746921297571942,7.746184761767964,8.243007522199868,7.821483586939919,7.955799362271415,7.76427154157005
ENSG00000131351,HAUS8,93323,8.888742287389181,8.756051433705615,8.731726179088733,8.699585659100025,8.77464472863712,8.723580885683365
ENSG00000131368,MRPS25,64432,9.244815431139234,9.31304357525974,9.432296989848725,9.091816281141906,9.279279710298715,9.127853634873844
ENSG00000131370,SH3BP5,9467,6.954802210592205,7.1710295701491455,7.489449447308427,6.975290763052387,6.936028621407108,7.0874611700527135
ENSG00000131373,HACL1,26061,7.552940123352755,7.314434302671743,7.606788641111512,7.347245238731617,7.4101178838245945,7.258819638705871
ENSG00000131374,TBC1D5,9779,8.278549866220546,7.854407681645684,8.182205835379998,8.195500881542683,8.208842473816429,7.9437265906270325
ENSG00000131375,CAPN7,23473,7.335750405150448,7.066059523322678,7.194145785564164,7.199349371305896,7.3253046893303,7.457831305646113
ENSG00000131378,RFTN1,23180,10.160006221900428,10.20127373228794,10.129035030346046,10.204077647478238,10.145709427674687,10.206972970018874
ENSG00000131381,RBSN,64145,6.046992219240878,5.826979020904427,5.786179860349833,6.383054578554487,5.775846801196119,5.936009037514506
ENSG00000131389,SLC6A6,6533,9.187372430326283,9.360607186871965,9.279379652080582,9.167277170906708,9.297927438483581,9.472947333490495
ENSG00000131408,NR1H2,7376,6.845648239141816,6.963830557705366,6.263529943091884,6.860816417880155,6.398969588580844,6.753115998283747
ENSG00000131437,KIF3A,11127,7.38709467228811,7.798160771163957,7.982314908955375,7.638524478565366,7.386421636067117,7.586575679786883
ENSG00000131446,MGAT1,4245,7.168819115870263,7.554828299629446,6.8801266284469476,7.4215727443781345,7.221366465533364,7.628081553168495
ENSG00000131462,TUBG1,7283,8.934206871231297,8.877203996304408,8.671359751096592,8.838207909220307,8.724859198193368,8.690276537254327
ENSG00000131467,PSME3,10197,9.448195558962835,9.534646822554961,9.512888838032193,9.409873157142433,9.247651871115513,9.349750567485348
ENSG00000131469,RPL27,6155,10.679883594667325,11.22131449891196,10.016168614457847,10.847755908171512,10.5725852469034,10.772746027679071
ENSG00000131470,PSMC3IP,29893,6.462943696494335,6.97559395113886,6.263529943091884,6.548463767294369,6.398969588580844,6.5295914253507386
ENSG00000131473,ACLY,47,11.394198669814402,11.315214458083995,11.043583401869048,11.160031192419014,11.32624265153976,11.299453427174761
ENSG00000131475,VPS25,84313,8.670865428910838,8.991651884830864,8.635683422875806,8.90489071562078,8.706316636199375,8.756126755601155
ENSG00000131495,NDUFA2,4695,9.289170758685126,10.032902520634083,8.964961910557582,9.681201509781252,9.367248875990654,9.600947974262843
ENSG00000131503,ANKHD1,54882,9.473389922836681,9.018890537808291,9.6704793207673,9.00630203311614,9.541607359280052,9.350763051212928
ENSG00000131504,DIAPH1,1729,10.188343397071787,10.319608919676178,10.589689200671584,10.361982379228753,10.481882382436137,10.162175557258783
ENSG00000131508,UBE2D2,7322,8.533317190548404,7.7788963499275745,8.379097752594658,8.049936500066984,8.64919959767113,8.16219190840099
ENSG00000131558,EXOC4,60412,7.420276219902312,7.56240916943062,7.8471432154010445,7.643661529404224,7.6168463826180215,7.785726362632378
ENSG00000131584,ACAP3,116983,6.072214397310399,6.2040724271783025,6.4153716361340045,6.172629165718393,5.911902242066368,6.4042820841187025
ENSG00000131626,PPFIA1,8500,7.022755922466186,7.210797478183879,7.549370466501998,7.439536859108962,7.093874256235896,7.480778093291907
ENSG00000131652,THOC6,79228,9.457938014768049,9.306433899280105,9.503058435514781,9.363299808828405,9.422095138202243,9.350763051212928
ENSG00000131653,TRAF7,84231,8.134120153641074,8.354347442010711,8.218999358337754,8.364782898843917,8.46269676043481,8.230312359617942
ENSG00000131697,NPHP4,261734,7.033744587367341,6.514318229421244,7.549370466501998,7.080469246221,7.033007035251967,6.628372626737185
ENSG00000131725,WDR44,54521,6.609442422939789,6.49721729205093,6.943143888382543,6.369287915250512,6.522463764148579,6.377495967381835
ENSG00000131732,ZCCHC9,84240,6.954802210592205,6.852825740046815,7.268249582645703,7.032974792459599,7.489953437606611,6.90799958709545
ENSG00000131747,TOP2A,7153,10.76228071108736,10.012769384377693,11.183832240122737,10.17309536991685,10.945457869223832,10.739560984718889
ENSG00000131748,STARD3,10948,7.097809421796623,7.200966131298324,7.426785434769505,7.261831660274043,7.248114640233604,7.117601377254547
ENSG00000131759,RARA,5914,6.907432675315123,6.716908561836626,6.707362407360357,6.606367865493278,6.7752760628661255,6.642876069683429
ENSG00000131778,CHD1L,9557,7.928519734840109,8.075002766062548,8.157134042327867,7.958882257593769,7.865852385817436,7.9023743048109445
ENSG00000131779,PEX11B,8799,7.785180383294607,7.37646400037516,7.568777050500688,7.347245238731617,7.778738473186415,7.44231650622965
ENSG00000131788,PIAS3,10401,8.148759789338891,7.732881696505087,8.218999358337754,8.146242163414703,7.971551140747815,7.876964126595132
ENSG00000131828,PDHA1,5160,9.996003510682245,9.978575887805832,9.974123573989358,10.07314409330291,9.796515071092088,9.959671436517691
ENSG00000131844,MCCC2,64087,9.028900045959467,9.140407065879542,9.357871379579546,9.222220739622255,9.106637469378894,9.134928685120414
ENSG00000131873,CHSY1,22856,6.211586884220208,6.7024662980609815,6.149067098927274,6.606367865493278,6.167854628814147,6.359279167965464
ENSG00000131876,SNRPA1,6627,8.210502405031036,8.265691432147026,7.194145785564164,8.022843003478926,7.511932850105063,8.159863734626917
ENSG00000131899,LLGL1,3996,8.51468307871007,8.332697305429138,8.421709285128584,8.459737723891,8.359405738832972,8.51463016078937
ENSG00000131944,FAAP24,91442,6.021100815538292,6.226240713160992,5.582259174502007,6.18910501872794,6.289520834433858,6.028556434174928
ENSG00000131966,ACTR10,55860,8.347704900910834,7.860519798164171,8.83749047942619,8.236398974547539,8.406241567333772,8.230312359617942
ENSG00000132002,DNAJB1,3337,7.894038250883636,8.665727128937338,7.549370466501998,8.22289714796508,8.062526199223898,8.25012517594971
ENSG00000132003,ZSWIM4,65249,5.9389085250777125,5.921498832707907,6.263529943091884,6.267841157112495,6.1351042933261235,6.041071743172339
ENSG00000132004,FBXW9,84261,6.858246924657127,6.6730642156440005,6.506374683024653,7.000326075850803,6.936028621407108,6.553121824381109
ENSG00000132005,RFX1,5989,7.687483243737895,7.569948506665321,8.105614818619282,7.591410652057842,7.646824458352116,7.568905941605945
ENSG00000132017,DCAF15,90379,8.991770105685083,8.886112076818412,9.152961570402416,8.917445944306818,8.969775317730273,8.810252032937157
ENSG00000132024,CC2D1A,54862,7.899844418910423,7.7788963499275745,7.893664583349593,7.7615627419587305,8.182116044779299,7.8306183877149875
ENSG00000132128,LRRC41,10489,8.079103867405886,7.7593617909722585,8.346279022928842,7.870250798967108,8.32323670697492,7.941007388275757
ENSG00000132153,DHX30,22907,10.487155415575431,10.113257265864736,10.10650958778713,10.214258783689042,10.358729014340936,10.405389011796698
ENSG00000132155,RAF1,5894,7.967704980465904,7.835909308228951,8.010663361706182,8.015005235070348,7.955799362271415,7.865520918789254
ENSG00000132182,NUP210,23225,11.153857569372024,11.091115834783652,11.005846993481361,11.210468953013134,11.187582362919143,11.183704342883718
ENSG00000132185,FCRLA,84824,11.433674839788132,11.511044667780778,10.961730770053324,11.262475087666184,11.227769698512356,11.326160632742319
ENSG00000132199,ENOSF1,55556,7.148915937865667,7.712685240932674,7.549370466501998,7.514762073503214,7.15205365331323,7.450095944971882
ENSG00000132254,ARFIP2,23647,7.378671162171584,7.798160771163957,7.426785434769505,7.8527135255060525,7.760643138934891,7.842349689771124
ENSG00000132274,TRIM22,10346,7.646393894230468,7.73954913950259,6.707362407360357,6.914920324074505,7.8142390994658335,7.7361917552838255
ENSG00000132275,RRP8,23378,7.973214637980239,7.943400196443656,8.065702229694859,7.628192756838508,7.778738473186415,7.7673568264832005
ENSG00000132294,EFR3A,23167,6.966377788088967,6.915675888440376,7.16850193800938,7.366212154504405,7.15205365331323,7.014323933303808
ENSG00000132300,PTCD3,55037,8.774598979316787,8.791274105666062,9.068729048611914,9.037294627897712,8.906288577944384,8.77288342218781
ENSG00000132305,IMMT,10989,10.601296595182824,10.120800855219718,10.528087155077959,10.316243090184319,10.393766626248471,10.165052497628434
ENSG00000132313,MRPL35,51318,8.099358871928038,8.080227970967735,8.010663361706182,8.057582706939664,7.8402840782571985,7.856876651921793
ENSG00000132323,ILKAP,80895,8.437608295090058,8.52806813041569,7.714926014265215,8.352454765434292,8.20220805189396,8.397418423786142
ENSG00000132326,PER2,8864,7.995039708874763,7.732881696505087,8.105614818619282,7.607294587931749,7.760643138934891,7.641644192552131
ENSG00000132330,SCLY,51540,7.3093288200613475,7.10905324930684,7.749175744111772,7.016752572664393,7.421813012242463,7.194774458351702
ENSG00000132334,PTPRE,5791,6.780702170028677,6.963830557705366,7.244001039199266,6.79464210491309,6.812800322593024,6.942529806187017
ENSG00000132341,RAN,5901,10.398990586856916,10.700424096018038,10.388395770920994,10.453626815371281,9.949638197486323,10.495898663506747
ENSG00000132356,PRKAA1,5562,7.589637099561703,7.554828299629446,7.088455599895941,7.22050261515009,7.575835337897037,7.543780940998871
ENSG00000132359,RAP1GAP2,23108,7.097809421796623,7.268315319557163,6.8801266284469476,7.156008537161317,7.093874256235896,7.1615616177948676
ENSG00000132361,CLUH,23277,10.518177543894984,10.454055059361666,10.274678789492619,10.305173234519566,10.360206047222375,10.452767170611942
ENSG00000132376,INPP5K,51763,7.044641673693688,7.191061817209272,7.244001039199266,7.234421096092302,6.952703872643961,6.998104857590598
ENSG00000132382,MYBBP1A,10514,11.1382130874782,10.861368332894061,11.215735974836134,10.720248120219395,11.128156922094616,10.915517179737236
ENSG00000132383,RPA1,6117,10.5702373433599,10.516373965519762,10.41482191153858,10.582326665654632,10.491348628155883,10.510898375831301
ENSG00000132388,UBE2G1,7326,8.476667222668606,8.800731625515338,8.608328560162546,8.761311763837956,8.634556087010486,8.656177149099163
ENSG00000132394,EEFSEC,60678,8.472809213943998,8.043238012494848,8.194576968288336,8.053764791552009,8.168561016446803,8.11728684539606
ENSG00000132405,TBC1D14,57533,7.727389862239345,7.5162838089354365,7.7659893940043245,7.689056702098979,7.857381470182533,7.745614805847767
ENSG00000132423,COQ3,51805,7.353082222730685,7.823439554989539,7.732156378269126,8.003166088404477,7.656674446511934,7.697847183931414
ENSG00000132424,PNISR,25957,8.247200711822185,7.914359671300058,8.599092484326636,7.8124309384004915,8.347451480267756,8.182974698753732
ENSG00000132432,SEC61G,23480,9.402509784333812,9.032318216540586,9.244381457516173,9.215466688376786,9.48309252305573,9.221651899590338
ENSG00000132434,LANCL2,55915,8.256228604663024,8.228616267297129,8.092435741126256,8.038388787708982,8.235073491400561,8.112475846292119
ENSG00000132436,FIGNL1,63979,7.444642323420735,7.191061817209272,7.292068300858349,7.564523774481629,7.337750762939425,7.263279248868873
ENSG00000132463,GRSF1,2926,10.489054669187114,10.237574367448175,10.347825278296819,10.215103973548398,10.290645367225299,10.219204210665794
ENSG00000132465,JCHAIN,3512,11.85327654384051,12.017483809975946,12.076045914930297,11.70487115689765,11.986315949732482,11.939790937702183
ENSG00000132466,ANKRD17,26057,9.723189970797595,9.349934690951367,9.743241778361451,9.473489210811444,9.680626088203137,9.56215758164969
ENSG00000132467,UTP3,57050,9.082852155915885,9.053544333386016,9.01432253873812,9.043031890024379,8.93441082752479,9.048883903411179
ENSG00000132471,WBP2,23558,9.04452315945545,9.115400559186165,9.517778955057253,9.054438007677021,9.602838640783817,9.093156962496003
ENSG00000132475,H3-3B,3021,9.928995992161108,10.27411083752245,9.447756075689114,9.883038462188102,9.724898204480128,9.959671436517691
ENSG00000132478,UNK,85451,8.187073177726454,7.920216094291584,8.024626136845818,8.011069915176101,7.923755298610471,7.896767315593594
ENSG00000132485,ZRANB2,9406,9.067643253191978,8.983378322535355,9.007374239593855,9.031534317908223,9.088888296603706,9.062557351899057
ENSG00000132507,EIF5A,1984,11.89253607027927,11.353048811825449,12.673827311654383,11.523425136806734,12.16925304573346,11.344540356685467
ENSG00000132510,KDM6B,23135,7.660226256140195,7.468553402945789,7.7659893940043245,7.6640210881635475,7.882641859266793,7.748741686954305
ENSG00000132522,GPS2,2874,8.480514804608813,8.175998705044984,8.218999358337754,8.285914751230505,8.388858520855829,8.381565698360989
ENSG00000132535,DLG4,1742,5.227162616245414,5.859638164851832,5.451764401342137,5.486753255127561,5.823658233870616,5.45618848868233
ENSG00000132541,RIDA,10247,8.168046285444033,7.937639999820094,7.923841594272712,7.784915067745096,8.055165549526391,7.694603475781607
ENSG00000132549,VPS13B,157680,7.128709616747405,6.290119738618283,6.8801266284469476,6.775079589067807,7.078919801433979,6.785649864778668
ENSG00000132581,SDF2,6388,7.882353182965081,8.136462924266578,8.010663361706182,8.026745576582616,8.032849946033764,7.9190618776243475
ENSG00000132589,FLOT2,2319,7.917119915612684,8.146451062373831,8.32397076156202,8.1498181458082275,8.195542374896627,8.457230701009774
ENSG00000132591,ERAL1,26284,8.805530526426613,8.847103590113752,8.442545568858268,8.860059714890596,8.801087168399851,8.775909104072978
ENSG00000132600,PRMT7,54496,8.425678427577742,8.06449388433429,8.231054322281707,8.32115784671005,8.579539806932424,8.330854049222213
ENSG00000132603,NIP7,51388,8.694209368058083,8.91250856787133,8.68014127877001,8.740245344876458,8.484666264585853,8.78794822187794
ENSG00000132604,TERF2,7014,9.351146867542209,9.40045488961514,9.687933804686006,9.232292620451476,9.47492551624701,9.37485108727087
ENSG00000132612,VPS4A,27183,8.381058767744326,8.580342824350087,8.346279022928842,8.609461168509675,8.365345346291722,8.576772602807914
