ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id
ENSG00000095059,3175.180463,-0.107707937,0.059575957,-1.807909468,0.070620592,0.156019168,DHPS,1725
ENSG00000132004,494.8432992,1.482497176,0.118679408,12.49161249,8.30E-36,6.56E-34,FBXW9,84261
ENSG00000105576,3203.837047,0.285149235,0.058084766,4.909191439,9.15E-07,6.07E-06,TNPO2,30000
ENSG00000123144,4939.465636,-0.176717593,0.06078192,-2.907403921,0.003644423,0.012235979,TRIR,79002
ENSG00000198356,2512.563717,0.017916246,0.069887686,0.256357696,0.797674651,0.88597496,GET3,439
ENSG00000095066,2012.868335,-0.333994094,0.061096023,-5.466707601,4.58E-08,3.62E-07,HOOK2,29911
ENSG00000171223,11068.98868,-0.594078737,0.055262279,-10.75016715,5.92E-27,2.64E-25,JUNB,3726
ENSG00000167815,8674.936074,0.109936283,0.0570359,1.927492725,0.053918254,0.125233715,PRDX2,7001
ENSG00000104889,1857.538726,0.19437581,0.072630107,2.676242934,0.007445266,0.022928961,RNASEH2A,10535
ENSG00000132026,6.277572514,-0.691663014,0.917933852,-0.753499844,0.451149605,0.625408592,RTBDN,83546
ENSG00000105613,520.2703264,0.911482345,0.124255031,7.335576957,2.21E-13,3.20E-12,MAST1,22983
ENSG00000105612,1619.842914,0.361172929,0.075018369,4.814459923,1.48E-06,9.48E-06,DNASE2,1777
ENSG00000105610,11.04377863,0.130556343,0.704862902,0.185222321,0.853054662,0.917917051,KLF1,10661
ENSG00000105607,2695.50507,0.133676276,0.062174434,2.150019988,0.031553634,0.079531308,GCDH,2639
ENSG00000161860,103.7383784,0.154146399,0.236628531,0.651427781,0.514770382,0.682251583,SYCE2,256126
ENSG00000179115,4830.280009,0.342821156,0.057112168,6.002594028,1.94E-09,1.81E-08,FARSA,2193
ENSG00000179218,23742.5331,-0.553855774,0.049160914,-11.26618139,1.93E-29,1.04E-27,CALR,811
ENSG00000179262,7239.45631,0.184477898,0.05145148,3.585473077,3.36E-04,0.001427359,RAD23A,5886
ENSG00000179271,4351.260413,0.233755529,0.051336771,4.553374181,5.28E-06,3.10E-05,GADD45GIP1,90480
ENSG00000008441,26.7464195,0.378680038,0.437930767,0.864702979,0.387201834,0.563429568,NFIX,4784
ENSG00000104903,461.687217,-0.21930979,0.11548377,-1.899052918,0.057557519,0.131986889,LYL1,4066
ENSG00000104907,1490.576546,0.808120648,0.07450076,10.8471463,2.06E-27,9.50E-26,TRMT1,55621
ENSG00000160877,2857.526274,-0.173448229,0.061174047,-2.835323781,0.004577926,0.014914078,NACC1,112939
ENSG00000104915,1099.840455,0.180728078,0.082404398,2.193184862,0.028294063,0.072525646,STX10,8677
ENSG00000160888,2671.73371,-0.410715114,0.059286885,-6.927587997,4.28E-12,5.46E-11,IER2,9592
ENSG00000141837,8.276288964,0.03888823,0.801228187,0.048535773,0.961289255,0.979920971,CACNA1A,773
ENSG00000104957,299.3653923,-0.236478145,0.139245,-1.698288231,0.089453375,0.188327335,CCDC130,81576
ENSG00000037757,1161.120565,0.641167581,0.080357676,7.978921394,1.48E-15,2.59E-14,MRI1,84245
ENSG00000104979,2768.194043,0.164633349,0.079156319,2.079850984,0.037539203,0.092573969,C19orf53,28974
ENSG00000132003,611.8181332,-0.717058552,0.103397522,-6.934968463,4.06E-12,5.20E-11,ZSWIM4,65249
ENSG00000187556,4.758278244,0.07898384,1.036735039,0.076185174,0.939271778,0.967819026,NANOS3,342977
ENSG00000132016,67.95267701,-0.341908718,0.286296786,-1.194245744,0.232381854,0.392160192,C19orf57,79173
ENSG00000132024,751.0258261,-0.070812757,0.091643665,-0.772696689,0.439701906,0.614642127,CC2D1A,54862
ENSG00000132017,927.2484654,-0.389309939,0.085463436,-4.555280706,5.23E-06,3.07E-05,DCAF15,90379
ENSG00000132005,274.662158,-0.031085665,0.147538966,-0.210694613,0.833125579,0.905671438,RFX1,5989
ENSG00000104998,597.3573952,0.201536547,0.103550591,1.946261673,0.051623315,0.120741262,IL27RA,9466
ENSG00000141854,47.12162277,-0.403472438,0.359472571,-1.122401178,0.261691904,0.429336276,MISP3,113230
ENSG00000141858,1979.293848,-0.11940305,0.078951128,-1.512366614,0.130440623,0.253157125,SAMD1,90378
ENSG00000072062,1496.652964,-0.593826163,0.071597237,-8.29398152,1.10E-16,2.15E-15,PRKACA,5566
ENSG00000105011,3299.524987,-0.767965992,0.054278867,-14.14852648,1.91E-45,2.62E-43,ASF1B,55723
ENSG00000072071,245.6452309,0.274112891,0.150685804,1.819102289,0.068895826,0.152746197,ADGRL1,22859
ENSG00000123146,1787.990012,-0.227664893,0.069322593,-3.284137018,0.001022952,0.003905763,ADGRE5,976
ENSG00000123136,4061.792274,0.135556382,0.053928004,2.513654736,0.011948735,0.034655988,DDX39A,10212
ENSG00000123143,8363.501787,0.430404432,0.049317443,8.727225231,2.61E-18,5.85E-17,PKN1,5585
ENSG00000160951,5.929792352,3.247532322,1.201463995,2.702979311,0.006872102,0.021359438,PTGER1,5731
ENSG00000123159,392.3669895,-0.338415484,0.122187872,-2.769632365,0.00561196,0.017868444,GIPC1,10755
ENSG00000132002,1508.588021,-0.45837546,0.076580652,-5.985525663,2.16E-09,2.00E-08,DNAJB1,3337
ENSG00000099797,2424.484429,0.004361468,0.075292577,0.057926935,0.953806828,0.975916015,TECR,9524
ENSG00000099795,2354.480945,0.073731171,0.073966118,0.996823591,0.318850145,0.493720097,NDUFB7,4713
ENSG00000187912,718.5911873,-0.78773721,0.10469151,-7.524365703,5.30E-14,8.14E-13,CLEC17A,388512
ENSG00000160961,226.5506477,0.399419448,0.15552917,2.568132066,0.010224819,0.030223164,ZNF333,84449
ENSG00000127507,130.4103826,1.110581434,0.238959478,4.647572223,3.36E-06,2.04E-05,ADGRE2,30817
ENSG00000127530,38.34083814,-0.848974919,0.376649186,-2.254020322,0.02419489,0.063708981,OR7C1,26664
ENSG00000105137,9.493697476,1.037246641,0.775859924,1.336899368,0.181255487,0.325375625,SYDE1,85360
ENSG00000105135,898.4287718,0.164266477,0.094013238,1.747269645,0.080590576,0.173292454,ILVBL,10994
ENSG00000074181,6.294896783,2.478726259,1.085452656,2.283587632,0.022395777,0.059730992,NOTCH3,4854
ENSG00000141867,3664.195168,-0.28601491,0.055482129,-5.155081766,2.54E-07,1.82E-06,BRD4,23476
ENSG00000105127,954.8523237,0.296139328,0.086669174,3.416893389,6.33E-04,0.002529448,AKAP8,10270
ENSG00000011243,1167.298389,0.043497476,0.075020801,0.579805542,0.56204576,0.720289616,AKAP8L,26993
ENSG00000011451,1250.614026,0.062853214,0.073192179,0.858742218,0.390482753,0.566709026,WIZ,58525
ENSG00000105122,1731.604872,-0.417124035,0.073223639,-5.696576179,1.22E-08,1.03E-07,RASAL3,64926
ENSG00000161031,7.079879889,-0.617680912,0.822603618,-0.750885236,0.452721726,0.62678242,PGLYRP2,114770
ENSG00000186529,9.118067172,1.14047862,0.76751465,1.485937265,0.137295716,0.263156671,CYP4F3,4051
ENSG00000167460,9156.142446,-0.769635527,0.045516981,-16.90875623,3.88E-64,1.20E-61,TPM4,7171
ENSG00000167461,4456.520509,-0.3667664,0.051143142,-7.171370111,7.43E-13,1.02E-11,RAB8A,4218
ENSG00000196684,3219.241457,-0.362647639,0.058027186,-6.249616116,4.11E-10,4.21E-09,HSH2D,84941
ENSG00000105058,1923.036892,-0.139432378,0.067477548,-2.066352176,0.038795238,0.095134277,FAM32A,26017
ENSG00000072958,1843.218133,-0.320228307,0.074071757,-4.323217366,1.54E-05,8.35E-05,AP1M1,8907
ENSG00000127528,459.0721256,-0.654437302,0.11264004,-5.809988161,6.25E-09,5.48E-08,KLF2,10365
ENSG00000127527,1308.692493,-0.163281298,0.08429652,-1.936987419,0.052746881,0.12295366,EPS15L1,58513
ENSG00000105072,852.1998867,0.012237292,0.095284942,0.12842839,0.897809965,0.944829856,C19orf44,84167
ENSG00000085872,2484.870753,-0.003067456,0.061065426,-0.050232289,0.959937281,0.979138951,CHERP,10523
ENSG00000127526,2699.079591,-0.220872707,0.063209489,-3.494296657,4.75E-04,0.001956064,SLC35E1,79939
ENSG00000105085,1742.588961,0.079520537,0.067475153,1.17851585,0.238591017,0.399727495,MED26,9441
ENSG00000214046,1552.015552,-0.177084965,0.072882986,-2.429716088,0.015110654,0.042561076,SMIM7,79086
ENSG00000072954,1119.730511,0.33920014,0.078109278,4.342635708,1.41E-05,7.70E-05,TMEM38A,79041
ENSG00000127511,1079.678822,-0.340243914,0.084647177,-4.019554199,5.83E-05,2.85E-04,SIN3B,23309
ENSG00000127533,121.9619467,-0.225550579,0.218057736,-1.03436174,0.300967084,0.474358767,F2RL3,9002
ENSG00000160111,58.73964205,-0.384026911,0.317381973,-1.209983377,0.226285271,0.384260034,CPAMD8,27151
ENSG00000131351,701.5114868,-0.090482975,0.096492981,-0.937715615,0.348390577,0.525135339,HAUS8,93323
ENSG00000099331,3856.881966,-0.528289929,0.056957066,-9.275230782,1.77E-20,4.77E-19,MYO9B,4650
ENSG00000053501,514.9104432,0.195088575,0.108644449,1.795660773,0.072548484,0.159419402,USE1,55850
ENSG00000099330,528.6359122,-0.278615323,0.106833153,-2.607948136,0.009108675,0.027321947,OCEL1,79629
ENSG00000160113,585.584969,-0.074141745,0.107805147,-0.687738453,0.4916175,0.662225089,NR2F6,2063
ENSG00000130307,71.40550752,-0.334615215,0.260373469,-1.285135603,0.198744902,0.349098079,USHBP1,83878
ENSG00000105393,3069.978513,-0.155434477,0.059444384,-2.614788268,0.008928278,0.026865065,BABAM1,29086
ENSG00000160117,863.3835255,0.761590371,0.10182213,7.479615402,7.45E-14,1.13E-12,ANKLE1,126549
ENSG00000127220,1141.469587,-1.033823064,0.09528364,-10.84995346,2.00E-27,9.24E-26,ABHD8,79575
ENSG00000130312,1870.229194,0.25287446,0.076349604,3.312059885,9.26E-04,0.003574072,MRPL34,64981
ENSG00000130311,1266.625768,-0.192449218,0.072030088,-2.671789308,0.0075448,0.02319195,DDA1,79016
ENSG00000074855,209.5165038,-0.145350433,0.187843704,-0.773783895,0.439058598,0.613942532,ANO8,57719
ENSG00000130299,1333.694577,0.614583875,0.074734353,8.223579241,1.98E-16,3.79E-15,GTPBP3,84705
ENSG00000130303,3669.207905,-0.02064675,0.061899276,-0.333553986,0.738716145,0.848427718,BST2,684
ENSG00000141971,752.5917584,-0.195142916,0.095792685,-2.037137973,0.041636218,0.100736181,MVB12A,93343
ENSG00000130304,98.44615038,0.344356122,0.23607156,1.458693802,0.144649403,0.274187809,SLC27A1,376497
ENSG00000130313,1225.158088,-0.305128985,0.082413977,-3.702393645,2.14E-04,9.44E-04,PGLS,25796
ENSG00000167483,91.9455215,-0.568135694,0.251078353,-2.262782459,0.023649103,0.062492979,NIBAN3,199786
ENSG00000130309,1429.64294,0.911399374,0.073962558,12.32244255,6.86E-35,5.24E-33,COLGALT1,79709
ENSG00000130479,957.7081118,-0.333350592,0.081854734,-4.072465653,4.65E-05,2.32E-04,MAP1S,55201
ENSG00000130475,277.6742751,-0.179859927,0.143538313,-1.25304474,0.210189425,0.364390003,FCHO1,23149
ENSG00000248099,40.48362897,-0.019524283,0.352657323,-0.055363329,0.95584901,0.976840617,INSL3,3640
ENSG00000105639,4091.924061,-0.441096849,0.056289276,-7.836250173,4.64E-15,7.86E-14,JAK3,3718
ENSG00000105640,1780.408146,0.176845636,0.095045473,1.860642389,0.062794695,0.141743565,RPL18A,6142
ENSG00000007080,3023.597698,0.29342661,0.057652155,5.089603537,3.59E-07,2.52E-06,CCDC124,115098
ENSG00000105642,39.88010538,-1.541440499,0.390634948,-3.945987182,7.95E-05,3.80E-04,KCNN1,3780
ENSG00000105643,446.407548,0.060514155,0.123390372,0.490428497,0.623830715,0.767511155,ARRDC2,27106
ENSG00000096996,579.7804474,0.238899912,0.100723269,2.371844311,0.017699547,0.048772679,IL12RB1,3594
ENSG00000099308,1273.550004,-0.235732663,0.081825941,-2.880903772,0.003965367,0.013146565,MAST3,23031
ENSG00000105647,994.3422585,0.236136465,0.080578974,2.930497292,0.003384199,0.011461893,PIK3R2,5296
ENSG00000216490,19427.85215,-0.032940047,0.056909422,-0.578815355,0.562713769,0.720604466,IFI30,10437
ENSG00000254858,696.2595344,-0.550252602,0.107510528,-5.118127619,3.09E-07,2.19E-06,MPV17L2,84769
ENSG00000105649,462.9828162,0.686967139,0.113401508,6.057830709,1.38E-09,1.31E-08,RAB3A,5864
ENSG00000105650,21.06630528,-0.680055441,0.533601933,-1.274462102,0.202499696,0.354392107,PDE4C,5143
ENSG00000130522,1841.63482,-0.388935429,0.088083616,-4.415525245,1.01E-05,5.64E-05,JUND,3727
ENSG00000130520,3447.883815,0.282062109,0.06361133,4.434148871,9.24E-06,5.21E-05,LSM4,25804
ENSG00000130517,903.3843247,0.445521686,0.088772566,5.018686611,5.20E-07,3.58E-06,PGPEP1,54858
ENSG00000130513,20.64335869,1.814484732,0.519779818,3.490871845,4.81E-04,0.001979283,GDF15,9518
ENSG00000175489,6.705162556,0.569545974,0.909587852,0.62615829,0.531211122,0.695099821,LRRC25,126364
ENSG00000130511,1165.033944,1.090871024,0.087385913,12.48337394,9.20E-36,7.22E-34,SSBP4,170463
ENSG00000105655,1154.600977,0.888554977,0.086495187,10.2728835,9.34E-25,3.59E-23,ISYNA1,51477
ENSG00000105656,1302.748034,-0.33854491,0.080373583,-4.212141566,2.53E-05,1.32E-04,ELL,8178
ENSG00000105701,7707.03093,-0.122697918,0.050349256,-2.436936053,0.014812299,0.04184391,FKBP8,23770
ENSG00000105700,2640.069671,-0.082835507,0.070111497,-1.181482509,0.237411098,0.39830555,KXD1,79036
ENSG00000221983,22936.71177,0.158830761,0.065889474,2.410563492,0.015927899,0.044544462,UBA52,7311
ENSG00000006016,198.6133979,-0.015037782,0.166341807,-0.090402902,0.92796705,0.961295501,CRLF1,9244
ENSG00000006015,980.6457739,0.347866329,0.08400383,4.141077004,3.46E-05,1.76E-04,REX1BD,55049
ENSG00000105696,8.578599751,-0.593410585,0.789250731,-0.75186574,0.452131803,0.626424388,TMEM59L,25789
ENSG00000167487,394.5484597,-0.20999046,0.125506626,-1.67314242,0.094299262,0.196328133,KLHL26,55295
ENSG00000105662,173.1967018,0.214382385,0.179534839,1.194099077,0.232439214,0.392200912,CRTC1,23373
ENSG00000105664,8.714879044,-0.226935778,0.837498254,-0.270968658,0.786415138,0.878404767,COMP,1311
ENSG00000005007,3876.990118,-0.105398428,0.062567504,-1.684555413,0.09207438,0.192634215,UPF1,5976
ENSG00000130283,9.698510473,3.233091437,0.933531618,3.46329077,5.34E-04,0.002167567,GDF1,2657
ENSG00000223802,16.79258955,4.080501653,0.825359875,4.943906016,7.66E-07,5.14E-06,CERS1,10715
ENSG00000105669,7835.916202,-0.138114402,0.056508065,-2.4441538,0.014519235,0.041102714,COPE,11316
ENSG00000105671,2007.440677,0.413177194,0.072441726,5.703580167,1.17E-08,9.97E-08,DDX49,54555
ENSG00000051128,30.0284257,-0.306296815,0.423507761,-0.723237785,0.469533808,0.642689995,HOMER3,9454
ENSG00000064607,2005.158218,0.047694468,0.070695324,0.674648121,0.499899352,0.66938669,SUGP2,10147
ENSG00000105676,1638.133474,0.577661168,0.074177202,7.787583671,6.83E-15,1.14E-13,ARMC6,93436
ENSG00000181035,1343.618184,0.359475373,0.073201895,4.910738608,9.07E-07,6.02E-06,SLC25A42,284439
ENSG00000064545,1009.948432,0.920903222,0.081611222,11.28402688,1.57E-29,8.59E-28,TMEM161A,54929
ENSG00000213999,12705.96957,0.218917243,0.057038591,3.838054864,1.24E-04,5.71E-04,MEF2B,4207
ENSG00000213999,12705.96957,0.218917243,0.057038591,3.838054864,1.24E-04,5.71E-04,MEF2B,100271849
ENSG00000254901,468.2440068,-0.238402097,0.123597422,-1.928859792,0.053748271,0.12494001,BORCS8,729991
ENSG00000064490,1801.888099,-0.2302007,0.067660159,-3.402307973,6.68E-04,0.002653096,RFXANK,8625
ENSG00000184162,923.5194107,0.168968775,0.096626433,1.748680661,0.080346235,0.172867445,NR2C2AP,126382
ENSG00000105705,698.7274664,-0.290597163,0.103781578,-2.800084269,0.005108927,0.016444,SUGP1,57794
ENSG00000129933,1305.789408,-0.207036435,0.078825167,-2.626527072,0.008626113,0.026080848,MAU2,23383
ENSG00000167491,3656.192973,0.207183906,0.053778372,3.852550716,1.17E-04,5.41E-04,GATAD2A,54815
ENSG00000178093,78.8958601,0.252612604,0.296535117,0.851880904,0.394280197,0.570383312,TSSK6,83983
ENSG00000186010,4994.222772,-0.133414283,0.0616278,-2.164839275,0.030399996,0.077146181,NDUFA13,51079
ENSG00000250067,36.50225748,-0.323861243,0.39106738,-0.82814691,0.407587306,0.584332565,YJEFN3,374887
ENSG00000160161,63.77417896,2.110631702,0.311266446,6.780787743,1.20E-11,1.45E-10,CILP2,148113
ENSG00000105717,125.437587,-0.445497317,0.211398767,-2.107378977,0.035084742,0.087346662,PBX4,80714
ENSG00000064547,354.7714374,0.136182604,0.148463451,0.917280336,0.358995759,0.535736716,LPAR2,9170
ENSG00000089639,2309.408497,-0.411984548,0.06170073,-6.677142197,2.44E-11,2.85E-10,GMIP,51291
ENSG00000105726,2383.35105,0.131023091,0.06459589,2.028350275,0.042524511,0.102491574,ATP13A1,57130
ENSG00000181896,1318.600014,-0.265086913,0.088173183,-3.006434645,0.002643309,0.009208725,ZNF101,94039
ENSG00000105708,290.5924019,-0.103175347,0.133336012,-0.773799556,0.439049335,0.613942532,ZNF14,7561
ENSG00000081665,422.022938,-0.304142923,0.127175832,-2.391515102,0.016778994,0.046645463,ZNF506,440515
ENSG00000256771,486.4891192,-0.631481279,0.11795031,-5.353790745,8.61E-08,6.57E-07,ZNF253,56242
ENSG00000184635,449.7427664,-0.546435908,0.129045173,-4.234454472,2.29E-05,1.21E-04,ZNF93,81931
ENSG00000197124,200.559018,-0.2574659,0.172479521,-1.492733152,0.135507052,0.260399061,ZNF682,91120
ENSG00000213988,370.5952263,0.18361701,0.126391907,1.452759238,0.146290613,0.276376635,ZNF90,7643
ENSG00000256229,861.6886164,-0.027657833,0.092107944,-0.300276306,0.763966405,0.864821334,ZNF486,90649
ENSG00000237440,441.0156942,-0.3800674,0.134557613,-2.824570017,0.00473441,0.015381474,ZNF737,100129842
ENSG00000188171,312.3830633,-0.456931411,0.147250528,-3.103088435,0.001915124,0.006896854,ZNF626,199777
ENSG00000160229,32.51110033,-0.722750578,0.390968678,-1.848615038,0.06451342,0.144658383,ZNF66,7617
ENSG00000105750,525.360616,-0.251824101,0.114150862,-2.206063935,0.027379523,0.070650142,ZNF85,7639
ENSG00000118620,706.7654449,-0.257427083,0.09327521,-2.759866033,0.005782507,0.018337879,ZNF430,80264
ENSG00000160352,896.6831818,-0.022577405,0.094543095,-0.238805439,0.811256453,0.893594107,ZNF714,148206
ENSG00000196705,658.3178684,-0.243709219,0.107743898,-2.261930597,0.023701692,0.062566113,ZNF431,170959
ENSG00000182141,373.5709548,-0.351833198,0.126899636,-2.772531178,0.005562219,0.017724115,ZNF708,7562
ENSG00000172687,558.2123789,-0.343509509,0.10189702,-3.371143825,7.49E-04,0.002938545,ZNF738,148203
ENSG00000196268,238.8314833,-0.173179247,0.153325244,-1.129489458,0.258691414,0.425595251,ZNF493,284443
ENSG00000197013,240.0465763,-0.179738072,0.150357989,-1.195400874,0.231930444,0.39160556,ZNF429,353088
ENSG00000197020,1126.882324,-0.318984391,0.086896716,-3.670845195,2.42E-04,0.001055868,ZNF100,163227
ENSG00000198521,1059.841598,-0.313430523,0.079744159,-3.930451158,8.48E-05,4.04E-04,ZNF43,7594
ENSG00000160321,62.03430968,-0.564379979,0.286325071,-1.971116181,0.048710588,0.115021014,ZNF208,7757
ENSG00000197134,261.2688267,0.044475945,0.150183545,0.296143928,0.767120168,0.866633564,ZNF257,113835
ENSG00000229676,74.46645764,0.326046423,0.277847511,1.173472534,0.240606365,0.402466279,ZNF492,57615
ENSG00000268696,6.374750619,0.453647393,0.975758083,0.464917894,0.641990256,0.781284525,ZNF723,646864
ENSG00000183850,220.4529401,-0.042650787,0.155171397,-0.274862429,0.783421933,0.876718658,ZNF730,100129543
ENSG00000196081,191.4634443,-0.483832346,0.176134065,-2.746954976,0.006015139,0.018974136,ZNF724,440519
ENSG00000283201,153.9085591,-0.508611009,0.181099137,-2.808467317,0.004977793,0.016085565,AC092329.3,440519
ENSG00000167232,674.0650786,-0.337353467,0.102773078,-3.282508154,0.00102888,0.003926905,ZNF91,7644
ENSG00000197372,456.8392388,-0.288910952,0.118884481,-2.430182213,0.015091234,0.042518297,ZNF675,171392
ENSG00000196172,411.8673228,0.198346103,0.128146924,1.547802289,0.121669905,0.239912657,ZNF681,148213
ENSG00000213967,112.0101848,-0.515496323,0.21960719,-2.347356308,0.018907164,0.05164,ZNF726,730087
ENSG00000213096,740.6821651,-0.175931087,0.10788002,-1.630803243,0.102931843,0.210784187,AC092279.1,9534
ENSG00000169021,2155.737237,0.08609804,0.063597213,1.353802082,0.175799529,0.31828317,UQCRFS1,7386
ENSG00000105171,1184.265817,-0.057305276,0.075836955,-0.755637887,0.449866334,0.624349309,POP4,10775
ENSG00000166289,499.4505184,0.087336843,0.110444971,0.790772472,0.429076777,0.604948513,PLEKHF1,79156
ENSG00000131943,918.8687786,0.026709724,0.085811346,0.311260987,0.755602223,0.85909085,C19orf12,83636
ENSG00000105173,978.1287287,-0.536028045,0.079015219,-6.783858222,1.17E-11,1.42E-10,CCNE1,898
ENSG00000105176,2443.585762,0.741550134,0.057871971,12.813632,1.38E-37,1.21E-35,URI1,8725
ENSG00000121297,4.921289982,-1.038951659,1.035014797,-1.003803676,0.315473252,0.490494746,TSHZ3,57616
ENSG00000168813,1100.721831,0.09269838,0.087312392,1.061686412,0.28837807,0.46015438,ZNF507,22847
ENSG00000178904,840.8492218,-0.105291553,0.085882635,-1.225993506,0.220201119,0.376697918,DPY19L3,147991
ENSG00000105185,3458.292176,0.248465853,0.0674515,3.683622358,2.30E-04,0.001009127,PDCD5,9141
ENSG00000105186,2737.18178,0.432574385,0.063317171,6.831865277,8.38E-12,1.04E-10,ANKRD27,84079
ENSG00000186326,6.231583502,1.369064987,1.008035309,1.358151817,0.174415516,0.31633277,RGS9BP,388531
ENSG00000213965,1058.382492,0.235845937,0.080964772,2.912945112,0.003580375,0.012045097,NUDT19,390916
ENSG00000173809,101.9802724,0.198155167,0.232082714,0.853812692,0.393208781,0.569366315,TDRD12,91646
ENSG00000121289,333.7652698,-0.064284001,0.124352419,-0.516950142,0.605190963,0.753339011,CEP89,84902
ENSG00000131944,223.4437616,-0.200190629,0.150695749,-1.328442447,0.184031985,0.329007528,FAAP24,91442
ENSG00000131941,329.1739688,0.988993638,0.133814365,7.390788276,1.46E-13,2.16E-12,RHPN2,85415
ENSG00000076650,395.1643613,0.175736028,0.12186557,1.442048221,0.149288771,0.280799107,GPATCH1,55094
ENSG00000166359,16.04913617,0.607222285,0.558937001,1.086387704,0.277307499,0.447752549,WDR88,126248
ENSG00000130881,22.26310548,1.792337086,0.524016293,3.420384267,6.25E-04,0.002499195,LRP3,4037
ENSG00000153879,2451.80238,0.068631771,0.058105437,1.181159201,0.237539486,0.398464207,CEBPG,1054
ENSG00000124299,1274.489106,0.173997447,0.072970137,2.384502137,0.017102249,0.047386744,PEPD,5184
ENSG00000153885,195.241955,0.445987934,0.192701717,2.314395233,0.020646052,0.055727826,KCTD15,79047
ENSG00000257103,6983.607262,0.123404264,0.044743396,2.758044221,0.005814833,0.018415166,LSM14A,26065
ENSG00000166398,460.188526,-0.167050964,0.114302715,-1.461478529,0.143884164,0.273152861,KIAA0355,9710
ENSG00000105220,17157.82401,0.422366626,0.046592965,9.06503006,1.25E-19,3.12E-18,GPI,2821
ENSG00000126249,1012.151224,0.865433506,0.086568581,9.997085484,1.57E-23,5.60E-22,PDCD2L,84306
ENSG00000126261,6429.527752,0.247957017,0.046654128,5.314792676,1.07E-07,8.04E-07,UBA2,10054
ENSG00000142279,13.0881232,1.06071259,0.679555835,1.560891004,0.11854947,0.234912457,WTIP,126374
ENSG00000205209,8.204295936,-1.212625295,0.785763467,-1.543244687,0.122771419,0.241539421,SCGB2B2,284402
ENSG00000089335,460.6972392,0.358598093,0.11920921,3.008140839,0.002628513,0.009160356,ZNF302,55900
ENSG00000197841,155.6264088,0.017347725,0.184400065,0.094076566,0.925048336,0.959629582,ZNF181,339318
ENSG00000153896,83.38642824,0.571823302,0.250422461,2.283434563,0.022404783,0.05974708,ZNF599,148103
ENSG00000168661,201.9453411,0.513542345,0.161377788,3.182236863,0.001461422,0.005394348,ZNF30,90075
ENSG00000180884,276.2567445,-0.231610731,0.134493461,-1.722096588,0.085052023,0.180975436,ZNF792,126375
ENSG00000089351,4522.861658,0.5776845,0.06268411,9.215804487,3.09E-20,8.17E-19,GRAMD1A,57655
ENSG00000105711,44.00613816,-0.697251131,0.337278641,-2.067285167,0.038707291,0.094976574,SCN1B,6324
ENSG00000266964,13.08619062,-0.17275985,0.658007403,-0.262550009,0.792897435,0.882658347,FXYD1,5348
ENSG00000221946,10.28951115,-0.360032732,0.684306368,-0.526127988,0.598799284,0.748879359,FXYD7,53822
ENSG00000089327,3597.457324,0.523192769,0.078931522,6.628438857,3.39E-11,3.92E-10,FXYD5,53827
ENSG00000105699,762.0104032,-0.400701914,0.094380406,-4.245604915,2.18E-05,1.15E-04,LSR,51599
ENSG00000105698,3712.388062,-0.143495318,0.063274497,-2.267822339,0.023340037,0.061838941,USF2,7392
ENSG00000105695,19.03917096,0.423981557,0.515582102,0.822335677,0.410885877,0.588138227,MAG,4099
ENSG00000012124,7725.128923,-0.411369137,0.049519013,-8.307296745,9.79E-17,1.93E-15,CD22,933
ENSG00000126266,35.97095452,-0.717101005,0.384490752,-1.865066979,0.062172016,0.140664187,FFAR1,2864
ENSG00000161249,6.477418482,-0.078336837,0.990007768,-0.079127498,0.936931212,0.96701351,DMKN,93099
ENSG00000105679,76.18612265,1.125411051,0.265305889,4.241937693,2.22E-05,1.17E-04,GAPDHS,26330
ENSG00000105677,2407.525847,0.922104732,0.065980357,13.9754432,2.20E-44,2.84E-42,TMEM147,10430
ENSG00000105675,10.1168009,2.122782602,0.797447182,2.661972667,0.007768419,0.023813747,ATP4A,495
ENSG00000249115,998.3572355,-0.297979182,0.085977266,-3.465790394,5.29E-04,0.002149689,HAUS5,23354
ENSG00000126254,2488.03859,-0.111945981,0.059437419,-1.883426018,0.059642657,0.135951965,RBM42,79171
ENSG00000105672,23.41691677,-0.339386243,0.499597673,-0.679319103,0.496935695,0.666629298,ETV2,2116
ENSG00000126267,7288.074245,-0.035340221,0.0593342,-0.595613011,0.551433783,0.71182576,COX6B1,1340
ENSG00000105668,13.16699295,0.195144608,0.648646056,0.30084914,0.763529535,0.864660441,UPK1A,11045
ENSG00000011590,2195.921242,-0.513029877,0.064725266,-7.926269172,2.26E-15,3.92E-14,ZBTB32,27033
ENSG00000272333,1665.930676,-0.167330619,0.073753357,-2.268786463,0.023281315,0.061713586,KMT2B,9757
ENSG00000126246,1351.909612,-0.399947769,0.077867684,-5.136248397,2.80E-07,2.00E-06,IGFLR1,79713
ENSG00000161265,606.5831359,-0.237049008,0.100073829,-2.368741269,0.017848735,0.049136603,U2AF1L4,199746
ENSG00000205155,1216.528706,-0.184101722,0.077815283,-2.365881286,0.017987211,0.049477144,PSENEN,55851
ENSG00000267796,279.4614853,-0.110933161,0.134074805,-0.827397516,0.408011788,0.584661286,LIN37,55957
ENSG00000004776,195.035122,1.053556827,0.174153761,6.049578383,1.45E-09,1.38E-08,HSPB6,126393
