,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name,ensembl
ENSG00000262633,405.476295802006,-0.13850712048924,0.130368221418452,-1.06243008443495,0.288040482241004,0.605776393831432,AC005670.2,ENSG00000262633
ENSG00000184897,3990.56246346786,0.410322720353663,0.386297289515258,1.06219414810949,0.288147555909987,0.605782035789365,H1FX,ENSG00000184897
ENSG00000167283,6082.26451756203,-0.0878971003886525,0.0827608040789278,-1.06206194305249,0.288207565527074,0.605782035789365,ATP5MG,ENSG00000167283
ENSG00000198160,2836.64242960134,0.191369146043867,0.180214294234922,1.06189770826061,0.288282125598937,0.605782035789365,MIER1,ENSG00000198160
ENSG00000059588,1604.71078013593,-0.109122688050061,0.10276385864572,-1.06187807161137,0.288291041206337,0.605782035789365,TARBP1,ENSG00000059588
ENSG00000205138,551.873998273848,-0.165991154587552,0.156322116269642,-1.06185329720864,0.288302289767836,0.605782035789365,SDHAF1,ENSG00000205138
ENSG00000111641,4313.98266012779,0.142985011872719,0.134696445838451,1.06153515026082,0.288446767401557,0.605976682990079,NOP2,ENSG00000111641
ENSG00000127080,690.444417709356,0.112237750782287,0.105754982482713,1.06129988533292,0.288553637846514,0.606092268245805,IPPK,ENSG00000127080
ENSG00000103978,961.081425993082,-0.126538677970308,0.119287273956692,-1.06078941846092,0.288785612129033,0.606470539018373,TMEM87A,ENSG00000103978
ENSG00000103966,1238.55260063067,-0.238858178340959,0.225265741379937,-1.06033956551829,0.288990145442196,0.606791056237441,EHD4,ENSG00000103966
ENSG00000107815,751.94432880648,0.308857000283161,0.291375580523568,1.05999617307731,0.289146340348747,0.607009980663883,TWNK,ENSG00000107815
ENSG00000139131,753.35142960389,-0.13524729808127,0.127665921249303,-1.05938449946374,0.28942470603681,0.607485255676832,YARS2,ENSG00000139131
ENSG00000050748,1102.58331039945,0.231911373225082,0.21900112657325,1.05895059470169,0.289622280544962,0.60778209263894,MAPK9,ENSG00000050748
ENSG00000236200,288.829163318178,-0.174232965371249,0.164549932342751,-1.05884556067959,0.289670120462959,0.60778209263894,KDM4A-AS1,ENSG00000236200
ENSG00000176974,1968.4637659489,-0.123874901345365,0.117022103061516,-1.05855986266327,0.289800274454264,0.607791533660187,SHMT1,ENSG00000176974
ENSG00000131013,379.122622189767,0.157230126888594,0.148537882292906,1.05851870554171,0.289819027438797,0.607791533660187,PPIL4,ENSG00000131013
ENSG00000133619,270.393911671729,0.361052791619574,0.341100691759078,1.05849328465915,0.289830610712797,0.607791533660187,KRBA1,ENSG00000133619
ENSG00000073969,385.566864050273,-0.149437049645834,0.141216854484566,-1.05820973134737,0.289959835683529,0.607851609450868,NSF,ENSG00000073969
ENSG00000107882,480.803397223869,0.316956605721279,0.299523665434645,1.05820221337548,0.289963262408935,0.607851609450868,SUFU,ENSG00000107882
ENSG00000174109,317.736606254231,-0.147278107906156,0.139220631591902,-1.05787559086696,0.290112164738472,0.608054705689079,C16orf91,ENSG00000174109
ENSG00000123178,775.821611240708,0.107093826901218,0.101258831985233,1.05762455285713,0.290226644196574,0.608165339044782,SPRYD7,ENSG00000123178
ENSG00000117697,1086.37828406553,-0.117898458095242,0.111485682369227,-1.05752106987851,0.290273843808143,0.608165339044782,NSL1,ENSG00000117697
ENSG00000104714,601.143158695927,0.153923949338777,0.145565902521581,1.05741761410065,0.290321036176737,0.608165339044782,ERICH1,ENSG00000104714
ENSG00000129083,5175.03408637103,-0.09305228876064,0.0880266861458102,-1.05709180743786,0.29046968981621,0.608367712643196,COPB1,ENSG00000129083
ENSG00000105662,345.507296995279,0.248168048422608,0.234862744922299,1.05665140082013,0.290670712606443,0.608670340973257,CRTC1,ENSG00000105662
ENSG00000171204,1342.93167596309,-0.109059960775715,0.103222997759242,-1.05654711782434,0.290718326088946,0.608670340973257,TMEM126B,ENSG00000171204
ENSG00000156639,1398.30359147601,-0.140517238233404,0.133044158716272,-1.05616991823797,0.290890591511696,0.608921942009352,ZFAND3,ENSG00000156639
ENSG00000164649,6712.61674873659,0.141122890551915,0.133677510872612,1.05569657626554,0.291106861862789,0.609016563492094,CDCA7L,ENSG00000164649
ENSG00000067829,1090.0141603257,-0.160919211087782,0.152444227125295,-1.05559399737401,0.29115374449716,0.609016563492094,IDH3G,ENSG00000067829
ENSG00000123836,989.60157104392,0.190703207118366,0.180660138002821,1.0555909523073,0.291155136291378,0.609016563492094,PFKFB2,ENSG00000123836
ENSG00000157796,1290.21158984453,0.15708376262622,0.148812851748077,1.0555792781402,0.291160472189096,0.609016563492094,WDR19,ENSG00000157796
ENSG00000260808,133.084309472362,-0.24956672516425,0.236443879064467,-1.05550089159299,0.291196301938345,0.609016563492094,AP003096.1,ENSG00000260808
ENSG00000097096,234.761380016773,0.166308981717547,0.157596523594061,1.05528331415436,0.291295770062145,0.609115609348196,SYDE2,ENSG00000097096
ENSG00000147121,166.745268601942,0.201410573018067,0.190901246071004,1.05505111759802,0.291401946684859,0.609228645108087,KRBOX4,ENSG00000147121
ENSG00000065518,1485.4809781939,-0.230656211554893,0.218662155501724,-1.05485199771148,0.291493019043574,0.609310067882749,NDUFB4,ENSG00000065518
ENSG00000056277,231.596009385321,0.17483930972268,0.165831329796604,1.05432013321683,0.291736374099285,0.609684085323507,ZNF280C,ENSG00000056277
ENSG00000173276,963.964067573763,-0.190771418879098,0.18100150922083,-1.0539769513543,0.291893469707797,0.609684085323507,ZBTB21,ENSG00000173276
ENSG00000198885,909.591054982324,-0.120315508780996,0.114160617516169,-1.05391431299813,0.291922149298899,0.609684085323507,ITPRIPL1,ENSG00000198885
ENSG00000181035,926.37873576325,-0.183401287846144,0.174019899134537,-1.05390986179319,0.291924187399175,0.609684085323507,SLC25A42,ENSG00000181035
ENSG00000120948,5867.41520324309,0.164167108353122,0.155775829094793,1.05386765910405,0.291943511476156,0.609684085323507,TARDBP,ENSG00000120948
ENSG00000156802,3706.19315554167,-0.131165340255529,0.124471597228193,-1.05377727269832,0.291984901158439,0.609684085323507,ATAD2,ENSG00000156802
ENSG00000197429,448.128843389997,0.200270180439887,0.190089282325758,1.05355850676885,0.292085094624714,0.609746433673444,IPP,ENSG00000197429
ENSG00000197912,1792.59504809822,0.118079672250268,0.112084890963713,1.05348429422567,0.292119088764761,0.609746433673444,SPG7,ENSG00000197912
ENSG00000180628,2969.26781191,0.431524971175631,0.409791250805622,1.0530360770936,0.29232445767494,0.610066164213958,PCGF5,ENSG00000180628
ENSG00000183401,372.87504796584,-0.178940117836271,0.170056014173813,-1.05224221975107,0.29268843364078,0.610716726316866,CCDC159,ENSG00000183401
ENSG00000275700,639.129103914431,-0.156974083059689,0.149197440258728,-1.05212316503202,0.292743045313701,0.6107216592311,AATF,ENSG00000275700
ENSG00000172590,1041.14412232624,-0.120517942296921,0.114561008849731,-1.05199791366191,0.292800506841212,0.61073253470145,MRPL52,ENSG00000172590
ENSG00000198938,92642.3738293702,0.116305212527041,0.110591287275178,1.05166704713044,0.292952334784902,0.610771743107279,MT-CO3,ENSG00000198938
ENSG00000143727,3279.8163263362,-0.093531814153751,0.0889377270280961,-1.05165509935062,0.292957818367318,0.610771743107279,ACP1,ENSG00000143727
ENSG00000138778,2893.29689522328,0.254389916687938,0.241903957930328,1.05161535538499,0.292976059851357,0.610771743107279,CENPE,ENSG00000138778
ENSG00000156599,2623.16540627174,0.0829987917676639,0.0789363775603367,1.05146441137639,0.293045346314384,0.610807249120691,ZDHHC5,ENSG00000156599
ENSG00000147592,534.868379727012,-0.355232031230236,0.337940293029078,-1.05116802748251,0.293181424729858,0.610981935044983,LACTB2,ENSG00000147592
ENSG00000129646,179.392730414196,-0.294222642066027,0.280027661512106,-1.05069135126605,0.293400369500957,0.611329219090318,QRICH2,ENSG00000129646
ENSG00000099308,1217.69274799831,0.153581921411018,0.146215540990556,1.05038028359063,0.293543306846368,0.611518038447192,MAST3,ENSG00000099308
ENSG00000125450,3093.39070863315,-0.113096808082891,0.107688616510705,-1.05022064306721,0.293616680701481,0.611561899629296,NUP85,ENSG00000125450
ENSG00000130177,1970.82603545439,0.103129416611338,0.0982098609944474,1.05009227756843,0.293675688877207,0.611575828841202,CDC16,ENSG00000130177
ENSG00000205038,139.446856792216,-0.330937883987822,0.315373770129977,-1.0493513263688,0.294016451285508,0.612134693670948,PKHD1L1,ENSG00000205038
ENSG00000104408,9100.22994532515,-0.0664800206739659,0.0633681706447346,-1.04910746195716,0.294128662155361,0.612134693670948,EIF3E,ENSG00000104408
ENSG00000105323,11414.6820067075,0.0626217589804901,0.0596946560309628,1.04903458942806,0.294162199023566,0.612134693670948,HNRNPUL1,ENSG00000105323
ENSG00000283103,1150.82095907924,-0.122671071484476,0.116961875664383,-1.0488124509603,0.294264445802033,0.612134693670948,AC010642.2,ENSG00000283103
ENSG00000196510,3327.42729295605,-0.115933502125649,0.11054508983605,-1.04874402198769,0.294295947361892,0.612134693670948,ANAPC7,ENSG00000196510
ENSG00000105568,8701.61312511026,-0.124344175381085,0.118566948767305,-1.04872543886677,0.294304502568618,0.612134693670948,PPP2R1A,ENSG00000105568
ENSG00000103248,559.684541741669,-0.12064291422993,0.115039114513785,-1.04871212491359,0.294310632084073,0.612134693670948,MTHFSD,ENSG00000103248
ENSG00000154265,648.347784350663,0.14315435594072,0.136525322440337,1.04855534037123,0.294382819433581,0.61217590755366,ABCA5,ENSG00000154265
ENSG00000186716,1944.88584207662,0.241926067648861,0.230782834742996,1.04828449619433,0.294507550524538,0.61223538146788,BCR,ENSG00000186716
ENSG00000051108,9399.95166618842,-0.1945815198267,0.185631318473429,-1.04821493176299,0.294539592549097,0.61223538146788,HERPUD1,ENSG00000051108
ENSG00000148730,6032.93054173421,0.45573980847238,0.434848581398805,1.04804253242904,0.294619011357575,0.61223538146788,EIF4EBP2,ENSG00000148730
ENSG00000269984,556.557148166684,0.129112565488345,0.12319450199202,1.04803837347148,0.294620927432358,0.61223538146788,AC078795.1,ENSG00000269984
ENSG00000140525,11744.9797226954,-0.125666516375205,0.11992983249847,-1.04783366871465,0.294715247354032,0.612322525119318,FANCI,ENSG00000140525
ENSG00000138336,104.367219067113,0.484057938049248,0.462278288684452,1.04711371893925,0.295047132689119,0.61290313381964,TET1,ENSG00000138336
ENSG00000116350,3085.81018238745,-0.0825871113946725,0.0788893472154076,-1.04687279474082,0.295158250784971,0.6129608641888,SRSF4,ENSG00000116350
ENSG00000143756,1146.15418437056,0.144043479122068,0.137600201751146,1.04682607502694,0.295179801909381,0.6129608641888,FBXO28,ENSG00000143756
ENSG00000132153,4866.86077707721,0.108167706754628,0.103351589867344,1.04659934978713,0.295284401933628,0.612979922087902,DHX30,ENSG00000132153
ENSG00000141279,3217.59709757425,0.089955416334988,0.0859518768028238,1.04657884948049,0.295293861004104,0.612979922087902,NPEPPS,ENSG00000141279
ENSG00000145476,282.931343530799,0.240984910337393,0.23038230682215,1.04602177858835,0.295550977424961,0.613404718593815,CYP4V2,ENSG00000145476
ENSG00000122068,12268.8691685326,0.107011611513874,0.102336828430519,1.04568035921231,0.295708633825062,0.613622975462657,FYTTD1,ENSG00000122068
ENSG00000111725,1209.81677275466,-0.111302441467023,0.106457294606567,-1.04551258679232,0.295786126318549,0.613674836801122,PRKAB1,ENSG00000111725
ENSG00000121022,2361.30002757753,-0.114085060603246,0.109194466329062,-1.04478793146391,0.296120993925313,0.614260567523156,COPS5,ENSG00000121022
ENSG00000008226,276.935311495254,-0.132343798653344,0.126701580012032,-1.04453155707116,0.29623952681886,0.614397414653239,DLEC1,ENSG00000008226
ENSG00000064932,448.893208523811,0.199302720684628,0.190842179097154,1.04433266077499,0.296331506987591,0.614479152949787,SBNO2,ENSG00000064932
ENSG00000126003,1517.10020213903,0.116806384155595,0.111866465166944,1.04415906930892,0.296411800479992,0.61453663281494,PLAGL2,ENSG00000126003
ENSG00000146530,153.951641148131,-1.15442914968957,1.10581797426553,-1.04395947303744,0.296504140298389,0.614619062945179,VWDE,ENSG00000146530
ENSG00000147789,598.279844905999,0.125840287001621,0.120574063070131,1.04367625837098,0.29663519776823,0.614647504323771,ZNF7,ENSG00000147789
ENSG00000104427,168.880459137826,-0.176862414678679,0.169472534051196,-1.04360518162342,0.296668094585582,0.614647504323771,ZC2HC1A,ENSG00000104427
ENSG00000186272,385.992014358784,0.16951596658108,0.162435571863886,1.04358894197834,0.296675611206666,0.614647504323771,ZNF17,ENSG00000186272
ENSG00000238105,785.918684192803,-0.246523655955188,0.236300287570074,-1.04326430784424,0.296825896868307,0.614849886318207,GOLGA2P5,ENSG00000238105
ENSG00000083223,2360.46320335443,0.123168014557418,0.11815904379625,1.04239176791075,0.297230081553029,0.615567691201525,TUT7,ENSG00000083223
ENSG00000223496,1333.25120412662,-0.10197997027306,0.097842324456105,-1.04228891576274,0.297277749750416,0.615567691201525,EXOSC6,ENSG00000223496
ENSG00000107679,132.866946557274,0.311765518867427,0.29922525205459,1.04190911938993,0.297453815713439,0.615767624050097,PLEKHA1,ENSG00000107679
ENSG00000270820,745.56300377121,0.179852839348661,0.172637946623356,1.04179204437044,0.297508103390069,0.615767624050097,AC016727.1,ENSG00000270820
ENSG00000102710,2210.99043111263,-0.0831905864003876,0.0798573580274557,-1.04173977771448,0.297532341571986,0.615767624050097,SUPT20H,ENSG00000102710
ENSG00000259431,741.577010583251,-0.145226192084632,0.139434723209276,-1.04153534171444,0.297627159567077,0.615854818229698,THTPA,ENSG00000259431
ENSG00000127540,2977.34266303661,-0.0847268277946991,0.081366999928729,-1.04129226675327,0.297739924698163,0.615897808420911,UQCR11,ENSG00000127540
ENSG00000187546,129.503244459204,-0.469942710523018,0.451377829841951,-1.04112935871832,0.297815515492518,0.615897808420911,AGMO,ENSG00000187546
ENSG00000272269,787.118026878642,-0.179446676674547,0.172364121511227,-1.04109065797002,0.29783347487283,0.615897808420911,AL138724.1,ENSG00000272269
ENSG00000171649,726.436241788301,-0.175142910840167,0.168302240619675,-1.04064515240739,0.298040267271099,0.615897808420911,ZIK1,ENSG00000171649
ENSG00000160753,611.87813179044,0.168936900096692,0.162340918322662,1.04063043280881,0.298047101372437,0.615897808420911,RUSC1,ENSG00000160753
ENSG00000170619,701.973776353171,-0.106776884959477,0.102614410200532,-1.04056423216594,0.298077838688309,0.615897808420911,COMMD5,ENSG00000170619
ENSG00000139631,231.69266982301,0.174524103848675,0.167744574476501,1.04041578926372,0.298146769226432,0.615897808420911,CSAD,ENSG00000139631
ENSG00000215440,129.263478548367,-0.285693484770549,0.274668416106928,-1.04013955743397,0.298275067819397,0.615897808420911,NPEPL1,ENSG00000215440
ENSG00000013374,1569.19982648344,0.0902623569832508,0.0867828041379979,1.04009495751854,0.298295786146078,0.615897808420911,NUB1,ENSG00000013374
ENSG00000141562,1810.1360167627,-0.154875473761768,0.148908735543046,-1.04006976620251,0.2983074888781,0.615897808420911,NARF,ENSG00000141562
ENSG00000135315,309.115974697137,-0.151088742679835,0.145301616024205,-1.03982837090171,0.298419645629289,0.615897808420911,CEP162,ENSG00000135315
ENSG00000170445,2011.79111634405,-0.132683198400306,0.127619214899303,-1.03968041571952,0.298488402278871,0.615897808420911,HARS,ENSG00000170445
ENSG00000165905,584.617613374315,0.568124365737276,0.546484547671956,1.03959822497728,0.298526601929133,0.615897808420911,LARGE2,ENSG00000165905
ENSG00000264187,191.649769874938,-0.234542156530592,0.225609779116852,-1.03959215530774,0.298529423048455,0.615897808420911,AC055811.2,ENSG00000264187
ENSG00000144021,2923.87419692245,0.0754937489816099,0.0726233370847989,1.03952464885302,0.298560800547044,0.615897808420911,CIAO1,ENSG00000144021
ENSG00000149923,2437.71290580536,-0.100910962831079,0.0970780470737783,-1.03948282719766,0.298580240665895,0.615897808420911,PPP4C,ENSG00000149923
ENSG00000075856,3588.73724207309,0.0812904537314525,0.0782033845904557,1.03947487896034,0.298583935370802,0.615897808420911,SART3,ENSG00000075856
ENSG00000110906,2142.63338844503,0.0851938522263104,0.0819715532653435,1.0393099658675,0.298660601420177,0.615897808420911,KCTD10,ENSG00000110906
ENSG00000020256,838.838424638411,0.134950572159266,0.129854652191574,1.03924326068945,0.298691615562047,0.615897808420911,ZFP64,ENSG00000020256
ENSG00000164109,2829.8274852937,-0.176388494395624,0.169731378651488,-1.03922147923988,0.298701743172054,0.615897808420911,MAD2L1,ENSG00000164109
ENSG00000264577,3444.8836046608,-0.136338208376141,0.131217282212728,-1.03902630870765,0.298792500853595,0.615913655122544,AC010761.1,ENSG00000264577
ENSG00000235847,105.515232179863,-0.338553809075044,0.32585261647863,-1.03897833546243,0.298814812062618,0.615913655122544,LDHAP7,ENSG00000235847
ENSG00000177034,905.346601872579,-0.165212220588476,0.159130198102698,-1.03822041672978,0.299167449515767,0.616419580274176,MTX3,ENSG00000177034
ENSG00000059122,1457.9233534896,0.118357637522304,0.114011984390156,1.03811575735123,0.2992161662808,0.616419580274176,FLYWCH1,ENSG00000059122
ENSG00000109065,751.53723447906,-0.153029502457601,0.147411529941236,-1.03811080801213,0.299218470226339,0.616419580274176,NAT9,ENSG00000109065
ENSG00000173041,423.76757806475,0.276529928556611,0.26657563314545,1.0373413552233,0.299576798860331,0.617049022357429,ZNF680,ENSG00000173041
ENSG00000169733,563.203540951253,0.212032559705816,0.204444214205775,1.03711694913705,0.299681357053209,0.617105495282694,RFNG,ENSG00000169733
ENSG00000177628,174.501979225763,-0.20060054213688,0.193432717752661,-1.03705590485155,0.299709803808696,0.617105495282694,GBA,ENSG00000177628
ENSG00000116161,3189.56962135542,-0.132968264482414,0.128251876849407,-1.03677441413622,0.299841002327629,0.617266903171478,CACYBP,ENSG00000116161
ENSG00000125676,4052.9390390359,-0.101211439918372,0.0976534219296541,-1.0364351593463,0.299999174687471,0.617483774066182,THOC2,ENSG00000125676
ENSG00000105516,276.590477480288,-0.275065495793438,0.265469704738994,-1.03614646373257,0.30013381841275,0.617652148490605,DBP,ENSG00000105516
ENSG00000151092,4354.16845553466,-0.123014079038611,0.118746128372483,-1.03594180900568,0.300229291005686,0.617688495709193,NGLY1,ENSG00000151092
ENSG00000249141,127.814088562913,-0.425398327713414,0.410688620921429,-1.03581717642671,0.300287442729705,0.617688495709193,AL159163.1,ENSG00000249141
ENSG00000170684,865.079769681455,-0.168049159923815,0.162245819814193,-1.03576881127827,0.300310011216986,0.617688495709193,ZNF296,ENSG00000170684
ENSG00000167987,245.154315740055,0.166251434594968,0.160564194174202,1.03542035290007,0.300472644744198,0.617914275935069,VPS37C,ENSG00000167987
ENSG00000213965,813.489681087837,0.099646677489015,0.0962537801166986,1.03524949740366,0.300552408370742,0.61796958688577,NUDT19,ENSG00000213965
ENSG00000255114,1276.99472442108,-0.161814238992526,0.156381739464139,-1.0347387076458,0.300790953932041,0.618351294497296,AP003392.3,ENSG00000255114
ENSG00000170634,256.981264618264,-0.185233878940466,0.179119806850867,-1.03413398103254,0.301073532280039,0.618823372396935,ACYP2,ENSG00000170634
ENSG00000160888,1400.95832880694,-0.284652911690353,0.275315517035503,-1.03391525023868,0.301175784951006,0.618924709967003,IER2,ENSG00000160888
ENSG00000103365,11015.0009327098,0.0999142751477589,0.0966563879069508,1.03370586581349,0.301273690030229,0.619017079058418,GGA2,ENSG00000103365
ENSG00000284448,111.558126297151,0.245007038476268,0.237069751818692,1.0334808072168,0.30137894775379,0.619124520262575,MIR6501,ENSG00000284448
ENSG00000015532,438.230063956704,0.212357037965681,0.205541580405616,1.03315853437837,0.301529714269672,0.619325396256932,XYLT2,ENSG00000015532
ENSG00000128928,2660.29491803894,-0.136373604269399,0.132012492136343,-1.03303560187737,0.301587238100074,0.619334719984499,IVD,ENSG00000128928
ENSG00000214753,10779.7914626485,0.105620155203004,0.102278834676519,1.03266873871854,0.301758947885754,0.619476033004588,HNRNPUL2,ENSG00000214753
ENSG00000125695,1237.63973035856,0.100874063792458,0.0976835126788719,1.03266212512315,0.301762043966817,0.619476033004588,AC046185.1,ENSG00000125695
ENSG00000170088,844.424375878649,0.129919611656652,0.125898678262273,1.031937852326,0.302101232171196,0.620063442115736,TMEM192,ENSG00000170088
ENSG00000116906,2887.75477369676,-0.0919755310553374,0.089142928659405,-1.03177596292304,0.302177082171732,0.620110237623837,GNPAT,ENSG00000116906
ENSG00000057019,397.49451783018,-0.245392024899724,0.237896916354523,-1.0315056986028,0.302303737277506,0.620261257685935,DCBLD2,ENSG00000057019
ENSG00000164172,1000.33565286442,-0.164435080867646,0.159449559624,-1.03126707439897,0.302415594096759,0.620271004892474,MOCS2,ENSG00000164172
ENSG00000178425,608.264546266108,-0.13103481023272,0.127075545223994,-1.03115678159592,0.30246730394763,0.620271004892474,NT5DC1,ENSG00000178425
ENSG00000150477,186.851691437333,-0.266401038414689,0.2583518347065,-1.03115597656712,0.302467681400214,0.620271004892474,KIAA1328,ENSG00000150477
ENSG00000101138,1421.27680293566,0.134544344434724,0.130512631253614,1.03089136386558,0.302591766919133,0.620416622262365,CSTF1,ENSG00000101138
ENSG00000138382,1033.53269720576,-0.128558949380619,0.124720864030442,-1.03077340250979,0.302647093752519,0.620421234456891,METTL5,ENSG00000138382
ENSG00000178691,4289.09017101728,0.123013256753058,0.11940181511107,1.03024612011658,0.302894484663096,0.620735635261127,SUZ12,ENSG00000178691
ENSG00000172785,355.986508947672,-0.156095335173587,0.15154443612797,-1.03003012952435,0.302995862168023,0.620735635261127,CBWD1,ENSG00000172785
ENSG00000268309,197.366369659362,0.195838701396088,0.190155130041345,1.02988912975162,0.303062054095,0.620735635261127,AC008764.3,ENSG00000268309
ENSG00000204231,124.456393837214,0.279350959240035,0.27124510893917,1.02988385793413,0.303064529120581,0.620735635261127,RXRB,ENSG00000204231
ENSG00000093009,1945.54046208682,-0.13843790834072,0.13442129753323,-1.02988076206076,0.30306598258493,0.620735635261127,CDC45,ENSG00000093009
ENSG00000178988,1270.2191292782,0.12780410025697,0.124172503288082,1.02924638605748,0.303363910009639,0.621192744752238,MRFAP1L1,ENSG00000178988
ENSG00000269026,145.373172092236,0.198832947441281,0.193201651606741,1.02914724479686,0.303410488148738,0.621192744752238,AC003006.1,ENSG00000269026
ENSG00000145354,1254.11831992211,-0.124897773462943,0.121370014176929,-1.02906615204701,0.303448590344365,0.621192744752238,CISD2,ENSG00000145354
ENSG00000197024,1075.57558708737,0.12040064506741,0.117069267438444,1.02845646600392,0.303735158922866,0.621574743970496,ZNF398,ENSG00000197024
ENSG00000167604,2356.22143367586,0.130927345279915,0.127306384992286,1.02844288044035,0.30374154654457,0.621574743970496,NFKBID,ENSG00000167604
ENSG00000185621,539.879610572293,-0.198558645138731,0.193225389329713,-1.02760121652501,0.30413745173603,0.622275979930414,LMLN,ENSG00000185621
ENSG00000109911,1115.8082640394,-0.123923930463553,0.120614455497948,-1.02743846043943,0.304214049111297,0.622323769699326,ELP4,ENSG00000109911
ENSG00000123684,811.629870619441,0.222883120866589,0.217033299517907,1.02695356593516,0.304442329391576,0.622600565339598,LPGAT1,ENSG00000123684
ENSG00000123352,1756.08404792839,-0.0907165527921988,0.0883380695874031,-1.02692478130782,0.304455884291312,0.622600565339598,SPATS2,ENSG00000123352
ENSG00000261487,227.926539707594,-0.322645659519897,0.314365148326015,-1.02634042366966,0.304731149378667,0.622816538775436,AC135048.1,ENSG00000261487
ENSG00000148985,883.004943204105,-0.115261744296359,0.112306194890518,-1.02631688669287,0.304742240069114,0.622816538775436,PGAP2,ENSG00000148985
ENSG00000112234,681.875982397508,0.251338961406468,0.244915733412305,1.02622627752277,0.304784937868848,0.622816538775436,FBXL4,ENSG00000112234
ENSG00000157350,2190.80718697915,-0.127122944208393,0.123877902517319,-1.02619548462746,0.304799449322618,0.622816538775436,ST3GAL2,ENSG00000157350
ENSG00000204920,97.815985775819,0.309701344160029,0.301850035027962,1.02601062852731,0.304886574211305,0.622816538775436,ZNF155,ENSG00000204920
ENSG00000120656,866.958428102971,-0.122602696651702,0.119509202942475,-1.02588498319009,0.304945801793641,0.622816538775436,TAF12,ENSG00000120656
ENSG00000128596,167.740028732967,0.244622195988278,0.238459073412949,1.02584561990919,0.304964358704335,0.622816538775436,CCDC136,ENSG00000128596
ENSG00000136937,3445.71355282167,-0.137229553103523,0.133778601171892,-1.02579599354008,0.304987754979091,0.622816538775436,NCBP1,ENSG00000136937
ENSG00000198718,226.88363869841,0.213842942066316,0.208617406550987,1.0250484156702,0.305340343520954,0.623427646360949,TOGARAM1,ENSG00000198718
ENSG00000239306,4221.57589158516,-0.116999694634561,0.114161514067693,-1.02486109780556,0.305428732695785,0.623442574585893,RBM14,ENSG00000239306
ENSG00000145868,757.622165986153,0.121584310484562,0.118641194425368,1.02480686471043,0.305454326687775,0.623442574585893,FBXO38,ENSG00000145868
ENSG00000117505,4671.4527346022,0.110993298827967,0.108323811305467,1.02464358934872,0.305531389117046,0.623451682221352,DR1,ENSG00000117505
ENSG00000166135,1264.98115575773,0.340018699973172,0.331864326847221,1.0245714060424,0.305565462182062,0.623451682221352,HIF1AN,ENSG00000166135
ENSG00000137814,3334.85850178055,-0.0855048023090818,0.083464052281274,-1.02445064638044,0.305622470633721,0.623459172641809,HAUS2,ENSG00000137814
ENSG00000131845,356.281814452273,-0.145684981948566,0.142267898708638,-1.02401865263313,0.305826464811558,0.623766453879306,ZNF304,ENSG00000131845
ENSG00000112996,1043.06686209384,0.113142950316863,0.110516362903551,1.02376650248258,0.305945575758725,0.623816644231308,MRPS30,ENSG00000112996
ENSG00000133111,802.155609911081,-0.162035370389403,0.15827775972244,-1.02374061064266,0.305957808313636,0.623816644231308,RFXAP,ENSG00000133111
ENSG00000088179,344.578241455233,-0.20417264354411,0.199563000881897,-1.02309868383339,0.306261189196098,0.624238578813269,PTPN4,ENSG00000088179
ENSG00000149483,850.815862699014,-0.134207950604469,0.13118072574329,-1.02307675036882,0.30627155868715,0.624238578813269,TMEM138,ENSG00000149483
ENSG00000164898,627.373442087441,-0.213728884812014,0.208955189283465,-1.02284554666921,0.306380879088262,0.624352527137849,FMC1,ENSG00000164898
ENSG00000134900,3954.90901009466,0.106227430834384,0.103922617368339,1.02217816991537,0.306696580899516,0.62488693291519,TPP2,ENSG00000134900
ENSG00000179119,1473.90054763432,0.13813075802959,0.135249851333044,1.02130062745467,0.307112029246721,0.625569927925409,SPTY2D1,ENSG00000179119
ENSG00000079387,1535.24844076557,0.104395372393294,0.10224029417845,1.02107856038718,0.307217219852344,0.625569927925409,SENP1,ENSG00000079387
ENSG00000267699,521.642243742896,0.124376606856513,0.121814107735727,1.02103614407574,0.307237314682607,0.625569927925409,AC091551.1,ENSG00000267699
ENSG00000130511,946.785066038914,-0.176924975805455,0.173288515257135,-1.02098500609186,0.307261542583433,0.625569927925409,SSBP4,ENSG00000130511
ENSG00000070423,4166.92873468451,-0.157849930987049,0.154629116705369,-1.02082928720221,0.307335326098874,0.625569927925409,RNF126,ENSG00000070423
ENSG00000136842,363.14353452177,0.114156708730817,0.111839410301331,1.0207198734618,0.307387176089578,0.625569927925409,TMOD1,ENSG00000136842
ENSG00000115307,2676.92250421776,-0.121197361408818,0.118754467516276,-1.02057096413832,0.307457751914693,0.625569927925409,AUP1,ENSG00000115307
ENSG00000175768,3488.98541126483,-0.0979684329865683,0.095999618286997,-1.02050856799957,0.307487327858889,0.625569927925409,TOMM5,ENSG00000175768
ENSG00000002330,548.160785366704,-0.17899032391449,0.175402733643998,-1.02045344559893,0.30751345759769,0.625569927925409,BAD,ENSG00000002330
ENSG00000105327,335.76328925057,-0.403140520124237,0.395194935351632,-1.02010548228695,0.30767843699547,0.625695172304929,BBC3,ENSG00000105327
ENSG00000169609,929.904968172438,-0.134361740494903,0.131727966987074,-1.01999403443376,0.307731290006811,0.625695172304929,C15orf40,ENSG00000169609
