,SLX.13194.A002,SLX.13194.A003,SLX.13194.A004,SLX.13194.A005,SLX.13194.A006,SLX.13194.A008,SLX.13194.A009,SLX.13194.A010,SLX.13194.A011,SLX.13194.A012
ENSG00000205268,1093.07804846008,1718.86387855553,1497.58882946476,1669.25731572841,2027.25956750472,1159.3747083336,1672.01176225876,1485.8081517924,1914.3212648588,2303.396937614
ENSG00000179041,1781.65953677102,2005.91934969674,1818.25175959065,1912.50298471273,2158.39924275021,1529.7723424246,1506.45249611039,1355.76256909025,1603.9520183669,1879.23481861435
ENSG00000185697,3458.04902402015,3069.15200111404,2165.63660056036,4333.37654746149,4918.91290840177,2978.23788712191,2326.03927646473,2216.75401318725,5491.49674084937,3443.8593237985
ENSG00000175073,1933.79638916223,1600.91963663648,1298.91723145198,1890.62374464536,1665.33286521428,1504.67765176803,1360.04884753291,1675.64480700129,2000.40908505363,1471.92682354846
ENSG00000104205,591.242743890017,484.785523770202,496.09808392665,478.769253238988,622.795948746522,511.931689394059,447.42049611998,472.349472803217,656.23083990623,514.05077997971
ENSG00000213865,147.810685972504,122.280427283718,115.020398849504,105.535157972035,172.502726935829,173.655259343475,116.301963823236,146.488127641504,128.376573974752,196.631445893878
ENSG00000178460,563.84368990487,433.618536467086,413.608706973975,494.21342269831,451.703325845591,524.980928535476,476.153922476309,472.349472803217,437.235507831654,314.610313430205
ENSG00000245910,2912.23102752656,2038.87435846824,2036.67433518365,2302.46826356062,2493.53396837758,3050.51059621283,2012.70810334095,2394.63245389479,2551.67319682756,1935.41523172689
ENSG00000178125,408.101698831402,379.849837945168,345.061196548513,341.058742226698,344.06538451506,356.344607323316,321.540723511301,303.439692971687,363.985345034296,370.790726542742
ENSG00000121022,2729.8110102044,2517.5892227279,2720.98761722767,2321.77347538477,2387.30613108195,2299.67745176821,2170.0578191018,2186.85847693388,2377.2320874854,1901.70698385937
ENSG00000104218,938.057085123064,784.849551005426,721.491592783254,866.160503843653,935.83904449383,826.117216414335,741.596051672873,774.294388962236,828.406480295897,716.300267184842
ENSG00000066777,2739.90539851471,2552.27870564527,2467.71037531664,2657.68416112503,3648.87920763717,2064.7911472227,2638.00219119059,2670.41877583211,3121.81621653896,3174.19334085832
ENSG00000165078,439.105891498806,239.357432129832,326.472041178896,374.521109388563,281.080737622959,403.52262575767,276.388196379927,330.345675599718,435.725195196657,382.026809165249
ENSG00000140396,1804.011396601,1273.10402306737,977.092479115485,1806.9678267407,1333.48838233501,1679.33669873777,1212.2769405575,1332.59352849389,2181.64660125328,1426.98249305843
ENSG00000067167,6388.30574495799,6879.79169958679,8082.79711915152,5096.57592157632,6427.25419106411,5538.90012171847,7461.1130438601,7447.72546912035,5310.25922464973,5016.91089094952
ENSG00000246366,113.922382359296,73.7151511994047,95.2694212692863,100.387101485594,33.8424968375469,143.541630555589,124.511514210759,115.097814575468,141.969387689725,53.3713924569098
ENSG00000147592,715.259514559631,456.166700363375,534.438216876484,643.507060805091,206.815258451675,755.852082575934,543.19858397441,514.203223557933,746.094441688556,233.148714417027
ENSG00000147601,524.187164400052,413.6720837896,553.027372246101,509.657592157632,470.034678299262,392.480961868779,431.001395344935,413.305788702815,479.524261611572,314.610313430205
ENSG00000121039,568.890884060029,383.318786236904,442.654262239001,594.600524183905,444.182770992802,693.617249747637,478.89043927215,411.811011890147,571.653332346394,474.724490800935
ENSG00000040341,1323.08589638803,842.087197819082,1054.93456722576,1006.44504309916,750.645381243921,1250.71938232352,1219.1182325471,1070.26019787058,1347.95402673489,955.067022913123
ENSG00000104343,457.131584910087,269.710729682528,341.57572991671,332.049643375427,370.857361178118,324.223403282904,328.382015500903,275.038933530987,452.338634181625,325.846396052712
ENSG00000154582,1529.29982901308,1131.7443801791,1135.10029975723,1254.83876856993,925.498281571247,1261.76104621242,1064.50503358209,953.667606482445,1103.28337986537,651.692792105425
ENSG00000175606,1431.24005685571,1426.60498497671,1640.49296136869,1357.79989829874,1252.17238298923,1422.36706641447,1350.47103874746,1272.80245598715,1108.56947408786,1303.38558421085
ENSG00000104369,96.6177166844663,265.374544317857,5.80911105300526,59.2026495940684,158.871721265151,191.723436616206,17.7873591729656,259.343776997969,86.0878201948334,280.902065562683
ENSG00000104381,387.191894474316,459.635648655111,440.330617817799,462.038069658056,468.624574264364,368.39005883847,482.995214465912,418.537507547155,435.725195196657,362.363664575861
ENSG00000164751,1823.47914548519,1566.23015371912,1631.19838368388,1409.28046316315,1473.55871646819,1744.58289444485,1547.50024804801,1608.37985043121,1600.9313930969,1008.43841537003
ENSG00000171033,348.256396705949,548.961067167331,578.587460879324,324.327558645766,720.093127154469,345.302943434424,565.090718341137,555.309585906314,366.250813986791,637.647688827291
ENSG00000104427,163.673296174432,162.17333263869,154.52235400994,155.728708714832,168.272414831136,167.632533585898,216.184826871428,201.794869710235,155.562201404699,143.260053436968
ENSG00000147586,860.18608958633,718.072296389495,669.209593306206,590.739481819074,641.127301200193,694.6210373739,593.824144697466,598.658113473698,592.042552918854,544.950007191605
ENSG00000276418,1541.55730053275,1749.21717610823,1667.21487221251,1557.28708714832,1694.47501526884,1651.23064520241,1718.53254778806,1785.51090273241,1669.65061798927,1792.15517828992
ENSG00000076554,5081.08245877189,5305.75641221127,5533.75918909281,6101.73395055388,5846.29132868622,5844.05156010238,5434.72235653995,6209.30287982457,6447.52463880252,6354.00472302789
ENSG00000205189,669.113739426751,700.727554930811,474.02346192523,689.839569183058,635.016850382303,691.609674495111,645.817963818443,882.665707880696,851.061169820853,688.210060628574
ENSG00000076641,1633.84885079851,1646.88320150199,1246.63523197493,2462.05801464028,1154.40516990299,1453.48448282862,1405.20137466428,1704.04556644199,2452.74771923525,1522.48919534974
ENSG00000133731,1270.45087162709,1278.30744550497,963.150612588273,1163.46076593561,1274.7340475476,857.234632828483,875.685374669075,1272.05506758082,1300.37917873248,856.751299966184
ENSG00000104231,761.40528969251,735.417037848178,754.022614680083,790.226670668652,737.484410251542,825.113428788072,786.748578804247,940.962003574764,919.78039471322,797.76186619802
ENSG00000104497,172.325629011847,110.13910826264,104.563998954095,97.8130732423739,119.858842966312,149.564356313166,158.71797415877,115.845202981802,117.804385529772,120.787888191954
ENSG00000133739,789.525371414109,738.885986139915,627.383993724568,526.388775738565,1031.72611886688,734.772542424414,779.907286814645,843.801510751317,715.133032671116,1117.99022093948
ENSG00000133740,2804.79789479533,2849.74102166169,2544.39064121631,3095.26896247249,4347.82077426817,3021.40075505121,2577.79882168209,2583.72172069735,3262.27529159369,4502.86011096981
ENSG00000176731,1891.2557527116,1581.84042103193,1441.82136335591,1559.86111539154,2353.4636342444,1527.76476717207,1280.68986045352,1337.07785893189,1659.83358586179,2103.9564710645
ENSG00000185015,184.583100531518,119.678716064916,147.551420746334,111.970228580086,239.247651254324,157.594657323269,171.032299740054,142.003797203499,150.276107182209,182.586342615744
ENSG00000104267,30.2831649309521,306.134686745763,198.67159801278,9.00909885127128,130.669640567195,60.2272575757717,216.184826871428,301.944916159019,10.5721884449795,185.395363271371
ENSG00000123124,1470.89658236053,886.316288538724,928.295946270241,1478.7792257301,1453.81725997962,1120.22699090935,775.802511620883,893.129145569375,1594.89014255691,1320.23970814461
ENSG00000176623,1222.14201328485,953.96078022759,1208.29509902509,1178.90493539493,1918.21152213929,1218.59817828311,1310.79154520777,1197.3162269474,1431.02122165973,1710.69357927674
ENSG00000085719,3026.15340988586,3253.00626057608,2458.41579763183,2886.77267477164,4777.4324702337,3072.59392399062,2826.82185010361,3550.84231849381,3495.61859370074,4890.50496144631
ENSG00000251136,149.973769181858,159.571621419888,145.227776325132,157.015722836442,171.092622900931,167.632533585898,179.241850127576,155.456788517515,119.314698164769,179.777321960117
ENSG00000104312,1043.32713464495,1326.00548451635,1205.97145460389,1070.79574917967,1005.40417688212,1041.93155606085,1138.3909870698,1292.23455455184,994.540870145576,969.112126191257
ENSG00000164823,1001.50752593077,927.943668039565,1093.27470017559,1137.7204835034,1202.34870708951,950.586882070929,960.517395340141,988.794861580153,1234.68057911011,941.021919634989
ENSG00000104320,4213.68609182105,2887.89945287079,3513.35036485758,3592.05641341402,3745.23631668852,3049.50680858657,3045.74319377088,3109.13577035029,3923.79222572241,2789.35751103744
ENSG00000104325,2113.33229553859,1649.4849127208,1634.68385031568,1631.93390620171,1478.72909792948,1900.1699765156,1646.01485269828,1664.43398090627,2063.84221572351,1162.93455142951
ENSG00000180694,695.070737938996,706.798214441351,793.524569840519,664.099286750854,842.302143512277,611.306664394082,901.682284229563,810.916420872612,780.076475975991,696.637122595454
ENSG00000155099,224.239626036336,150.899250690546,137.095020850924,151.867666350002,68.6250630316922,169.640108838423,179.241850127576,168.90977983153,178.972047247154,67.416495735044
ENSG00000253738,866.675339214391,882.847340246988,826.055591737348,727.162978709753,711.632502945082,691.609674495111,789.485095600088,798.958206371265,750.625379593548,584.276296370381
ENSG00000155100,1649.71146100044,1225.40598405599,1274.51896502935,1526.39874822968,1420.91483249867,1017.84065303054,1093.23845993842,1033.63816596021,1447.6346606447,831.470114065542
ENSG00000188343,565.285745377773,416.273795008403,376.430396234741,495.50043681992,499.646863032115,467.765033838493,417.318811365731,481.318133679228,492.361919009047,455.061346211547
ENSG00000183808,1444.21855611184,1502.05461032199,1591.69642852344,1373.24406775807,1630.55029902014,1086.09821161642,1624.12271833155,1672.65525337595,1464.24809962967,1522.48919534974
