Gene_names.x,Mutu_HL_Ratio,Mutu_Intensity,MutuSignif,Gene_names_rep,Gene_names.y,U2932_HL_Ratio,U2932_Intensity,U2932Signif,ApprovedSymbol,entrezgene_id
NA,NA,NA,NA,SKP1,SKP1,0.83797,161930000,FALSE,SKP1,6500
NA,NA,NA,NA,ANP32A,ANP32A;ANP32C,0.83732,42960000,FALSE,ANP32A,8125
NA,NA,NA,NA,ATP6V1A,ATP6V1A,0.83697,110290000,FALSE,ATP6V1A,523
NA,NA,NA,NA,STUB1,STUB1,0.83621,64745000,FALSE,STUB1,10273
NA,NA,NA,NA,ADD1,ADD1,0.83618,80174000,FALSE,ADD1,118
NA,NA,NA,NA,RECQL,RECQL,0.83613,107200000,FALSE,RECQL,5965
NA,NA,NA,NA,SRM,SRM,0.83612,42663000,FALSE,SRM,6723
NA,NA,NA,NA,CUL1,CUL1,0.83505,44704000,FALSE,CUL1,8454
NA,NA,NA,NA,SYPL1,SYPL1;SYPL,0.83484,80051000,FALSE,SYPL1,6856
NA,NA,NA,NA,RAB27A,RAB27A;RAB27B,0.83467,55040000,FALSE,RAB27A,5873
NA,NA,NA,NA,AP2A2,AP2A2,0.83254,131140000,FALSE,AP2A2,161
NA,NA,NA,NA,EFR3A,EFR3A,0.83096,244110000,FALSE,EFR3A,23167
NA,NA,NA,NA,GAPVD1,GAPVD1,0.83047,56676000,FALSE,GAPVD1,26130
NA,NA,NA,NA,FRYL,FRYL,0.82996,102340000,FALSE,FRYL,285527
NA,NA,NA,NA,VWA8,VWA8,0.82992,21759000,FALSE,VWA8,23078
NA,NA,NA,NA,UBE2V1,UBE2V1;UBE2V2,0.82929,44544000,FALSE,UBE2V1,7335
NA,NA,NA,NA,PFN1,PFN1,0.82909,605630000,FALSE,PFN1,5216
NA,NA,NA,NA,PRDX6,PRDX6,0.82899,599450000,FALSE,PRDX6,9588
NA,NA,NA,NA,RAB11A,RAB11A;RAB11B,0.82893,333850000,FALSE,RAB11A,8766
NA,NA,NA,NA,PGD,PGD,0.82868,249690000,FALSE,PGD,5226
NA,NA,NA,NA,RELCH,KIAA1468,0.82853,47769000,FALSE,RELCH,57614
NA,NA,NA,NA,DDT,DDT;DDTL,0.8273,13284000,FALSE,DDT,1652
NA,NA,NA,NA,DDT,DDT;DDTL,0.8273,13284000,FALSE,DDT,100037417
NA,NA,NA,NA,VPS45,VPS45,0.82684,19115000,FALSE,VPS45,11311
NA,NA,NA,NA,OSBPL11,OSBPL11;OSBPL10,0.82635,29471000,FALSE,OSBPL11,114885
NA,NA,NA,NA,DC-UBP,DC-UBP;UBTD2,0.82574,14383000,FALSE,NA,NA
NA,NA,NA,NA,CARS1,CARS,0.82429,83392000,FALSE,CARS1,833
NA,NA,NA,NA,ABR,ABR,0.82263,59618000,FALSE,ABR,29
NA,NA,NA,NA,KLC1,KNS2;KLC1;KLC2,0.82251,22195000,FALSE,KLC1,3831
NA,NA,NA,NA,SNAP23,SNAP23,0.82216,409170000,FALSE,SNAP23,8773
NA,NA,NA,NA,PPP1R12B,PPP1R12B,0.82193,683960000,FALSE,PPP1R12B,4660
NA,NA,NA,NA,PRKAR2A,PRKAR2A,0.82174,1120800000,FALSE,PRKAR2A,5576
NA,NA,NA,NA,N4BP3,N4BP3,0.82106,175100000,FALSE,N4BP3,23138
NA,NA,NA,NA,ITPKB,ITPKB;PIG37,0.81989,565630000,FALSE,ITPKB,3707
NA,NA,NA,NA,ARHGAP45,HMHA1,0.81863,80258000,FALSE,ARHGAP45,23526
NA,NA,NA,NA,PFAS,PFAS,0.81821,55732000,FALSE,PFAS,5198
NA,NA,NA,NA,KDSR,KDSR,0.81799,75668000,FALSE,KDSR,2531
NA,NA,NA,NA,MAPRE2,MAPRE2,0.81775,98821000,FALSE,MAPRE2,10982
NA,NA,NA,NA,SHMT2,SHMT2;DKFZP686P09201,0.8162,193920000,FALSE,SHMT2,6472
NA,NA,NA,NA,LGALS8,LGALS8,0.81501,48264000,FALSE,LGALS8,3964
NA,NA,NA,NA,REPS1,REPS1,0.81499,55076000,FALSE,REPS1,85021
NA,NA,NA,NA,ABI3,ABI3,0.81467,77019000,FALSE,ABI3,51225
NA,NA,NA,NA,YES1,YES1,0.81397,84412000,FALSE,YES1,7525
NA,NA,NA,NA,HCG_2015269,HCG_2015269;PGAM2;PGAM1,0.8129,54682000,FALSE,NA,NA
NA,NA,NA,NA,SWAP70,SWAP70,0.81279,4644200000,FALSE,SWAP70,23075
NA,NA,NA,NA,GANAB,GANAB,0.812,155150000,FALSE,GANAB,23193
NA,NA,NA,NA,RRAGA,RRAGA;RRAGB,0.8119,30694000,FALSE,RRAGA,10670
NA,NA,NA,NA,LRBA,LRBA;DKFZP686K03100,0.81066,43765000,FALSE,LRBA,987
NA,NA,NA,NA,CIB1,CIB1,0.81049,12267000,FALSE,CIB1,10519
NA,NA,NA,NA,ITGB1BP1,ITGB1BP1,0.80966,20366000,FALSE,ITGB1BP1,9270
NA,NA,NA,NA,LIMD2,LIMD2,0.80959,81717000,FALSE,LIMD2,80774
NA,NA,NA,NA,SPECC1,SPECC1,0.80886,1770500000,FALSE,SPECC1,92521
NA,NA,NA,NA,STX4,STX4;STX4A,0.80851,135840000,FALSE,STX4,6810
NA,NA,NA,NA,ZDHHC5,ZDHHC5,0.80695,15206000,FALSE,ZDHHC5,25921
NA,NA,NA,NA,CD48,CD48,0.8068,2188000000,FALSE,CD48,962
NA,NA,NA,NA,DNM2,DNM2;MUCL1;DNM1,0.80588,149300000,FALSE,DNM2,1785
NA,NA,NA,NA,LYN,LYN,0.80556,2677700000,FALSE,LYN,4067
NA,NA,NA,NA,AIP,AIP,0.80522,25483000,FALSE,AIP,9049
NA,NA,NA,NA,RFTN1,RFTN1,0.80501,25970000000,FALSE,RFTN1,23180
NA,NA,NA,NA,SLC30A7,SLC30A7,0.80499,13387000,FALSE,SLC30A7,148867
NA,NA,NA,NA,PPA2,PPA2,0.80493,19981000,FALSE,PPA2,27068
NA,NA,NA,NA,WARS1,WARS,0.80451,54526000,FALSE,WARS1,7453
NA,NA,NA,NA,PPP1CA,PPP1CA,0.8045,15148000000,FALSE,PPP1CA,5499
NA,NA,NA,NA,ABCF3,ABCF3,0.80427,31858000,FALSE,ABCF3,55324
NA,NA,NA,NA,VPS4B,VPS4B,0.80216,139530000,FALSE,VPS4B,9525
NA,NA,NA,NA,COMMD8,COMMD8,0.8018,38713000,FALSE,COMMD8,54951
NA,NA,NA,NA,KIF5B-RET(NM_020630)_K22,KIF5B-RET(NM_020630)_K22;R12;KIF5B-RET(NM_020630)_K23;KIF5B-RET(NM_020975)_K22;KIF5B-RET(NM_020975)_K23;KIF5B-RET(NM_020630)_K24;R11;KIF5B-ALK;KIF5B;KIF5B-RET(NM_020630)_K16;KIF5B-RET(NM_020975)_K16;KIF5B-ALK_K17;A20;KIF5B-RET(NM_020630)_K15;KIF5B-RET(NM_020975)_K15,0.80104,290960000,FALSE,NA,NA
NA,NA,NA,NA,LMO7,LMO7,0.79949,30615000000,FALSE,LMO7,4008
NA,NA,NA,NA,VCP,VCP;DKFZP434K0126,0.79939,1230700000,FALSE,VCP,7415
NA,NA,NA,NA,UBR4,UBR4,0.79884,476310000,FALSE,UBR4,23352
NA,NA,NA,NA,EFHD2,EFHD2,0.79807,24051000000,FALSE,EFHD2,79180
NA,NA,NA,NA,PIK3R4,PIK3R4,0.79737,63624000,FALSE,PIK3R4,30849
NA,NA,NA,NA,EEPD1,EEPD1,0.79686,391760000,FALSE,EEPD1,80820
NA,NA,NA,NA,APRT,APRT,0.79607000000000006,202170000,FALSE,APRT,353
NA,NA,NA,NA,MPRIP,MPRIP;KIAA0864,0.79555,20499000,FALSE,MPRIP,23164
NA,NA,NA,NA,PRDX3,PRDX3,0.7926,48765000,FALSE,PRDX3,10935
NA,NA,NA,NA,CAPN7,CAPN7,0.79126,8455300,FALSE,CAPN7,23473
NA,NA,NA,NA,PRPSAP2,PRPSAP2;PRPSAP1,0.79029,12118000,FALSE,PRPSAP2,5636
NA,NA,NA,NA,ESD,ESD,0.78847,143650000,FALSE,ESD,2098
NA,NA,NA,NA,STXBP6,STXBP6,0.78803,19413000,FALSE,STXBP6,29091
NA,NA,NA,NA,LARS1,LARS;DKFZP762P233;PIG44,0.78745,265250000,FALSE,LARS1,51520
NA,NA,NA,NA,TMOD2,TMOD2,0.78541,118690000,FALSE,TMOD2,29767
NA,NA,NA,NA,DKFZP781K1922,DKFZP781K1922;HPCAL1,0.78527,167540000,FALSE,NA,NA
NA,NA,NA,NA,FMNL1,FMNL1,0.7842,227970000,FALSE,FMNL1,752
NA,NA,NA,NA,PPP3CA,PPP3CA;PPP3CB;PPP3CC,0.7841,142280000,FALSE,PPP3CA,5530
NA,NA,NA,NA,TTLL12,TTLL12,0.78365,62982000,FALSE,TTLL12,23170
NA,NA,NA,NA,TPRN,TPRN,0.78155,59842000,FALSE,TPRN,286262
NA,NA,NA,NA,WAS,WAS,0.77934,56638000,FALSE,WAS,7454
NA,NA,NA,NA,TPM3,TPM3;DKFZP686J1372;TPM3-ROS1,0.77873,193080000,FALSE,TPM3,7170
NA,NA,NA,NA,CD59,CD59,0.77829,571750000,FALSE,CD59,966
NA,NA,NA,NA,GAB3,GAB3,0.77783,24170000,FALSE,GAB3,139716
NA,NA,NA,NA,AP2B1,AP2B1;DKFZP781K0743,0.77653,97341000,FALSE,AP2B1,163
NA,NA,NA,NA,ANXA5,ANXA5,0.7759,118520000,FALSE,ANXA5,308
NA,NA,NA,NA,HADHB,HADHB,0.77545,186210000,FALSE,HADHB,3032
NA,NA,NA,NA,LAMTOR1,LAMTOR1,0.77474,101830000,FALSE,LAMTOR1,55004
NA,NA,NA,NA,TPM1,TPM1,0.77473,66792000,FALSE,TPM1,7168
NA,NA,NA,NA,IDH3A,IDH3A,0.77441,77794000,FALSE,IDH3A,3419
NA,NA,NA,NA,ARCN1,ARCN1;DKFZP686M09245,0.77383,74646000,FALSE,ARCN1,372
NA,NA,NA,NA,AP2M1,AP2M1,0.77222,153160000,FALSE,AP2M1,1173
NA,NA,NA,NA,TACO1,TACO1,0.77182,27104000,FALSE,TACO1,51204
NA,NA,NA,NA,EPS15,EPS15,0.77109,193180000,FALSE,EPS15,2060
NA,NA,NA,NA,ROCK1,ROCK1;ROCK2,0.77089,20541000,FALSE,ROCK1,6093
NA,NA,NA,NA,CCNY,CCNY,0.77002,526510000,FALSE,CCNY,219771
NA,NA,NA,NA,DCK,DCK,0.76982,113180000,FALSE,DCK,1633
NA,NA,NA,NA,MRPL58,ICT1,0.76791,14617000,FALSE,MRPL58,3396
NA,NA,NA,NA,SEC13,SEC13,0.76724,105310000,FALSE,SEC13,6396
NA,NA,NA,NA,DCTN3,DCTN3,0.76692,209510000,FALSE,DCTN3,11258
NA,NA,NA,NA,CCAR2,CCAR2,0.76602,23594000,FALSE,CCAR2,57805
NA,NA,NA,NA,RPAP3,RPAP3,0.76556,16396000,FALSE,RPAP3,79657
NA,NA,NA,NA,KRT17,KRT17,0.76447,151190000,FALSE,KRT17,3872
NA,NA,NA,NA,AP2S1,AP2S1,0.76267,221390000,FALSE,AP2S1,1175
NA,NA,NA,NA,CS,CS,0.76261,63975000,FALSE,CS,1431
NA,NA,NA,NA,GEMIN5,GEMIN5,0.7624,22519000,FALSE,GEMIN5,25929
NA,NA,NA,NA,ARHGAP17,ARHGAP17,0.76073,109950000,FALSE,ARHGAP17,55114
NA,NA,NA,NA,NDUFA8,NDUFA8,0.76048,14983000,FALSE,NDUFA8,4702
NA,NA,NA,NA,INPP5D,INPP5D,0.7581,204310000,FALSE,INPP5D,3635
NA,NA,NA,NA,HINT1,HINT1,0.75799,178390000,FALSE,HINT1,3094
NA,NA,NA,NA,VARS1,VARS,0.75757,205740000,FALSE,VARS1,7407
NA,NA,NA,NA,PCM1,PCM1,0.75637,226430000,FALSE,PCM1,5108
NA,NA,NA,NA,OGDH,OGDH;OGDHL,0.75626,48893000,FALSE,OGDH,4967
NA,NA,NA,NA,SYNGR2,SYNGR2,0.75563,85197000,FALSE,SYNGR2,9144
NA,NA,NA,NA,CLTA,CLTA,0.75428,336170000,FALSE,CLTA,1211
NA,NA,NA,NA,IL16,IL16,0.75409,1649300000,FALSE,IL16,3603
NA,NA,NA,NA,HAUS1,HAUS1,0.75339,11054000,FALSE,HAUS1,115106
NA,NA,NA,NA,SELH,SELH,0.75231,46234000,FALSE,NA,NA
NA,NA,NA,NA,NUP50,NUP50,0.75189,13681000,FALSE,NUP50,10762
NA,NA,NA,NA,PSMD3,PSMD3,0.75134,459810000,FALSE,PSMD3,5709
NA,NA,NA,NA,NAPA,NAPA,0.75021,149290000,FALSE,NAPA,8775
NA,NA,NA,NA,RASAL3,RASAL3;FLJ00087,0.74975,1051400000,FALSE,RASAL3,64926
NA,NA,NA,NA,STXBP2,STXBP2;ZNF14,0.74889,119270000,FALSE,STXBP2,6813
NA,NA,NA,NA,DNAJC10,DNAJC10,0.74886,20631000,FALSE,DNAJC10,54431
NA,NA,NA,NA,PAK2,PAK2,0.74794,130150000,FALSE,PAK2,5062
NA,NA,NA,NA,PI4KA,PI4KA;PIK4CA VARIANT PROTEIN;HCG_1999854,0.74607,529930000,FALSE,PI4KA,5297
NA,NA,NA,NA,NUP88,NUP88,0.74509,135700000,FALSE,NUP88,4927
NA,NA,NA,NA,YWHAH,YWHAH,0.74469,328080000,FALSE,YWHAH,7533
NA,NA,NA,NA,PSMA5,PSMA5,0.74413,164130000,FALSE,PSMA5,5686
NA,NA,NA,NA,LONP1,LONP1,0.7438,173860000,FALSE,LONP1,9361
NA,NA,NA,NA,BRCC3,BRCC3,0.74318,45552000,FALSE,BRCC3,79184
NA,NA,NA,NA,FKBP3,FKBP3,0.74232,13064000,FALSE,FKBP3,2287
NA,NA,NA,NA,BST2,BST2,0.74154,890350000,FALSE,BST2,684
NA,NA,NA,NA,RNF41,RNF41,0.74137,72807000,FALSE,RNF41,10193
NA,NA,NA,NA,IDH2,IDH2,0.74098,85835000,FALSE,IDH2,3418
NA,NA,NA,NA,COPS5,COPS5,0.74037,21976000,FALSE,COPS5,10987
NA,NA,NA,NA,MAPRE1,MAPRE1,0.73906,150050000,FALSE,MAPRE1,22919
NA,NA,NA,NA,RNF31,RNF31,0.73861,7761600,FALSE,RNF31,55072
NA,NA,NA,NA,TPI1,TPI1,0.73841,173160000,FALSE,TPI1,7167
NA,NA,NA,NA,UBQLN1,UBQLN1,0.73646,10665000,FALSE,UBQLN1,29979
NA,NA,NA,NA,SGTA,SGTA,0.73626,158740000,FALSE,SGTA,6449
NA,NA,NA,NA,CCDC22,CCDC22,0.73615,166670000,FALSE,CCDC22,28952
NA,NA,NA,NA,RANBP2,RANBP2;RGPD1;RGPD3;RGPD2,0.73591,75286000,FALSE,RANBP2,5903
NA,NA,NA,NA,PSMD1,PSMD1,0.7355,315160000,FALSE,PSMD1,5707
NA,NA,NA,NA,PICALM,PICALM,0.73462,15260000,FALSE,PICALM,8301
NA,NA,NA,NA,TPM3,TPM3,0.73411,5177800000,FALSE,TPM3,7170
NA,NA,NA,NA,SEPTIN7,SEPT7;NBLA02942;DKFZP686F17268,0.73373,189260000,FALSE,SEPTIN7,989
NA,NA,NA,NA,ARHGEF6,ARHGEF6,0.7337,25515000,FALSE,ARHGEF6,9459
NA,NA,NA,NA,VAPB,VAPB,0.73196,95035000,FALSE,VAPB,9217
NA,NA,NA,NA,AKAP13,AKAP13,0.73195,153290000,FALSE,AKAP13,11214
NA,NA,NA,NA,HLA-DRB3,HLA-DRB3,0.73065,75505000,FALSE,HLA-DRB3,3125
NA,NA,NA,NA,MRPS36,MRPS36,0.7294,11060000,FALSE,MRPS36,92259
NA,NA,NA,NA,NUP153,NUP153,0.72714,89118000,FALSE,NUP153,9972
NA,NA,NA,NA,MRPS23,MRPS23,0.72607,29813000,FALSE,MRPS23,51649
NA,NA,NA,NA,FLII,FLII,0.72522,2984600000,FALSE,FLII,2314
NA,NA,NA,NA,GAB1,GAB1,0.72504,13159000,FALSE,GAB1,2549
NA,NA,NA,NA,PPP1R9B,PPP1R9B,0.72311,574140000,FALSE,PPP1R9B,84687
NA,NA,NA,NA,TBK1,TBK1;IKBKE,0.72127,31553000,FALSE,TBK1,29110
NA,NA,NA,NA,ACADM,ACADM;DKFZP686M24262,0.72043,365900000,FALSE,ACADM,34
NA,NA,NA,NA,NIBAN1,FAM129A,0.7178,37674000,FALSE,NIBAN1,116496
NA,NA,NA,NA,CKAP5,CKAP5,0.71635,22456000,FALSE,CKAP5,9793
NA,NA,NA,NA,GNB2,GNB2,0.71487,5824000000,FALSE,GNB2,2783
NA,NA,NA,NA,COPS8,COPS8,0.7142,29567000,FALSE,COPS8,10920
NA,NA,NA,NA,COPZ1,COPZ1,0.71402,35065000,FALSE,COPZ1,22818
NA,NA,NA,NA,PSMB2,PSMB2,0.71355,213990000,FALSE,PSMB2,5690
NA,NA,NA,NA,NFATC2,NFATC2,0.71212,18496000,FALSE,NFATC2,4773
NA,NA,NA,NA,STIP1,STIP1,0.71168,321010000,FALSE,STIP1,10963
NA,NA,NA,NA,PDIA6,PDIA6,0.71133,238090000,FALSE,PDIA6,10130
NA,NA,NA,NA,TPP2,TPP2,0.71048,744560000,FALSE,TPP2,7174
NA,NA,NA,NA,VASP,VASP,0.7082,476130000,FALSE,VASP,7408
NA,NA,NA,NA,PSMA1,PSMA1,0.7054,692270000,FALSE,PSMA1,5682
NA,NA,NA,NA,AMOTL1,AMOTL1,0.70524,33316000,FALSE,AMOTL1,154810
NA,NA,NA,NA,SHKBP1,SHKBP1,0.70496,375330000,FALSE,SHKBP1,92799
NA,NA,NA,NA,CMPK1,CMPK1;CMPK,0.70431,41106000,FALSE,CMPK1,51727
NA,NA,NA,NA,IKZF3,IKZF3;ZNFN1A2;IKZF4;IKZF2;IKZF1,0.70214,12930000,FALSE,IKZF3,22806
NA,NA,NA,NA,DKFZP779L0468,DKFZP779L0468;PRKAR1A;RET/PTC2,0.70188,1106500000,FALSE,NA,NA
NA,NA,NA,NA,SNAP29,SNAP29,0.70049,25241000,FALSE,SNAP29,9342
NA,NA,NA,NA,CCDC88C,CCDC88C,0.7004,566390000,FALSE,CCDC88C,440193
NA,NA,NA,NA,LASP1,LASP1,0.70007,264530000,FALSE,LASP1,3927
NA,NA,NA,NA,FLII,FLII,0.69958,180160000,FALSE,FLII,2314
NA,NA,NA,NA,NUDC,NUDC,0.69921,41598000,FALSE,NUDC,10726
NA,NA,NA,NA,DAAM1,DAAM1,0.69626,130110000,FALSE,DAAM1,23002
NA,NA,NA,NA,SH3BP1,SH3BP1,0.69578,12856000,FALSE,SH3BP1,23616
NA,NA,NA,NA,EIF2B1,EIF2B1,0.69557,85941000,FALSE,EIF2B1,1967
NA,NA,NA,NA,DCTN2,DCTN2,0.69483,277610000,FALSE,DCTN2,10540
NA,NA,NA,NA,PSMB8,PSMB8,0.69315,177700000,FALSE,PSMB8,5696
NA,NA,NA,NA,PSMD11,PSMD11,0.69213,554440000,FALSE,PSMD11,5717
NA,NA,NA,NA,DIAPH1,DIAPH1,0.69192,12638000,FALSE,DIAPH1,1729
NA,NA,NA,NA,CORO1A,CORO1A,0.68985,1124000000,FALSE,CORO1A,11151
NA,NA,NA,NA,DNAAF5,HEATR2,0.68928,10146000,FALSE,DNAAF5,54919
NA,NA,NA,NA,LCK,LCK,0.6889,381840000,FALSE,LCK,3932
NA,NA,NA,NA,ARHGDIB,ARHGDIB,0.68759,130220000,FALSE,ARHGDIB,397
NA,NA,NA,NA,PSMB9,PSMB9,0.68626,38898000,FALSE,PSMB9,5698
NA,NA,NA,NA,HSD17B10,HSD17B10,0.68603,302200000,FALSE,HSD17B10,3028
NA,NA,NA,NA,KCTD10,KCTD10,0.68576,253490000,FALSE,KCTD10,83892
NA,NA,NA,NA,GSTP1,GSTP1,0.68575,122750000,FALSE,GSTP1,2950
NA,NA,NA,NA,PRPS2,PRPS2,0.685,19674000,FALSE,PRPS2,5634
NA,NA,NA,NA,DKFZP686J0330,DKFZP686J0330;NUP214,0.68479,33771000,FALSE,NA,NA
NA,NA,NA,NA,ATP1B3,ATP1B3,0.68451,104450000,FALSE,ATP1B3,483
NA,NA,NA,NA,NUP93,NUP93,0.6842,45330000,FALSE,NUP93,9688
NA,NA,NA,NA,TUBG1,TUBG1;TUBG2,0.6832,93224000,FALSE,TUBG1,7283
NA,NA,NA,NA,RP2,RP2,0.68221,331210000,FALSE,RP2,6102
NA,NA,NA,NA,PSMA3,PSMA3,0.68195,149950000,FALSE,PSMA3,5684
NA,NA,NA,NA,GEMIN6,GEMIN6,0.68091,40806000,FALSE,GEMIN6,79833
NA,NA,NA,NA,COTL1,COTL1,0.6803,114570000,FALSE,COTL1,23406
NA,NA,NA,NA,SEH1L,SEH1L,0.67966,17178000,FALSE,SEH1L,81929
NA,NA,NA,NA,SSRP1,SSRP1,0.67879,27842000,FALSE,SSRP1,6749
NA,NA,NA,NA,DCTN1,DCTN1;DKFZP686I0746;DKFZP686E0752;DKFZP686E191,0.67755,87899000,FALSE,DCTN1,1639
NA,NA,NA,NA,PSMD14,PSMD14,0.67346,41736000,FALSE,PSMD14,10213
NA,NA,NA,NA,LIMA1,LIMA1;TRMT1,0.67336,7730900000,FALSE,LIMA1,51474
NA,NA,NA,NA,FEN1,FEN1,0.67202,99910000,FALSE,FEN1,2237
NA,NA,NA,NA,FTH1,FTH1,0.67028,108390000,FALSE,FTH1,2495
NA,NA,NA,NA,PSMD7,PSMD7,0.66931,118570000,FALSE,PSMD7,5713
NA,NA,NA,NA,CDC42,CDC42,0.66883,598940000,FALSE,CDC42,998
NA,NA,NA,NA,TAGLN2,TAGLN2,0.66824,214220000,FALSE,TAGLN2,8407
NA,NA,NA,NA,PSMA6,PSMA6,0.66762,282550000,FALSE,PSMA6,5687
NA,NA,NA,NA,EXOC3,EXOC3;DKFZP762K123;FLJ00339,0.66631,23439000,FALSE,EXOC3,11336
NA,NA,NA,NA,PRKAG1,PRKAG1;PRKAG2,0.66551,35024000,FALSE,PRKAG1,5571
NA,NA,NA,NA,GLIPR2,GLIPR2;C9ORF19,0.66465,66098000,FALSE,GLIPR2,152007
NA,NA,NA,NA,HCG_2004507,HCG_2004507;CSNK1G1;CSNK1G3,0.66442,253420000,FALSE,NA,NA
NA,NA,NA,NA,TNIP1,TNIP1;NAF1,0.66407,38727000,FALSE,TNIP1,10318
NA,NA,NA,NA,PITPNB,PITPNB,0.6632,20666000,FALSE,PITPNB,23760
NA,NA,NA,NA,PACSIN2,PACSIN2,0.66253,133520000,FALSE,PACSIN2,11252
NA,NA,NA,NA,EXOC4,EXOC4,0.65855,15651000,FALSE,EXOC4,60412
NA,NA,NA,NA,MCM2,MCM2,0.65795,55526000,FALSE,MCM2,4171
NA,NA,NA,NA,CMC1,CMC1,0.65717,18311000,FALSE,CMC1,152100
NA,NA,NA,NA,MYO18A,MYO18A,0.65511,8028500000,FALSE,MYO18A,399687
NA,NA,NA,NA,GOLGA7,GOLGA7,0.65369,63193000,FALSE,GOLGA7,51125
NA,NA,NA,NA,WASHC5,KIAA0196,0.65306,21709000,FALSE,WASHC5,9897
NA,NA,NA,NA,ST13,ST13;HCG_1990625;ST13P4;ST13P5,0.65055,53636000,FALSE,ST13,6767
NA,NA,NA,NA,DKFZP779P0659,DKFZP779P0659;AP1S2,0.64982,60051000,FALSE,NA,NA
NA,NA,NA,NA,NUP62,NUP62,0.64889,73924000,FALSE,NUP62,23636
NA,NA,NA,NA,HNRNPH3,HNRNPH3,0.64878,36961000,FALSE,HNRNPH3,3189
NA,NA,NA,NA,EBP,EBP,0.64805,58807000,FALSE,EBP,10682
NA,NA,NA,NA,NUP133,NUP133,0.64778,20229000,FALSE,NUP133,55746
NA,NA,NA,NA,CBX3,CBX3,0.64716,34404000,FALSE,CBX3,11335
NA,NA,NA,NA,ROCK2,ROCK2,0.6466,22195000,FALSE,ROCK2,9475
NA,NA,NA,NA,CCDC69,CCDC69,0.64609,749660000,FALSE,CCDC69,26112
NA,NA,NA,NA,IKZF1,IKZF1,0.64444,57577000,FALSE,IKZF1,10320
NA,NA,NA,NA,SIPA1,SIPA1,0.64379,5304400000,FALSE,SIPA1,6494
NA,NA,NA,NA,ESYT1,ESYT1,0.64356,28661000,FALSE,ESYT1,23344
NA,NA,NA,NA,TES,TES,0.64047,61525000,FALSE,TES,26136
NA,NA,NA,NA,PSMC5,PSMC5,0.63898,319570000,FALSE,PSMC5,5705
NA,NA,NA,NA,PSMB1,PSMB1,0.63739,200750000,FALSE,PSMB1,5689
NA,NA,NA,NA,PSMC2,PSMC2,0.63714,318290000,FALSE,PSMC2,5701
NA,NA,NA,NA,TSFM,TSFM,0.63502,11715000,FALSE,TSFM,10102
NA,NA,NA,NA,SQSTM1,SQSTM1;SQSTM1-ALK,0.63234,55027000,FALSE,SQSTM1,8878
NA,NA,NA,NA,PSMB5,PSMB5,0.63137,144630000,FALSE,PSMB5,5693
NA,NA,NA,NA,CORO2A,CORO2A,0.63086,80793000,FALSE,CORO2A,7464
NA,NA,NA,NA,AP3B1,AP3B1,0.63038,82055000,FALSE,AP3B1,8546
NA,NA,NA,NA,WDR91,WDR91,0.62986,17917000,FALSE,WDR91,29062
NA,NA,NA,NA,AP3S1,AP3S1,0.62887,19691000,FALSE,AP3S1,1176
NA,NA,NA,NA,NUP54,NUP54,0.62657,54744000,FALSE,NUP54,53371
NA,NA,NA,NA,NUP85,NUP85,0.6258,23237000,FALSE,NUP85,79902
NA,NA,NA,NA,GPM6A,GPM6A,0.62524,541530000,FALSE,GPM6A,2823
NA,NA,NA,NA,PSMB6,PSMB6,0.62523,157130000,FALSE,PSMB6,5694
NA,NA,NA,NA,RPL5,RPL5,0.62405,76861000,FALSE,RPL5,6125
NA,NA,NA,NA,ACACA,ACACA;ACACB,0.62312,38042000,FALSE,ACACA,31
NA,NA,NA,NA,CD74,CD74;CD74-NTRK1 FUSION GENE;CD74/ROS FUSION;CD74-ROS1_C6;R32,0.62268,27320000,FALSE,CD74,972
NA,NA,NA,NA,PDIA4,PDIA4,0.62212,34378000,FALSE,PDIA4,9601
NA,NA,NA,NA,PSMB10,PSMB10,0.62147,10849000,FALSE,PSMB10,5699
NA,NA,NA,NA,AP1M1,AP1M1,0.62039,92935000,FALSE,AP1M1,8907
NA,NA,NA,NA,PACS1,PACS1,0.62014,11220000,FALSE,PACS1,55690
NA,NA,NA,NA,FTL,FTL;FTL VARIANT,0.61934,53451000,FALSE,FTL,2512
NA,NA,NA,NA,TNFAIP1,TNFAIP1,0.61808,49022000,FALSE,TNFAIP1,7126
NA,NA,NA,NA,CAP1,CAP1,0.6173,34303000,FALSE,CAP1,10487
NA,NA,NA,NA,DIXDC1,DIXDC1,0.61564,11132000,FALSE,DIXDC1,85458
NA,NA,NA,NA,PSMD8,PSMD8,0.61466,328170000,FALSE,PSMD8,5714
NA,NA,NA,NA,UBL4A,UBL4A,0.61148,41766000,FALSE,UBL4A,8266
NA,NA,NA,NA,DYNC1LI1,DYNC1LI1;DKFZP686A1525,0.61046,81731000,FALSE,DYNC1LI1,51143
NA,NA,NA,NA,PIH1D1,PIH1D1,0.60613,28782000,FALSE,PIH1D1,55011
NA,NA,NA,NA,CLDND1,CLDND1,0.60522,54403000,FALSE,CLDND1,56650
NA,NA,NA,NA,NECAP2,NECAP2,0.60255,96180000,FALSE,NECAP2,55707
NA,NA,NA,NA,FBXW11,FBXW11,0.59907,177680000,FALSE,FBXW11,23291
NA,NA,NA,NA,NUP107,NUP107,0.58992,25463000,FALSE,NUP107,57122
NA,NA,NA,NA,VAC14,VAC14,0.58798,83203000,FALSE,VAC14,55697
